obs_1_pos,obs_1_rot,obs_2_pos,obs_2_rot
[-2016.90385183  -748.97829181    49.91301261],[-0.00509235 -0.03052007 -0.23128938],[-1037.75775292  2533.32006945   877.90934363],[-3.11505476  0.03810739  2.78369931]
[-2016.90385183  -748.97829181    49.91301261],[-0.00509235 -0.03052007 -0.23128938],[-1037.75775292  2533.32006945   877.90934363],[-3.11505476  0.03810739  2.78369931]
[-2016.90385183  -748.97829181    49.91301261],[-0.00509235 -0.03052007 -0.23128938],[-1037.75775292  2533.32006945   877.90934363],[-3.11505476  0.03810739  2.78369931]
[-2016.92060943  -748.99406171    49.87832187],[-0.00549097 -0.03044158 -0.23136319],[-1037.76801546  2533.35678208   877.92836858],[-3.11559307  0.03808833  2.78371589]
[-2016.92060943  -748.99406171    49.87832187],[-0.00549097 -0.03044158 -0.23136319],[-1037.76801546  2533.35678208   877.92836858],[-3.11559307  0.03808833  2.78371589]
[-2016.92060943  -748.99406171    49.87832187],[-0.00549097 -0.03044158 -0.23136319],[-1037.76801546  2533.35678208   877.92836858],[-3.11559307  0.03808833  2.78371589]
[-2016.91606637  -748.98436006    49.91510608],[-0.00530876 -0.03043829 -0.23098486],[-1037.71061989  2533.2912525    877.85492074],[-3.11511417  0.03788508  2.78361868]
[-2016.91606637  -748.98436006    49.91510608],[-0.00530876 -0.03043829 -0.23098486],[-1037.71061989  2533.2912525    877.85492074],[-3.11511417  0.03788508  2.78361868]
[-2016.91606637  -748.98436006    49.91510608],[-0.00530876 -0.03043829 -0.23098486],[-1037.71061989  2533.2912525    877.85492074],[-3.11511417  0.03788508  2.78361868]
[-2016.91606637  -748.98436006    49.91510608],[-0.00530876 -0.03043829 -0.23098486],[-1037.71061989  2533.2912525    877.85492074],[-3.11511417  0.03788508  2.78361868]
[-2016.91470259  -748.94951358    49.91252931],[-0.00483568 -0.03041186 -0.23125906],[-1037.77311623  2533.36221132   877.96322346],[-3.1151305   0.03754591  2.78407123]
[-2016.91470259  -748.94951358    49.91252931],[-0.00483568 -0.03041186 -0.23125906],[-1037.77311623  2533.36221132   877.96322346],[-3.1151305   0.03754591  2.78407123]
[-2016.91470259  -748.94951358    49.91252931],[-0.00483568 -0.03041186 -0.23125906],[-1037.77311623  2533.36221132   877.96322346],[-3.1151305   0.03754591  2.78407123]
[-2016.91470259  -748.94951358    49.91252931],[-0.00483568 -0.03041186 -0.23125906],[-1037.77311623  2533.36221132   877.96322346],[-3.1151305   0.03754591  2.78407123]
[-2016.90136417  -748.99033527    49.88761742],[-0.00574543 -0.03058842 -0.23173073],[-1037.75106889  2533.32633901   877.91397811],[-3.11520819  0.03807822  2.7836563 ]
[-2016.90136417  -748.99033527    49.88761742],[-0.00574543 -0.03058842 -0.23173073],[-1037.75106889  2533.32633901   877.91397811],[-3.11520819  0.03807822  2.7836563 ]
[-2016.90136417  -748.99033527    49.88761742],[-0.00574543 -0.03058842 -0.23173073],[-1037.75106889  2533.32633901   877.91397811],[-3.11520819  0.03807822  2.7836563 ]
[-2016.90136417  -748.99033527    49.88761742],[-0.00574543 -0.03058842 -0.23173073],[-1037.75106889  2533.32633901   877.91397811],[-3.11520819  0.03807822  2.7836563 ]
[-2016.91809747  -748.95273429    49.90767084],[-0.00493475 -0.03057038 -0.23120533],[-1037.71619428  2533.28389767   877.85847447],[-3.11492919  0.03808512  2.78343367]
[-2016.91809747  -748.95273429    49.90767084],[-0.00493475 -0.03057038 -0.23120533],[-1037.71619428  2533.28389767   877.85847447],[-3.11492919  0.03808512  2.78343367]
[-2016.91809747  -748.95273429    49.90767084],[-0.00493475 -0.03057038 -0.23120533],[-1037.71619428  2533.28389767   877.85847447],[-3.11492919  0.03808512  2.78343367]
[-2016.91809747  -748.95273429    49.90767084],[-0.00493475 -0.03057038 -0.23120533],[-1037.71619428  2533.28389767   877.85847447],[-3.11492919  0.03808512  2.78343367]
[-2016.91727537  -748.96832481    49.88023301],[-0.00525416 -0.03049947 -0.23124996],[-1037.65001115  2533.2864609    877.85210448],[-3.11538363  0.03728155  2.7838306 ]
[-2016.91727537  -748.96832481    49.88023301],[-0.00525416 -0.03049947 -0.23124996],[-1037.65001115  2533.2864609    877.85210448],[-3.11538363  0.03728155  2.7838306 ]
[-2016.91727537  -748.96832481    49.88023301],[-0.00525416 -0.03049947 -0.23124996],[-1037.65001115  2533.2864609    877.85210448],[-3.11538363  0.03728155  2.7838306 ]
[-2016.91727537  -748.96832481    49.88023301],[-0.00525416 -0.03049947 -0.23124996],[-1037.65001115  2533.2864609    877.85210448],[-3.11538363  0.03728155  2.7838306 ]
[-2016.92610029  -748.93843022    49.89283834],[-0.00539334 -0.03036444 -0.2313609 ],[-1037.80283611  2533.34046861   877.94544393],[-3.11531542  0.03830378  2.78382004]
[-2016.92610029  -748.93843022    49.89283834],[-0.00539334 -0.03036444 -0.2313609 ],[-1037.80283611  2533.34046861   877.94544393],[-3.11531542  0.03830378  2.78382004]
[-2016.92610029  -748.93843022    49.89283834],[-0.00539334 -0.03036444 -0.2313609 ],[-1037.80283611  2533.34046861   877.94544393],[-3.11531542  0.03830378  2.78382004]
[-2016.92610029  -748.93843022    49.89283834],[-0.00539334 -0.03036444 -0.2313609 ],[-1037.80283611  2533.34046861   877.94544393],[-3.11531542  0.03830378  2.78382004]
[-2016.91242684  -748.99462495    49.88893801],[-0.00581461 -0.03056274 -0.23151265],[-1037.74958704  2533.33283326   877.9221227 ],[-3.1155007   0.03819304  2.78357994]
[-2016.91242684  -748.99462495    49.88893801],[-0.00581461 -0.03056274 -0.23151265],[-1037.74958704  2533.33283326   877.9221227 ],[-3.1155007   0.03819304  2.78357994]
[-2016.91242684  -748.99462495    49.88893801],[-0.00581461 -0.03056274 -0.23151265],[-1037.74958704  2533.33283326   877.9221227 ],[-3.1155007   0.03819304  2.78357994]
[-2016.91242684  -748.99462495    49.88893801],[-0.00581461 -0.03056274 -0.23151265],[-1037.74958704  2533.33283326   877.9221227 ],[-3.1155007   0.03819304  2.78357994]
[-2016.90741763  -748.9775772     49.89507347],[-0.00561485 -0.0303561  -0.23139256],[-1037.7341808   2533.31318966   877.89292403],[-3.11535602  0.03805778  2.78370611]
[-2016.90741763  -748.9775772     49.89507347],[-0.00561485 -0.0303561  -0.23139256],[-1037.7341808   2533.31318966   877.89292403],[-3.11535602  0.03805778  2.78370611]
[-2016.90741763  -748.9775772     49.89507347],[-0.00561485 -0.0303561  -0.23139256],[-1037.7341808   2533.31318966   877.89292403],[-3.11535602  0.03805778  2.78370611]
[-2016.90741763  -748.9775772     49.89507347],[-0.00561485 -0.0303561  -0.23139256],[-1037.7341808   2533.31318966   877.89292403],[-3.11535602  0.03805778  2.78370611]
[-2016.91522135  -748.96549359    49.91480816],[-0.00472355 -0.03051955 -0.23115738],[-1037.74826349  2533.31570771   877.90206025],[-3.11513816  0.03776026  2.78388681]
[-2016.91522135  -748.96549359    49.91480816],[-0.00472355 -0.03051955 -0.23115738],[-1037.74826349  2533.31570771   877.90206025],[-3.11513816  0.03776026  2.78388681]
[-2016.91522135  -748.96549359    49.91480816],[-0.00472355 -0.03051955 -0.23115738],[-1037.74826349  2533.31570771   877.90206025],[-3.11513816  0.03776026  2.78388681]
[-2016.91522135  -748.96549359    49.91480816],[-0.00472355 -0.03051955 -0.23115738],[-1037.74826349  2533.31570771   877.90206025],[-3.11513816  0.03776026  2.78388681]
[-2016.91950745  -748.9559385     49.87337814],[-0.00522818 -0.03069867 -0.2314809 ],[-1037.7026562   2533.27439279   877.8560438 ],[-3.11506369  0.03786153  2.78370397]
[-2016.91950745  -748.9559385     49.87337814],[-0.00522818 -0.03069867 -0.2314809 ],[-1037.7026562   2533.27439279   877.8560438 ],[-3.11506369  0.03786153  2.78370397]
[-2016.91950745  -748.9559385     49.87337814],[-0.00522818 -0.03069867 -0.2314809 ],[-1037.7026562   2533.27439279   877.8560438 ],[-3.11506369  0.03786153  2.78370397]
[-2016.91950745  -748.9559385     49.87337814],[-0.00522818 -0.03069867 -0.2314809 ],[-1037.7026562   2533.27439279   877.8560438 ],[-3.11506369  0.03786153  2.78370397]
[-2016.9318216   -748.95092099    49.90355062],[-0.00521117 -0.03028297 -0.23134256],[-1037.72847761  2533.29664762   877.87346748],[-3.11526103  0.03823651  2.78351922]
[-2016.9318216   -748.95092099    49.90355062],[-0.00521117 -0.03028297 -0.23134256],[-1037.72847761  2533.29664762   877.87346748],[-3.11526103  0.03823651  2.78351922]
[-2016.9318216   -748.95092099    49.90355062],[-0.00521117 -0.03028297 -0.23134256],[-1037.72847761  2533.29664762   877.87346748],[-3.11526103  0.03823651  2.78351922]
[-2016.9318216   -748.95092099    49.90355062],[-0.00521117 -0.03028297 -0.23134256],[-1037.72847761  2533.29664762   877.87346748],[-3.11526103  0.03823651  2.78351922]
[-2016.92712494  -749.00047337    49.92336873],[-0.00559444 -0.03020245 -0.23106346],[-1037.67980947  2533.28732451   877.8851791 ],[-3.11514621  0.03731203  2.78399687]
[-2016.92712494  -749.00047337    49.92336873],[-0.00559444 -0.03020245 -0.23106346],[-1037.67980947  2533.28732451   877.8851791 ],[-3.11514621  0.03731203  2.78399687]
[-2016.92712494  -749.00047337    49.92336873],[-0.00559444 -0.03020245 -0.23106346],[-1037.67980947  2533.28732451   877.8851791 ],[-3.11514621  0.03731203  2.78399687]
[-2016.92712494  -749.00047337    49.92336873],[-0.00559444 -0.03020245 -0.23106346],[-1037.67980947  2533.28732451   877.8851791 ],[-3.11514621  0.03731203  2.78399687]
[-2016.90046815  -748.97776119    49.88354745],[-0.00563085 -0.03078085 -0.23129593],[-1037.70267564  2533.28439195   877.87667266],[-3.11522241  0.03750417  2.7840066 ]
[-2016.90046815  -748.97776119    49.88354745],[-0.00563085 -0.03078085 -0.23129593],[-1037.70267564  2533.28439195   877.87667266],[-3.11522241  0.03750417  2.7840066 ]
[-2016.90046815  -748.97776119    49.88354745],[-0.00563085 -0.03078085 -0.23129593],[-1037.70267564  2533.28439195   877.87667266],[-3.11522241  0.03750417  2.7840066 ]
[-2016.90046815  -748.97776119    49.88354745],[-0.00563085 -0.03078085 -0.23129593],[-1037.70267564  2533.28439195   877.87667266],[-3.11522241  0.03750417  2.7840066 ]
[-2016.88875965  -748.98871063    49.88225062],[-0.0059237  -0.03076864 -0.23151177],[-1037.73585833  2533.34743749   877.93370204],[-3.11523924  0.03772989  2.78371475]
[-2016.88875965  -748.98871063    49.88225062],[-0.0059237  -0.03076864 -0.23151177],[-1037.73585833  2533.34743749   877.93370204],[-3.11523924  0.03772989  2.78371475]
[-2016.88875965  -748.98871063    49.88225062],[-0.0059237  -0.03076864 -0.23151177],[-1037.73585833  2533.34743749   877.93370204],[-3.11523924  0.03772989  2.78371475]
[-2016.88875965  -748.98871063    49.88225062],[-0.0059237  -0.03076864 -0.23151177],[-1037.73585833  2533.34743749   877.93370204],[-3.11523924  0.03772989  2.78371475]
[-2016.93399329  -748.96922337    49.89740059],[-0.00508618 -0.03005314 -0.23123601],[-1037.76416767  2533.30577389   877.89227256],[-3.11524032  0.03824026  2.78356846]
[-2016.93399329  -748.96922337    49.89740059],[-0.00508618 -0.03005314 -0.23123601],[-1037.76416767  2533.30577389   877.89227256],[-3.11524032  0.03824026  2.78356846]
[-2016.93399329  -748.96922337    49.89740059],[-0.00508618 -0.03005314 -0.23123601],[-1037.76416767  2533.30577389   877.89227256],[-3.11524032  0.03824026  2.78356846]
[-2016.93399329  -748.96922337    49.89740059],[-0.00508618 -0.03005314 -0.23123601],[-1037.76416767  2533.30577389   877.89227256],[-3.11524032  0.03824026  2.78356846]
[-2016.91628824  -748.98744547    49.88661599],[-0.00528039 -0.03052001 -0.23128512],[-1037.73073703  2533.29998825   877.8762204 ],[-3.11503635  0.03797471  2.78358029]
[-2016.91628824  -748.98744547    49.88661599],[-0.00528039 -0.03052001 -0.23128512],[-1037.73073703  2533.29998825   877.8762204 ],[-3.11503635  0.03797471  2.78358029]
[-2016.91628824  -748.98744547    49.88661599],[-0.00528039 -0.03052001 -0.23128512],[-1037.73073703  2533.29998825   877.8762204 ],[-3.11503635  0.03797471  2.78358029]
[-2016.91628824  -748.98744547    49.88661599],[-0.00528039 -0.03052001 -0.23128512],[-1037.73073703  2533.29998825   877.8762204 ],[-3.11503635  0.03797471  2.78358029]
[-2016.89957083  -748.98116063    49.90854207],[-0.00557412 -0.03046815 -0.23142498],[-1037.69935524  2533.29474682   877.87291139],[-3.11539866  0.03768701  2.78373853]
[-2016.89957083  -748.98116063    49.90854207],[-0.00557412 -0.03046815 -0.23142498],[-1037.69935524  2533.29474682   877.87291139],[-3.11539866  0.03768701  2.78373853]
[-2016.89957083  -748.98116063    49.90854207],[-0.00557412 -0.03046815 -0.23142498],[-1037.69935524  2533.29474682   877.87291139],[-3.11539866  0.03768701  2.78373853]
[-2016.89957083  -748.98116063    49.90854207],[-0.00557412 -0.03046815 -0.23142498],[-1037.69935524  2533.29474682   877.87291139],[-3.11539866  0.03768701  2.78373853]
[-2016.91546646  -748.98373145    49.9023014 ],[-0.00500201 -0.03064887 -0.23109143],[-1037.68224593  2533.29147393   877.87130813],[-3.11522136  0.03715971  2.7839329 ]
[-2016.91546646  -748.98373145    49.9023014 ],[-0.00500201 -0.03064887 -0.23109143],[-1037.68224593  2533.29147393   877.87130813],[-3.11522136  0.03715971  2.7839329 ]
[-2016.91546646  -748.98373145    49.9023014 ],[-0.00500201 -0.03064887 -0.23109143],[-1037.68224593  2533.29147393   877.87130813],[-3.11522136  0.03715971  2.7839329 ]
[-2016.91546646  -748.98373145    49.9023014 ],[-0.00500201 -0.03064887 -0.23109143],[-1037.68224593  2533.29147393   877.87130813],[-3.11522136  0.03715971  2.7839329 ]
[-2016.91841085  -748.97428944    49.89873367],[-0.00513331 -0.03059866 -0.23141506],[-1037.76749234  2533.32440181   877.91259519],[-3.11542536  0.03826784  2.7836347 ]
[-2016.91841085  -748.97428944    49.89873367],[-0.00513331 -0.03059866 -0.23141506],[-1037.76749234  2533.32440181   877.91259519],[-3.11542536  0.03826784  2.7836347 ]
[-2016.91841085  -748.97428944    49.89873367],[-0.00513331 -0.03059866 -0.23141506],[-1037.76749234  2533.32440181   877.91259519],[-3.11542536  0.03826784  2.7836347 ]
[-2016.91841085  -748.97428944    49.89873367],[-0.00513331 -0.03059866 -0.23141506],[-1037.76749234  2533.32440181   877.91259519],[-3.11542536  0.03826784  2.7836347 ]
[-2016.90586843  -748.9581394     49.88438879],[-0.00541536 -0.03070032 -0.2313284 ],[-1037.67410454  2533.3028767    877.87657735],[-3.11527273  0.03715011  2.78385971]
[-2016.90586843  -748.9581394     49.88438879],[-0.00541536 -0.03070032 -0.2313284 ],[-1037.67410454  2533.3028767    877.87657735],[-3.11527273  0.03715011  2.78385971]
[-2016.90586843  -748.9581394     49.88438879],[-0.00541536 -0.03070032 -0.2313284 ],[-1037.67410454  2533.3028767    877.87657735],[-3.11527273  0.03715011  2.78385971]
[-2016.90586843  -748.9581394     49.88438879],[-0.00541536 -0.03070032 -0.2313284 ],[-1037.67410454  2533.3028767    877.87657735],[-3.11527273  0.03715011  2.78385971]
[-2016.90168327  -748.96786383    49.89413119],[-0.00514995 -0.0306454  -0.23121748],[-1037.74232371  2533.2985649    877.87696136],[-3.11541221  0.03826717  2.78357644]
[-2016.90168327  -748.96786383    49.89413119],[-0.00514995 -0.0306454  -0.23121748],[-1037.74232371  2533.2985649    877.87696136],[-3.11541221  0.03826717  2.78357644]
[-2016.90168327  -748.96786383    49.89413119],[-0.00514995 -0.0306454  -0.23121748],[-1037.74232371  2533.2985649    877.87696136],[-3.11541221  0.03826717  2.78357644]
[-2016.90168327  -748.96786383    49.89413119],[-0.00514995 -0.0306454  -0.23121748],[-1037.74232371  2533.2985649    877.87696136],[-3.11541221  0.03826717  2.78357644]
[-2016.92577597  -748.96147959    49.89190136],[-0.00487746 -0.03022881 -0.23112756],[-1037.74796287  2533.36292132   877.95126215],[-3.1152365   0.03772134  2.783741  ]
[-2016.92577597  -748.96147959    49.89190136],[-0.00487746 -0.03022881 -0.23112756],[-1037.74796287  2533.36292132   877.95126215],[-3.1152365   0.03772134  2.783741  ]
[-2016.92577597  -748.96147959    49.89190136],[-0.00487746 -0.03022881 -0.23112756],[-1037.74796287  2533.36292132   877.95126215],[-3.1152365   0.03772134  2.783741  ]
[-2016.92577597  -748.96147959    49.89190136],[-0.00487746 -0.03022881 -0.23112756],[-1037.74796287  2533.36292132   877.95126215],[-3.1152365   0.03772134  2.783741  ]
[-2016.92577597  -748.96147959    49.89190136],[-0.00487746 -0.03022881 -0.23112756],[-1037.74796287  2533.36292132   877.95126215],[-3.1152365   0.03772134  2.783741  ]
[-2016.91786493  -748.98636095    49.91287953],[-0.00560106 -0.0305358  -0.2312699 ],[-1037.71245135  2533.29178718   877.87698426],[-3.1153171   0.03762234  2.78380881]
[-2016.91786493  -748.98636095    49.91287953],[-0.00560106 -0.0305358  -0.2312699 ],[-1037.71245135  2533.29178718   877.87698426],[-3.1153171   0.03762234  2.78380881]
[-2016.91786493  -748.98636095    49.91287953],[-0.00560106 -0.0305358  -0.2312699 ],[-1037.71245135  2533.29178718   877.87698426],[-3.1153171   0.03762234  2.78380881]
[-2016.91977112  -748.94316212    49.89506332],[-0.00506616 -0.03027003 -0.23144065],[-1037.6839599   2533.27933771   877.85911786],[-3.1151949   0.03760043  2.78383513]
[-2016.91977112  -748.94316212    49.89506332],[-0.00506616 -0.03027003 -0.23144065],[-1037.6839599   2533.27933771   877.85911786],[-3.1151949   0.03760043  2.78383513]
[-2016.91977112  -748.94316212    49.89506332],[-0.00506616 -0.03027003 -0.23144065],[-1037.6839599   2533.27933771   877.85911786],[-3.1151949   0.03760043  2.78383513]
[-2016.91977112  -748.94316212    49.89506332],[-0.00506616 -0.03027003 -0.23144065],[-1037.6839599   2533.27933771   877.85911786],[-3.1151949   0.03760043  2.78383513]
[-2016.93115013  -748.95734319    49.89996013],[-0.00525617 -0.0305213  -0.23165781],[-1037.73387573  2533.2956639    877.87315208],[-3.11534538  0.03822223  2.78362619]
[-2016.93115013  -748.95734319    49.89996013],[-0.00525617 -0.0305213  -0.23165781],[-1037.73387573  2533.2956639    877.87315208],[-3.11534538  0.03822223  2.78362619]
[-2016.93115013  -748.95734319    49.89996013],[-0.00525617 -0.0305213  -0.23165781],[-1037.73387573  2533.2956639    877.87315208],[-3.11534538  0.03822223  2.78362619]
[-2016.93115013  -748.95734319    49.89996013],[-0.00525617 -0.0305213  -0.23165781],[-1037.73387573  2533.2956639    877.87315208],[-3.11534538  0.03822223  2.78362619]
[-2016.92648435  -748.98479064    49.90035   ],[-0.00491492 -0.03019746 -0.230894  ],[-1037.77331684  2533.30154969   877.88364964],[-3.11545281  0.03849352  2.78358852]
[-2016.92648435  -748.98479064    49.90035   ],[-0.00491492 -0.03019746 -0.230894  ],[-1037.77331684  2533.30154969   877.88364964],[-3.11545281  0.03849352  2.78358852]
[-2016.92648435  -748.98479064    49.90035   ],[-0.00491492 -0.03019746 -0.230894  ],[-1037.77331684  2533.30154969   877.88364964],[-3.11545281  0.03849352  2.78358852]
[-2016.92648435  -748.98479064    49.90035   ],[-0.00491492 -0.03019746 -0.230894  ],[-1037.77331684  2533.30154969   877.88364964],[-3.11545281  0.03849352  2.78358852]
[-2016.92648435  -748.98479064    49.90035   ],[-0.00491492 -0.03019746 -0.230894  ],[-1037.77331684  2533.30154969   877.88364964],[-3.11545281  0.03849352  2.78358852]
[-2016.91517165  -748.96433752    49.91355691],[-0.00511038 -0.03034186 -0.23115406],[-1037.68612508  2533.29641016   877.86879594],[-3.11505838  0.03782442  2.78344175]
[-2016.91517165  -748.96433752    49.91355691],[-0.00511038 -0.03034186 -0.23115406],[-1037.68612508  2533.29641016   877.86879594],[-3.11505838  0.03782442  2.78344175]
[-2016.91517165  -748.96433752    49.91355691],[-0.00511038 -0.03034186 -0.23115406],[-1037.68612508  2533.29641016   877.86879594],[-3.11505838  0.03782442  2.78344175]
[-2016.92095855  -748.97878201    49.90076448],[-0.00534725 -0.03038418 -0.23125869],[-1037.77624513  2533.32784611   877.92999223],[-3.11527778  0.0381626   2.78368674]
[-2016.92095855  -748.97878201    49.90076448],[-0.00534725 -0.03038418 -0.23125869],[-1037.77624513  2533.32784611   877.92999223],[-3.11527778  0.0381626   2.78368674]
[-2016.92095855  -748.97878201    49.90076448],[-0.00534725 -0.03038418 -0.23125869],[-1037.77624513  2533.32784611   877.92999223],[-3.11527778  0.0381626   2.78368674]
[-2016.92095855  -748.97878201    49.90076448],[-0.00534725 -0.03038418 -0.23125869],[-1037.77624513  2533.32784611   877.92999223],[-3.11527778  0.0381626   2.78368674]
[-2016.91918436  -748.96295052    49.92168828],[-0.00527267 -0.03012489 -0.23115876],[-1037.70340089  2533.28644766   877.8752303 ],[-3.1153549   0.03772851  2.7838303 ]
[-2016.91918436  -748.96295052    49.92168828],[-0.00527267 -0.03012489 -0.23115876],[-1037.70340089  2533.28644766   877.8752303 ],[-3.1153549   0.03772851  2.7838303 ]
[-2016.91918436  -748.96295052    49.92168828],[-0.00527267 -0.03012489 -0.23115876],[-1037.70340089  2533.28644766   877.8752303 ],[-3.1153549   0.03772851  2.7838303 ]
[-2016.91918436  -748.96295052    49.92168828],[-0.00527267 -0.03012489 -0.23115876],[-1037.70340089  2533.28644766   877.8752303 ],[-3.1153549   0.03772851  2.7838303 ]
[-2016.90340565  -748.96667406    49.9000904 ],[-0.00532102 -0.03052643 -0.23186726],[-1037.72990807  2533.27010278   877.88025192],[-3.11496376  0.03775859  2.78393184]
[-2016.90340565  -748.96667406    49.9000904 ],[-0.00532102 -0.03052643 -0.23186726],[-1037.72990807  2533.27010278   877.88025192],[-3.11496376  0.03775859  2.78393184]
[-2016.90340565  -748.96667406    49.9000904 ],[-0.00532102 -0.03052643 -0.23186726],[-1037.72990807  2533.27010278   877.88025192],[-3.11496376  0.03775859  2.78393184]
[-2016.90340565  -748.96667406    49.9000904 ],[-0.00532102 -0.03052643 -0.23186726],[-1037.72990807  2533.27010278   877.88025192],[-3.11496376  0.03775859  2.78393184]
[-2016.9155324   -748.97292012    49.90779939],[-0.00509602 -0.03035153 -0.23124181],[-1037.70439393  2533.29111625   877.85575279],[-3.11515482  0.03779928  2.78370011]
[-2016.9155324   -748.97292012    49.90779939],[-0.00509602 -0.03035153 -0.23124181],[-1037.70439393  2533.29111625   877.85575279],[-3.11515482  0.03779928  2.78370011]
[-2016.9155324   -748.97292012    49.90779939],[-0.00509602 -0.03035153 -0.23124181],[-1037.70439393  2533.29111625   877.85575279],[-3.11515482  0.03779928  2.78370011]
[-2016.9155324   -748.97292012    49.90779939],[-0.00509602 -0.03035153 -0.23124181],[-1037.70439393  2533.29111625   877.85575279],[-3.11515482  0.03779928  2.78370011]
[-2016.91754172  -748.9608534     49.88684785],[-0.00513469 -0.03058176 -0.23124502],[-1037.73311221  2533.30439672   877.8834529 ],[-3.11505438  0.03794263  2.78366535]
[-2016.91754172  -748.9608534     49.88684785],[-0.00513469 -0.03058176 -0.23124502],[-1037.73311221  2533.30439672   877.8834529 ],[-3.11505438  0.03794263  2.78366535]
[-2016.91754172  -748.9608534     49.88684785],[-0.00513469 -0.03058176 -0.23124502],[-1037.73311221  2533.30439672   877.8834529 ],[-3.11505438  0.03794263  2.78366535]
[-2016.91754172  -748.9608534     49.88684785],[-0.00513469 -0.03058176 -0.23124502],[-1037.73311221  2533.30439672   877.8834529 ],[-3.11505438  0.03794263  2.78366535]
[-2016.92432799  -748.97549201    49.89343236],[-0.0053503  -0.0305126  -0.23112693],[-1037.70603727  2533.29410393   877.86553604],[-3.1152957   0.03770207  2.78376855]
[-2016.92432799  -748.97549201    49.89343236],[-0.0053503  -0.0305126  -0.23112693],[-1037.70603727  2533.29410393   877.86553604],[-3.1152957   0.03770207  2.78376855]
[-2016.92432799  -748.97549201    49.89343236],[-0.0053503  -0.0305126  -0.23112693],[-1037.70603727  2533.29410393   877.86553604],[-3.1152957   0.03770207  2.78376855]
[-2016.92432799  -748.97549201    49.89343236],[-0.0053503  -0.0305126  -0.23112693],[-1037.70603727  2533.29410393   877.86553604],[-3.1152957   0.03770207  2.78376855]
[-2016.91606812  -748.96657328    49.90039451],[-0.00528887 -0.03052208 -0.23126968],[-1037.70834642  2533.25353855   877.81871852],[-3.11510368  0.03836596  2.78344288]
[-2016.91606812  -748.96657328    49.90039451],[-0.00528887 -0.03052208 -0.23126968],[-1037.70834642  2533.25353855   877.81871852],[-3.11510368  0.03836596  2.78344288]
[-2016.91606812  -748.96657328    49.90039451],[-0.00528887 -0.03052208 -0.23126968],[-1037.70834642  2533.25353855   877.81871852],[-3.11510368  0.03836596  2.78344288]
[-2016.91606812  -748.96657328    49.90039451],[-0.00528887 -0.03052208 -0.23126968],[-1037.70834642  2533.25353855   877.81871852],[-3.11510368  0.03836596  2.78344288]
[-2016.92284211  -748.96860714    49.88702079],[-0.00499721 -0.03040428 -0.23137296],[-1037.71019532  2533.29440267   877.86781375],[-3.11541593  0.03825006  2.78343104]
[-2016.92284211  -748.96860714    49.88702079],[-0.00499721 -0.03040428 -0.23137296],[-1037.71019532  2533.29440267   877.86781375],[-3.11541593  0.03825006  2.78343104]
[-2016.92284211  -748.96860714    49.88702079],[-0.00499721 -0.03040428 -0.23137296],[-1037.71019532  2533.29440267   877.86781375],[-3.11541593  0.03825006  2.78343104]
[-2016.92284211  -748.96860714    49.88702079],[-0.00499721 -0.03040428 -0.23137296],[-1037.71019532  2533.29440267   877.86781375],[-3.11541593  0.03825006  2.78343104]
[-2016.90987009  -748.9919353     49.89963709],[-0.00541006 -0.03048271 -0.23128542],[-1037.72502701  2533.29286934   877.86602991],[-3.1153977   0.03800478  2.78371228]
[-2016.90987009  -748.9919353     49.89963709],[-0.00541006 -0.03048271 -0.23128542],[-1037.72502701  2533.29286934   877.86602991],[-3.1153977   0.03800478  2.78371228]
[-2016.90987009  -748.9919353     49.89963709],[-0.00541006 -0.03048271 -0.23128542],[-1037.72502701  2533.29286934   877.86602991],[-3.1153977   0.03800478  2.78371228]
[-2016.90987009  -748.9919353     49.89963709],[-0.00541006 -0.03048271 -0.23128542],[-1037.72502701  2533.29286934   877.86602991],[-3.1153977   0.03800478  2.78371228]
[-2016.91158913  -748.96898616    49.88793537],[-0.005075  -0.0302905 -0.2310593],[-1037.69145826  2533.27686153   877.8639676 ],[-3.11511903  0.03786662  2.78353801]
[-2016.91158913  -748.96898616    49.88793537],[-0.005075  -0.0302905 -0.2310593],[-1037.69145826  2533.27686153   877.8639676 ],[-3.11511903  0.03786662  2.78353801]
[-2016.91158913  -748.96898616    49.88793537],[-0.005075  -0.0302905 -0.2310593],[-1037.69145826  2533.27686153   877.8639676 ],[-3.11511903  0.03786662  2.78353801]
[-2016.91158913  -748.96898616    49.88793537],[-0.005075  -0.0302905 -0.2310593],[-1037.69145826  2533.27686153   877.8639676 ],[-3.11511903  0.03786662  2.78353801]
[-2016.92578477  -748.95934289    49.90489586],[-0.00540097 -0.03041519 -0.23163915],[-1037.75173625  2533.3209062    877.88983149],[-3.11571081  0.03848072  2.78357536]
[-2016.92578477  -748.95934289    49.90489586],[-0.00540097 -0.03041519 -0.23163915],[-1037.75173625  2533.3209062    877.88983149],[-3.11571081  0.03848072  2.78357536]
[-2016.92578477  -748.95934289    49.90489586],[-0.00540097 -0.03041519 -0.23163915],[-1037.75173625  2533.3209062    877.88983149],[-3.11571081  0.03848072  2.78357536]
[-2016.92578477  -748.95934289    49.90489586],[-0.00540097 -0.03041519 -0.23163915],[-1037.75173625  2533.3209062    877.88983149],[-3.11571081  0.03848072  2.78357536]
