obs_1_pos,obs_1_rot,obs_2_pos,obs_2_rot
[1136.98047904 -217.25775084   47.79066532],[-0.11969781  0.0126536   3.11469579],[-735.70387909  914.58007947  149.80302543],[-1.85657045e-02  2.13849484e-03  2.25051511e+00]
[1136.97995603 -217.23249915   47.81530532],[-0.12026873  0.01257784  3.11452056],[-735.88957103  914.82298443  150.09713887],[-0.01923872  0.00642987  2.24490146]
[1136.97995603 -217.23249915   47.81530532],[-0.12026873  0.01257784  3.11452056],[-735.88957103  914.82298443  150.09713887],[-0.01923872  0.00642987  2.24490146]
[1136.97995603 -217.23249915   47.81530532],[-0.12026873  0.01257784  3.11452056],[-735.88957103  914.82298443  150.09713887],[-0.01923872  0.00642987  2.24490146]
[1136.97995603 -217.23249915   47.81530532],[-0.12026873  0.01257784  3.11452056],[-735.88957103  914.82298443  150.09713887],[-0.01923872  0.00642987  2.24490146]
[1136.97994905 -217.2617699    47.79976312],[-0.12017994  0.01234372  3.11458486],[-735.64749301  914.78444277  149.82939713],[-0.01848404  0.00251638  2.24522326]
[1136.97994905 -217.2617699    47.79976312],[-0.12017994  0.01234372  3.11458486],[-735.64749301  914.78444277  149.82939713],[-0.01848404  0.00251638  2.24522326]
[1136.97994905 -217.2617699    47.79976312],[-0.12017994  0.01234372  3.11458486],[-735.64749301  914.78444277  149.82939713],[-0.01848404  0.00251638  2.24522326]
[1136.97994905 -217.2617699    47.79976312],[-0.12017994  0.01234372  3.11458486],[-735.64749301  914.78444277  149.82939713],[-0.01848404  0.00251638  2.24522326]
[1136.99051116 -217.26468613   47.80077119],[-0.12020248  0.01225507  3.11465329],[-735.67699978  914.72284427  149.81599292],[-1.87491598e-02  2.23986484e-03  2.24551091e+00]
[1137.0149365  -217.28113429   47.83012002],[-0.12075     0.01239029  3.11506236],[-735.59609597  914.64659725  149.80726325],[-1.87416644e-02  1.97226566e-03  2.24698036e+00]
[1136.9976779  -217.26420362   47.81162569],[-0.12064042  0.01211132  3.11507815],[-735.53148147  914.42319894  149.79659035],[-0.01771606  0.00225548  2.24586667]
[1136.9976779  -217.26420362   47.81162569],[-0.12064042  0.01211132  3.11507815],[-735.53148147  914.42319894  149.79659035],[-0.01771606  0.00225548  2.24586667]
[1136.9976779  -217.26420362   47.81162569],[-0.12064042  0.01211132  3.11507815],[-735.53148147  914.42319894  149.79659035],[-0.01771606  0.00225548  2.24586667]
[1136.9976779  -217.26420362   47.81162569],[-0.12064042  0.01211132  3.11507815],[-735.53148147  914.42319894  149.79659035],[-0.01771606  0.00225548  2.24586667]
[1136.98674484 -217.25996889   47.82038974],[-0.12023019  0.01234544  3.11488699],[-735.52746715  914.2833769   150.07196389],[-0.01663599  0.00623152  2.23510281]
[1136.98674484 -217.25996889   47.82038974],[-0.12023019  0.01234544  3.11488699],[-735.52746715  914.2833769   150.07196389],[-0.01663599  0.00623152  2.23510281]
[1136.98674484 -217.25996889   47.82038974],[-0.12023019  0.01234544  3.11488699],[-735.52746715  914.2833769   150.07196389],[-0.01663599  0.00623152  2.23510281]
[1136.98674484 -217.25996889   47.82038974],[-0.12023019  0.01234544  3.11488699],[-735.52746715  914.2833769   150.07196389],[-0.01663599  0.00623152  2.23510281]
[1136.99338326 -217.29123357   47.80571775],[-0.12070982  0.01195939  3.11489373],[-735.26203694  913.85205775  150.33515613],[-0.01647327  0.00877969  2.21872306]
[1136.99338326 -217.29123357   47.80571775],[-0.12070982  0.01195939  3.11489373],[-735.26203694  913.85205775  150.33515613],[-0.01647327  0.00877969  2.21872306]
[1136.99338326 -217.29123357   47.80571775],[-0.12070982  0.01195939  3.11489373],[-735.26203694  913.85205775  150.33515613],[-0.01647327  0.00877969  2.21872306]
[1136.99338326 -217.29123357   47.80571775],[-0.12070982  0.01195939  3.11489373],[-735.26203694  913.85205775  150.33515613],[-0.01647327  0.00877969  2.21872306]
[1136.99796023 -217.2709665    47.81411131],[-0.12059982  0.01238076  3.11478055],[-735.14270974  913.80628933  150.77806488],[-0.01120348  0.01234714  2.20474377]
[1136.99796023 -217.2709665    47.81411131],[-0.12059982  0.01238076  3.11478055],[-735.14270974  913.80628933  150.77806488],[-0.01120348  0.01234714  2.20474377]
[1136.99796023 -217.2709665    47.81411131],[-0.12059982  0.01238076  3.11478055],[-735.14270974  913.80628933  150.77806488],[-0.01120348  0.01234714  2.20474377]
[1136.99796023 -217.2709665    47.81411131],[-0.12059982  0.01238076  3.11478055],[-735.14270974  913.80628933  150.77806488],[-0.01120348  0.01234714  2.20474377]
[1137.00302358 -217.25801598   47.8259285 ],[-0.1204839   0.01229487  3.11489108],[-734.88255769  913.76214161  150.79342784],[-0.01141267  0.01388023  2.19486247]
[1137.00302358 -217.25801598   47.8259285 ],[-0.1204839   0.01229487  3.11489108],[-734.88255769  913.76214161  150.79342784],[-0.01141267  0.01388023  2.19486247]
[1137.00302358 -217.25801598   47.8259285 ],[-0.1204839   0.01229487  3.11489108],[-734.88255769  913.76214161  150.79342784],[-0.01141267  0.01388023  2.19486247]
[1137.00302358 -217.25801598   47.8259285 ],[-0.1204839   0.01229487  3.11489108],[-734.88255769  913.76214161  150.79342784],[-0.01141267  0.01388023  2.19486247]
[1136.98955097 -217.27096553   47.78113366],[-0.12004339  0.0126239   3.11496507],[-734.44795422  914.11188926  150.76298553],[-0.01214669  0.01586783  2.18692161]
[1136.98955097 -217.27096553   47.78113366],[-0.12004339  0.0126239   3.11496507],[-734.44795422  914.11188926  150.76298553],[-0.01214669  0.01586783  2.18692161]
[1136.98955097 -217.27096553   47.78113366],[-0.12004339  0.0126239   3.11496507],[-734.44795422  914.11188926  150.76298553],[-0.01214669  0.01586783  2.18692161]
[1136.98955097 -217.27096553   47.78113366],[-0.12004339  0.0126239   3.11496507],[-734.44795422  914.11188926  150.76298553],[-0.01214669  0.01586783  2.18692161]
[1136.97451372 -217.26679576   47.81671616],[-0.12051156  0.01281671  3.11465652],[-734.42464116  914.3568429   150.8080435 ],[-0.0132591   0.0158623   2.18710619]
[1136.97451372 -217.26679576   47.81671616],[-0.12051156  0.01281671  3.11465652],[-734.42464116  914.3568429   150.8080435 ],[-0.0132591   0.0158623   2.18710619]
[1136.97451372 -217.26679576   47.81671616],[-0.12051156  0.01281671  3.11465652],[-734.42464116  914.3568429   150.8080435 ],[-0.0132591   0.0158623   2.18710619]
[1136.97451372 -217.26679576   47.81671616],[-0.12051156  0.01281671  3.11465652],[-734.42464116  914.3568429   150.8080435 ],[-0.0132591   0.0158623   2.18710619]
[1136.99443099 -217.27012068   47.81108283],[-0.12080811  0.01229132  3.11484688],[-734.35916665  914.30823191  150.69683297],[-0.01477     0.01176975  2.18648135]
[1136.99443099 -217.27012068   47.81108283],[-0.12080811  0.01229132  3.11484688],[-734.35916665  914.30823191  150.69683297],[-0.01477     0.01176975  2.18648135]
[1136.99443099 -217.27012068   47.81108283],[-0.12080811  0.01229132  3.11484688],[-734.35916665  914.30823191  150.69683297],[-0.01477     0.01176975  2.18648135]
[1136.99443099 -217.27012068   47.81108283],[-0.12080811  0.01229132  3.11484688],[-734.35916665  914.30823191  150.69683297],[-0.01477     0.01176975  2.18648135]
[1136.99013934 -217.2619907    47.8081672 ],[-0.12023444  0.01256105  3.11479464],[-734.10380966  914.27428648  150.37320713],[-0.01664619  0.01171826  2.18529031]
[1136.99013934 -217.2619907    47.8081672 ],[-0.12023444  0.01256105  3.11479464],[-734.10380966  914.27428648  150.37320713],[-0.01664619  0.01171826  2.18529031]
[1136.99013934 -217.2619907    47.8081672 ],[-0.12023444  0.01256105  3.11479464],[-734.10380966  914.27428648  150.37320713],[-0.01664619  0.01171826  2.18529031]
[1136.99013934 -217.2619907    47.8081672 ],[-0.12023444  0.01256105  3.11479464],[-734.10380966  914.27428648  150.37320713],[-0.01664619  0.01171826  2.18529031]
[1136.99519287 -217.24605523   47.82143025],[-0.12065416  0.01230182  3.11491699],[-734.14216837  914.33367339  150.38200149],[-0.01661309  0.01175468  2.1855454 ]
[1136.99519287 -217.24605523   47.82143025],[-0.12065416  0.01230182  3.11491699],[-734.14216837  914.33367339  150.38200149],[-0.01661309  0.01175468  2.1855454 ]
[1136.99519287 -217.24605523   47.82143025],[-0.12065416  0.01230182  3.11491699],[-734.14216837  914.33367339  150.38200149],[-0.01661309  0.01175468  2.1855454 ]
[1136.99519287 -217.24605523   47.82143025],[-0.12065416  0.01230182  3.11491699],[-734.14216837  914.33367339  150.38200149],[-0.01661309  0.01175468  2.1855454 ]
[1137.00810222 -217.2675371    47.82730192],[-0.12058664  0.01218128  3.11497138],[-734.29153873  914.28405193  150.63636519],[-0.01475315  0.01142049  2.18773445]
[1137.00810222 -217.2675371    47.82730192],[-0.12058664  0.01218128  3.11497138],[-734.29153873  914.28405193  150.63636519],[-0.01475315  0.01142049  2.18773445]
[1137.00810222 -217.2675371    47.82730192],[-0.12058664  0.01218128  3.11497138],[-734.29153873  914.28405193  150.63636519],[-0.01475315  0.01142049  2.18773445]
[1137.00810222 -217.2675371    47.82730192],[-0.12058664  0.01218128  3.11497138],[-734.29153873  914.28405193  150.63636519],[-0.01475315  0.01142049  2.18773445]
[1137.01085401 -217.29229356   47.82239123],[-0.12069491  0.01229404  3.11510502],[-734.03856816  914.08503466  150.16936446],[-0.01362675  0.00999719  2.1876368 ]
[1137.01085401 -217.29229356   47.82239123],[-0.12069491  0.01229404  3.11510502],[-734.03856816  914.08503466  150.16936446],[-0.01362675  0.00999719  2.1876368 ]
[1137.01085401 -217.29229356   47.82239123],[-0.12069491  0.01229404  3.11510502],[-734.03856816  914.08503466  150.16936446],[-0.01362675  0.00999719  2.1876368 ]
[1137.01085401 -217.29229356   47.82239123],[-0.12069491  0.01229404  3.11510502],[-734.03856816  914.08503466  150.16936446],[-0.01362675  0.00999719  2.1876368 ]
[1136.99868811 -217.28621795   47.82333697],[-0.12086053  0.01209055  3.1151099 ],[-734.00849411  913.77238323  150.13457009],[-0.01150217  0.01100629  2.18900624]
[1136.99868811 -217.28621795   47.82333697],[-0.12086053  0.01209055  3.1151099 ],[-734.00849411  913.77238323  150.13457009],[-0.01150217  0.01100629  2.18900624]
[1136.99868811 -217.28621795   47.82333697],[-0.12086053  0.01209055  3.1151099 ],[-734.00849411  913.77238323  150.13457009],[-0.01150217  0.01100629  2.18900624]
[1136.99868811 -217.28621795   47.82333697],[-0.12086053  0.01209055  3.1151099 ],[-734.00849411  913.77238323  150.13457009],[-0.01150217  0.01100629  2.18900624]
[1136.99905979 -217.27810004   47.80206876],[-0.12005994  0.01245992  3.1147811 ],[-733.88674135  913.42053954  150.850518  ],[-0.00953763  0.01704267  2.19584941]
[1136.99905979 -217.27810004   47.80206876],[-0.12005994  0.01245992  3.1147811 ],[-733.88674135  913.42053954  150.850518  ],[-0.00953763  0.01704267  2.19584941]
[1136.99905979 -217.27810004   47.80206876],[-0.12005994  0.01245992  3.1147811 ],[-733.88674135  913.42053954  150.850518  ],[-0.00953763  0.01704267  2.19584941]
[1136.99905979 -217.27810004   47.80206876],[-0.12005994  0.01245992  3.1147811 ],[-733.88674135  913.42053954  150.850518  ],[-0.00953763  0.01704267  2.19584941]
[1136.98501247 -217.20981457   47.93597629],[-0.12221057  0.01160177  3.11470897],[-733.90132675  913.27631788  150.78440029],[-0.00735629  0.01767161  2.19280885]
[1136.98501247 -217.20981457   47.93597629],[-0.12221057  0.01160177  3.11470897],[-733.90132675  913.27631788  150.78440029],[-0.00735629  0.01767161  2.19280885]
[1136.98501247 -217.20981457   47.93597629],[-0.12221057  0.01160177  3.11470897],[-733.90132675  913.27631788  150.78440029],[-0.00735629  0.01767161  2.19280885]
[1136.98501247 -217.20981457   47.93597629],[-0.12221057  0.01160177  3.11470897],[-733.90132675  913.27631788  150.78440029],[-0.00735629  0.01767161  2.19280885]
[1137.02241726 -217.30661383   47.82305176],[-0.1208596   0.01222342  3.1157533 ],[-733.86752781  913.25954979  150.75829386],[-0.00740858  0.0173816   2.19278522]
[1137.02241726 -217.30661383   47.82305176],[-0.1208596   0.01222342  3.1157533 ],[-733.86752781  913.25954979  150.75829386],[-0.00740858  0.0173816   2.19278522]
[1137.02241726 -217.30661383   47.82305176],[-0.1208596   0.01222342  3.1157533 ],[-733.86752781  913.25954979  150.75829386],[-0.00740858  0.0173816   2.19278522]
[1137.02241726 -217.30661383   47.82305176],[-0.1208596   0.01222342  3.1157533 ],[-733.86752781  913.25954979  150.75829386],[-0.00740858  0.0173816   2.19278522]
[1136.9790432  -217.24536783   47.81972947],[-0.12074051  0.01245014  3.11444025],[-733.67406589  913.25166087  150.77706484],[-0.00936427  0.01663941  2.19515687]
[1136.9790432  -217.24536783   47.81972947],[-0.12074051  0.01245014  3.11444025],[-733.67406589  913.25166087  150.77706484],[-0.00936427  0.01663941  2.19515687]
[1136.9790432  -217.24536783   47.81972947],[-0.12074051  0.01245014  3.11444025],[-733.67406589  913.25166087  150.77706484],[-0.00936427  0.01663941  2.19515687]
[1136.9790432  -217.24536783   47.81972947],[-0.12074051  0.01245014  3.11444025],[-733.67406589  913.25166087  150.77706484],[-0.00936427  0.01663941  2.19515687]
[1136.98371857 -217.27381873   47.81903687],[-0.12060871  0.01236     3.11492427],[-733.81441318  913.47907571  150.83734475],[-0.00978249  0.01698246  2.19423534]
[1136.98371857 -217.27381873   47.81903687],[-0.12060871  0.01236     3.11492427],[-733.81441318  913.47907571  150.83734475],[-0.00978249  0.01698246  2.19423534]
[1136.98371857 -217.27381873   47.81903687],[-0.12060871  0.01236     3.11492427],[-733.81441318  913.47907571  150.83734475],[-0.00978249  0.01698246  2.19423534]
[1136.98371857 -217.27381873   47.81903687],[-0.12060871  0.01236     3.11492427],[-733.81441318  913.47907571  150.83734475],[-0.00978249  0.01698246  2.19423534]
[1136.98309423 -217.26039657   47.83272429],[-0.12072965  0.01211301  3.11487655],[-734.08722217  913.81866007  150.7378837 ],[-0.01006845  0.01613605  2.19094693]
[1136.98309423 -217.26039657   47.83272429],[-0.12072965  0.01211301  3.11487655],[-734.08722217  913.81866007  150.7378837 ],[-0.01006845  0.01613605  2.19094693]
[1136.98309423 -217.26039657   47.83272429],[-0.12072965  0.01211301  3.11487655],[-734.08722217  913.81866007  150.7378837 ],[-0.01006845  0.01613605  2.19094693]
[1136.98309423 -217.26039657   47.83272429],[-0.12072965  0.01211301  3.11487655],[-734.08722217  913.81866007  150.7378837 ],[-0.01006845  0.01613605  2.19094693]
[1136.96138825 -217.24518865   47.80613664],[-0.12004412  0.01260442  3.11436295],[-734.28978266  914.26155155  150.68009975],[-0.01330221  0.01429827  2.19047151]
[1136.96138825 -217.24518865   47.80613664],[-0.12004412  0.01260442  3.11436295],[-734.28978266  914.26155155  150.68009975],[-0.01330221  0.01429827  2.19047151]
[1136.96138825 -217.24518865   47.80613664],[-0.12004412  0.01260442  3.11436295],[-734.28978266  914.26155155  150.68009975],[-0.01330221  0.01429827  2.19047151]
[1136.96138825 -217.24518865   47.80613664],[-0.12004412  0.01260442  3.11436295],[-734.28978266  914.26155155  150.68009975],[-0.01330221  0.01429827  2.19047151]
[1136.99077389 -217.27770543   47.80798736],[-0.1206687   0.01180688  3.11477693],[-734.40944332  914.45222901  150.57926375],[-0.01557821  0.00952737  2.18953501]
[1136.99077389 -217.27770543   47.80798736],[-0.1206687   0.01180688  3.11477693],[-734.40944332  914.45222901  150.57926375],[-0.01557821  0.00952737  2.18953501]
[1136.99077389 -217.27770543   47.80798736],[-0.1206687   0.01180688  3.11477693],[-734.40944332  914.45222901  150.57926375],[-0.01557821  0.00952737  2.18953501]
[1136.99077389 -217.27770543   47.80798736],[-0.1206687   0.01180688  3.11477693],[-734.40944332  914.45222901  150.57926375],[-0.01557821  0.00952737  2.18953501]
[1136.97679701 -217.23846721   47.82080771],[-0.12062985  0.01272212  3.11461409],[-734.11771479  914.21625644  150.49504219],[-0.021473    0.00693581  2.18916423]
[1136.97679701 -217.23846721   47.82080771],[-0.12062985  0.01272212  3.11461409],[-734.11771479  914.21625644  150.49504219],[-0.021473    0.00693581  2.18916423]
[1136.97679701 -217.23846721   47.82080771],[-0.12062985  0.01272212  3.11461409],[-734.11771479  914.21625644  150.49504219],[-0.021473    0.00693581  2.18916423]
[1136.97679701 -217.23846721   47.82080771],[-0.12062985  0.01272212  3.11461409],[-734.11771479  914.21625644  150.49504219],[-0.021473    0.00693581  2.18916423]
[1136.99302346 -217.25833229   47.82292016],[-0.1204003   0.01231935  3.11479679],[-734.44874275  914.44692205  151.08047398],[-0.01993637  0.00986412  2.19074152]
[1136.99302346 -217.25833229   47.82292016],[-0.1204003   0.01231935  3.11479679],[-734.44874275  914.44692205  151.08047398],[-0.01993637  0.00986412  2.19074152]
[1136.99302346 -217.25833229   47.82292016],[-0.1204003   0.01231935  3.11479679],[-734.44874275  914.44692205  151.08047398],[-0.01993637  0.00986412  2.19074152]
[1136.99302346 -217.25833229   47.82292016],[-0.1204003   0.01231935  3.11479679],[-734.44874275  914.44692205  151.08047398],[-0.01993637  0.00986412  2.19074152]
[1136.97883484 -217.26625828   47.81240149],[-0.12000243  0.01263416  3.11450767],[-734.51603147  914.28871723  151.26484392],[-0.02054963  0.00955734  2.19177488]
[1136.97883484 -217.26625828   47.81240149],[-0.12000243  0.01263416  3.11450767],[-734.51603147  914.28871723  151.26484392],[-0.02054963  0.00955734  2.19177488]
[1136.97883484 -217.26625828   47.81240149],[-0.12000243  0.01263416  3.11450767],[-734.51603147  914.28871723  151.26484392],[-0.02054963  0.00955734  2.19177488]
[1136.97883484 -217.26625828   47.81240149],[-0.12000243  0.01263416  3.11450767],[-734.51603147  914.28871723  151.26484392],[-0.02054963  0.00955734  2.19177488]
[1137.00763048 -217.27482375   47.82489032],[-0.12097228  0.01193315  3.11496295],[-734.89497233  914.49220364  150.85188028],[-0.01570332  0.01046948  2.18777626]
[1137.00763048 -217.27482375   47.82489032],[-0.12097228  0.01193315  3.11496295],[-734.89497233  914.49220364  150.85188028],[-0.01570332  0.01046948  2.18777626]
[1137.00763048 -217.27482375   47.82489032],[-0.12097228  0.01193315  3.11496295],[-734.89497233  914.49220364  150.85188028],[-0.01570332  0.01046948  2.18777626]
[1137.00763048 -217.27482375   47.82489032],[-0.12097228  0.01193315  3.11496295],[-734.89497233  914.49220364  150.85188028],[-0.01570332  0.01046948  2.18777626]
[1136.97849931 -217.27062644   47.79141215],[-0.12045786  0.01264534  3.11483156],[-734.64508102  914.60222546  150.93698281],[-0.01653413  0.01281704  2.1918334 ]
[1136.97849931 -217.27062644   47.79141215],[-0.12045786  0.01264534  3.11483156],[-734.64508102  914.60222546  150.93698281],[-0.01653413  0.01281704  2.1918334 ]
[1136.97849931 -217.27062644   47.79141215],[-0.12045786  0.01264534  3.11483156],[-734.64508102  914.60222546  150.93698281],[-0.01653413  0.01281704  2.1918334 ]
[1136.97849931 -217.27062644   47.79141215],[-0.12045786  0.01264534  3.11483156],[-734.64508102  914.60222546  150.93698281],[-0.01653413  0.01281704  2.1918334 ]
[1137.01063886 -217.21395977   47.94256554],[-0.12262581  0.01137939  3.11508136],[-734.2808104   914.52741935  150.5887361 ],[-0.01679801  0.01131951  2.19112441]
[1137.01063886 -217.21395977   47.94256554],[-0.12262581  0.01137939  3.11508136],[-734.2808104   914.52741935  150.5887361 ],[-0.01679801  0.01131951  2.19112441]
[1137.01063886 -217.21395977   47.94256554],[-0.12262581  0.01137939  3.11508136],[-734.2808104   914.52741935  150.5887361 ],[-0.01679801  0.01131951  2.19112441]
[1137.01063886 -217.21395977   47.94256554],[-0.12262581  0.01137939  3.11508136],[-734.2808104   914.52741935  150.5887361 ],[-0.01679801  0.01131951  2.19112441]
[1136.98266911 -217.25167552   47.82805273],[-0.12013415  0.0123165   3.11463678],[-734.33948303  914.49255613  151.0334083 ],[-0.01962882  0.01137861  2.19068987]
[1136.98266911 -217.25167552   47.82805273],[-0.12013415  0.0123165   3.11463678],[-734.33948303  914.49255613  151.0334083 ],[-0.01962882  0.01137861  2.19068987]
[1136.98266911 -217.25167552   47.82805273],[-0.12013415  0.0123165   3.11463678],[-734.33948303  914.49255613  151.0334083 ],[-0.01962882  0.01137861  2.19068987]
[1136.98266911 -217.25167552   47.82805273],[-0.12013415  0.0123165   3.11463678],[-734.33948303  914.49255613  151.0334083 ],[-0.01962882  0.01137861  2.19068987]
[1136.99051124 -217.27693901   47.79171313],[-0.12022655  0.01245505  3.11486952],[-734.54413805  914.68401273  151.1247876 ],[-0.01907575  0.01290977  2.18997601]
[1136.99051124 -217.27693901   47.79171313],[-0.12022655  0.01245505  3.11486952],[-734.54413805  914.68401273  151.1247876 ],[-0.01907575  0.01290977  2.18997601]
[1136.99051124 -217.27693901   47.79171313],[-0.12022655  0.01245505  3.11486952],[-734.54413805  914.68401273  151.1247876 ],[-0.01907575  0.01290977  2.18997601]
[1136.99051124 -217.27693901   47.79171313],[-0.12022655  0.01245505  3.11486952],[-734.54413805  914.68401273  151.1247876 ],[-0.01907575  0.01290977  2.18997601]
[1136.99051124 -217.27693901   47.79171313],[-0.12022655  0.01245505  3.11486952],[-734.54413805  914.68401273  151.1247876 ],[-0.01907575  0.01290977  2.18997601]
[1136.99614307 -217.21661815   47.92985907],[-0.1222252   0.01174926  3.11482328],[-734.43658839  914.519309    150.90536228],[-0.0216043   0.00685363  2.19076414]
[1136.99614307 -217.21661815   47.92985907],[-0.1222252   0.01174926  3.11482328],[-734.43658839  914.519309    150.90536228],[-0.0216043   0.00685363  2.19076414]
[1136.99614307 -217.21661815   47.92985907],[-0.1222252   0.01174926  3.11482328],[-734.43658839  914.519309    150.90536228],[-0.0216043   0.00685363  2.19076414]
[1136.97565357 -217.25951985   47.82710171],[-0.12041269  0.01284999  3.11456268],[-733.7503257   914.12099806  149.95961522],[-0.02571674  0.01538983  2.18263899]
[1136.97565357 -217.25951985   47.82710171],[-0.12041269  0.01284999  3.11456268],[-733.7503257   914.12099806  149.95961522],[-0.02571674  0.01538983  2.18263899]
[1136.97565357 -217.25951985   47.82710171],[-0.12041269  0.01284999  3.11456268],[-733.7503257   914.12099806  149.95961522],[-0.02571674  0.01538983  2.18263899]
[1136.97565357 -217.25951985   47.82710171],[-0.12041269  0.01284999  3.11456268],[-733.7503257   914.12099806  149.95961522],[-0.02571674  0.01538983  2.18263899]
[1136.96194738 -217.26076513   47.79322428],[-0.12044761  0.01270877  3.11472037],[-733.52967434  913.92881584  149.79315866],[-0.02588576  0.01359988  2.1846196 ]
[1136.96194738 -217.26076513   47.79322428],[-0.12044761  0.01270877  3.11472037],[-733.52967434  913.92881584  149.79315866],[-0.02588576  0.01359988  2.1846196 ]
[1136.96194738 -217.26076513   47.79322428],[-0.12044761  0.01270877  3.11472037],[-733.52967434  913.92881584  149.79315866],[-0.02588576  0.01359988  2.1846196 ]
[1136.96194738 -217.26076513   47.79322428],[-0.12044761  0.01270877  3.11472037],[-733.52967434  913.92881584  149.79315866],[-0.02588576  0.01359988  2.1846196 ]
[1136.98084885 -217.27746667   47.79331855],[-0.12019889  0.01229495  3.11487548],[-733.61667269  913.99688221  149.94543818],[-0.02579479  0.01277964  2.18467025]
[1136.98084885 -217.27746667   47.79331855],[-0.12019889  0.01229495  3.11487548],[-733.61667269  913.99688221  149.94543818],[-0.02579479  0.01277964  2.18467025]
[1136.98084885 -217.27746667   47.79331855],[-0.12019889  0.01229495  3.11487548],[-733.61667269  913.99688221  149.94543818],[-0.02579479  0.01277964  2.18467025]
[1136.98084885 -217.27746667   47.79331855],[-0.12019889  0.01229495  3.11487548],[-733.61667269  913.99688221  149.94543818],[-0.02579479  0.01277964  2.18467025]
[1136.99399121 -217.27599272   47.81327457],[-0.12018883  0.01243275  3.11510683],[-733.60173685  914.22856334  149.98577059],[-0.02348368  0.0113462   2.18373887]
[1136.99399121 -217.27599272   47.81327457],[-0.12018883  0.01243275  3.11510683],[-733.60173685  914.22856334  149.98577059],[-0.02348368  0.0113462   2.18373887]
[1136.99399121 -217.27599272   47.81327457],[-0.12018883  0.01243275  3.11510683],[-733.60173685  914.22856334  149.98577059],[-0.02348368  0.0113462   2.18373887]
[1136.99399121 -217.27599272   47.81327457],[-0.12018883  0.01243275  3.11510683],[-733.60173685  914.22856334  149.98577059],[-0.02348368  0.0113462   2.18373887]
[1136.99654092 -217.26428021   47.83229898],[-0.12049804  0.01263011  3.11482713],[-734.00896997  915.62481555  151.80332079],[-1.42108410e-02  6.23620570e-04  2.19815529e+00]
[1136.99654092 -217.26428021   47.83229898],[-0.12049804  0.01263011  3.11482713],[-734.00896997  915.62481555  151.80332079],[-1.42108410e-02  6.23620570e-04  2.19815529e+00]
[1136.99654092 -217.26428021   47.83229898],[-0.12049804  0.01263011  3.11482713],[-734.00896997  915.62481555  151.80332079],[-1.42108410e-02  6.23620570e-04  2.19815529e+00]
[1136.99654092 -217.26428021   47.83229898],[-0.12049804  0.01263011  3.11482713],[-734.00896997  915.62481555  151.80332079],[-1.42108410e-02  6.23620570e-04  2.19815529e+00]
[1136.9996649  -217.28744116   47.81651493],[-0.12064123  0.01220413  3.11496879],[-734.36295989  914.51883622  150.89231547],[-0.02106843  0.00723745  2.19194728]
[1136.9996649  -217.28744116   47.81651493],[-0.12064123  0.01220413  3.11496879],[-734.36295989  914.51883622  150.89231547],[-0.02106843  0.00723745  2.19194728]
[1136.9996649  -217.28744116   47.81651493],[-0.12064123  0.01220413  3.11496879],[-734.36295989  914.51883622  150.89231547],[-0.02106843  0.00723745  2.19194728]
[1136.9996649  -217.28744116   47.81651493],[-0.12064123  0.01220413  3.11496879],[-734.36295989  914.51883622  150.89231547],[-0.02106843  0.00723745  2.19194728]
[1136.97535793 -217.27851378   47.7950212 ],[-0.12022548  0.01285533  3.11464483],[-734.39503074  914.41245743  150.91648925],[-0.02186124  0.00731581  2.19171526]
[1136.97535793 -217.27851378   47.7950212 ],[-0.12022548  0.01285533  3.11464483],[-734.39503074  914.41245743  150.91648925],[-0.02186124  0.00731581  2.19171526]
[1136.97535793 -217.27851378   47.7950212 ],[-0.12022548  0.01285533  3.11464483],[-734.39503074  914.41245743  150.91648925],[-0.02186124  0.00731581  2.19171526]
[1136.97535793 -217.27851378   47.7950212 ],[-0.12022548  0.01285533  3.11464483],[-734.39503074  914.41245743  150.91648925],[-0.02186124  0.00731581  2.19171526]
[1136.9669677  -217.24982701   47.82250288],[-0.12070816  0.01229209  3.11466628],[-734.40995697  914.46150144  150.96018067],[-0.02093176  0.00707269  2.19167451]
[1136.9669677  -217.24982701   47.82250288],[-0.12070816  0.01229209  3.11466628],[-734.40995697  914.46150144  150.96018067],[-0.02093176  0.00707269  2.19167451]
[1136.9669677  -217.24982701   47.82250288],[-0.12070816  0.01229209  3.11466628],[-734.40995697  914.46150144  150.96018067],[-0.02093176  0.00707269  2.19167451]
[1136.9669677  -217.24982701   47.82250288],[-0.12070816  0.01229209  3.11466628],[-734.40995697  914.46150144  150.96018067],[-0.02093176  0.00707269  2.19167451]
[1136.98772982 -217.24962789   47.83684975],[-0.12076827  0.01224515  3.11456522],[-734.42387082  914.45245559  150.96448377],[-0.02098052  0.00721678  2.19170636]
[1136.98772982 -217.24962789   47.83684975],[-0.12076827  0.01224515  3.11456522],[-734.42387082  914.45245559  150.96448377],[-0.02098052  0.00721678  2.19170636]
[1136.98772982 -217.24962789   47.83684975],[-0.12076827  0.01224515  3.11456522],[-734.42387082  914.45245559  150.96448377],[-0.02098052  0.00721678  2.19170636]
[1136.98772982 -217.24962789   47.83684975],[-0.12076827  0.01224515  3.11456522],[-734.42387082  914.45245559  150.96448377],[-0.02098052  0.00721678  2.19170636]
[1136.96391548 -217.26049328   47.76993513],[-0.11950912  0.01263432  3.11460866],[-734.40111837  914.48534856  150.97462295],[-0.02098986  0.0066381   2.19213457]
