obs_1_pos,obs_1_rot,obs_2_pos,obs_2_rot
[1125.48966641  -98.19406473   48.28751615],[ 0.01020135 -0.00091538 -0.36246719],[  -78.71225358 -1153.24582678   149.13344323],[-0.07284378  0.01457243 -1.64829821]
[1125.48966641  -98.19406473   48.28751615],[ 0.01020135 -0.00091538 -0.36246719],[  -78.71225358 -1153.24582678   149.13344323],[-0.07284378  0.01457243 -1.64829821]
[1125.51284356  -98.22868792   48.27171224],[ 0.00990286 -0.00096341 -0.36228621],[  -78.64689506 -1153.82521878   149.33424479],[-0.07573527  0.01549631 -1.64582339]
[1125.51284356  -98.22868792   48.27171224],[ 0.00990286 -0.00096341 -0.36228621],[  -78.64689506 -1153.82521878   149.33424479],[-0.07573527  0.01549631 -1.64582339]
[1125.51284356  -98.22868792   48.27171224],[ 0.00990286 -0.00096341 -0.36228621],[  -78.64689506 -1153.82521878   149.33424479],[-0.07573527  0.01549631 -1.64582339]
[1125.51284356  -98.22868792   48.27171224],[ 0.00990286 -0.00096341 -0.36228621],[  -78.64689506 -1153.82521878   149.33424479],[-0.07573527  0.01549631 -1.64582339]
[1125.51284356  -98.22868792   48.27171224],[ 0.00990286 -0.00096341 -0.36228621],[  -78.64689506 -1153.82521878   149.33424479],[-0.07573527  0.01549631 -1.64582339]
[1125.48397361  -98.19273788   48.26499624],[ 0.00987834 -0.00129988 -0.36247411],[  -78.61681895 -1153.74022626   149.25930589],[-0.07568414  0.01490378 -1.64668069]
[1125.48397361  -98.19273788   48.26499624],[ 0.00987834 -0.00129988 -0.36247411],[  -78.61681895 -1153.74022626   149.25930589],[-0.07568414  0.01490378 -1.64668069]
[1125.48397361  -98.19273788   48.26499624],[ 0.00987834 -0.00129988 -0.36247411],[  -78.61681895 -1153.74022626   149.25930589],[-0.07568414  0.01490378 -1.64668069]
[1125.48968872  -98.20070239   48.27671687],[ 0.00993958 -0.00167205 -0.36224917],[  -78.59024664 -1153.90436799   149.30132642],[-0.07610512  0.0148392  -1.64522965]
[1125.48968872  -98.20070239   48.27671687],[ 0.00993958 -0.00167205 -0.36224917],[  -78.59024664 -1153.90436799   149.30132642],[-0.07610512  0.0148392  -1.64522965]
[1125.48968872  -98.20070239   48.27671687],[ 0.00993958 -0.00167205 -0.36224917],[  -78.59024664 -1153.90436799   149.30132642],[-0.07610512  0.0148392  -1.64522965]
[1125.48968872  -98.20070239   48.27671687],[ 0.00993958 -0.00167205 -0.36224917],[  -78.59024664 -1153.90436799   149.30132642],[-0.07610512  0.0148392  -1.64522965]
[1125.50587111  -98.23247533   48.26257196],[ 0.00903216 -0.0014239  -0.36246795],[  -78.65030727 -1153.70184092   149.26000635],[-0.0748251   0.01484733 -1.64580205]
[1125.50587111  -98.23247533   48.26257196],[ 0.00903216 -0.0014239  -0.36246795],[  -78.65030727 -1153.70184092   149.26000635],[-0.0748251   0.01484733 -1.64580205]
[1125.50587111  -98.23247533   48.26257196],[ 0.00903216 -0.0014239  -0.36246795],[  -78.65030727 -1153.70184092   149.26000635],[-0.0748251   0.01484733 -1.64580205]
[1125.50587111  -98.23247533   48.26257196],[ 0.00903216 -0.0014239  -0.36246795],[  -78.65030727 -1153.70184092   149.26000635],[-0.0748251   0.01484733 -1.64580205]
[1125.50587111  -98.23247533   48.26257196],[ 0.00903216 -0.0014239  -0.36246795],[  -78.65030727 -1153.70184092   149.26000635],[-0.0748251   0.01484733 -1.64580205]
[1125.48921092  -98.21269212   48.26119586],[ 0.0100371  -0.00112926 -0.36248436],[  -78.65092293 -1153.66747278   149.30246478],[-0.07469678  0.01499308 -1.64583889]
[1125.48921092  -98.21269212   48.26119586],[ 0.0100371  -0.00112926 -0.36248436],[  -78.65092293 -1153.66747278   149.30246478],[-0.07469678  0.01499308 -1.64583889]
[1125.48921092  -98.21269212   48.26119586],[ 0.0100371  -0.00112926 -0.36248436],[  -78.65092293 -1153.66747278   149.30246478],[-0.07469678  0.01499308 -1.64583889]
[1125.52467044  -98.20903534   48.27044697],[ 0.00997541 -0.00123087 -0.36239022],[  -78.63665685 -1153.68006038   149.24315646],[-0.07479352  0.01466231 -1.64604701]
[1125.52467044  -98.20903534   48.27044697],[ 0.00997541 -0.00123087 -0.36239022],[  -78.63665685 -1153.68006038   149.24315646],[-0.07479352  0.01466231 -1.64604701]
[1125.52467044  -98.20903534   48.27044697],[ 0.00997541 -0.00123087 -0.36239022],[  -78.63665685 -1153.68006038   149.24315646],[-0.07479352  0.01466231 -1.64604701]
[1125.52467044  -98.20903534   48.27044697],[ 0.00997541 -0.00123087 -0.36239022],[  -78.63665685 -1153.68006038   149.24315646],[-0.07479352  0.01466231 -1.64604701]
[1125.52467044  -98.20903534   48.27044697],[ 0.00997541 -0.00123087 -0.36239022],[  -78.63665685 -1153.68006038   149.24315646],[-0.07479352  0.01466231 -1.64604701]
[1125.49452527  -98.21627387   48.27207424],[ 0.00986276 -0.00131146 -0.36233331],[  -78.70080951 -1153.67806334   149.33938189],[-0.07488527  0.01563368 -1.64611452]
[1125.49452527  -98.21627387   48.27207424],[ 0.00986276 -0.00131146 -0.36233331],[  -78.70080951 -1153.67806334   149.33938189],[-0.07488527  0.01563368 -1.64611452]
[1125.49452527  -98.21627387   48.27207424],[ 0.00986276 -0.00131146 -0.36233331],[  -78.70080951 -1153.67806334   149.33938189],[-0.07488527  0.01563368 -1.64611452]
[1125.48362509  -98.23742299   48.27288582],[ 0.00983977 -0.00104039 -0.36212827],[  -78.68038059 -1153.70073915   149.32977208],[-0.0749749   0.01519264 -1.64583817]
[1125.48362509  -98.23742299   48.27288582],[ 0.00983977 -0.00104039 -0.36212827],[  -78.68038059 -1153.70073915   149.32977208],[-0.0749749   0.01519264 -1.64583817]
[1125.48362509  -98.23742299   48.27288582],[ 0.00983977 -0.00104039 -0.36212827],[  -78.68038059 -1153.70073915   149.32977208],[-0.0749749   0.01519264 -1.64583817]
[1125.48362509  -98.23742299   48.27288582],[ 0.00983977 -0.00104039 -0.36212827],[  -78.68038059 -1153.70073915   149.32977208],[-0.0749749   0.01519264 -1.64583817]
[1125.48854829  -98.21868188   48.27130478],[ 0.00976308 -0.00110669 -0.36255545],[  -78.64664614 -1153.67785566   149.30055729],[-0.07469797  0.0149576  -1.64570054]
[1125.48854829  -98.21868188   48.27130478],[ 0.00976308 -0.00110669 -0.36255545],[  -78.64664614 -1153.67785566   149.30055729],[-0.07469797  0.0149576  -1.64570054]
[1125.48854829  -98.21868188   48.27130478],[ 0.00976308 -0.00110669 -0.36255545],[  -78.64664614 -1153.67785566   149.30055729],[-0.07469797  0.0149576  -1.64570054]
[1125.48854829  -98.21868188   48.27130478],[ 0.00976308 -0.00110669 -0.36255545],[  -78.64664614 -1153.67785566   149.30055729],[-0.07469797  0.0149576  -1.64570054]
[1125.50600441  -98.21903208   48.27058034],[ 0.00975008 -0.00132988 -0.36243188],[  -78.77116048 -1153.70919835   149.28682435],[-0.07555936  0.01643059 -1.64427801]
[1125.50600441  -98.21903208   48.27058034],[ 0.00975008 -0.00132988 -0.36243188],[  -78.77116048 -1153.70919835   149.28682435],[-0.07555936  0.01643059 -1.64427801]
[1125.50600441  -98.21903208   48.27058034],[ 0.00975008 -0.00132988 -0.36243188],[  -78.77116048 -1153.70919835   149.28682435],[-0.07555936  0.01643059 -1.64427801]
[1125.50600441  -98.21903208   48.27058034],[ 0.00975008 -0.00132988 -0.36243188],[  -78.77116048 -1153.70919835   149.28682435],[-0.07555936  0.01643059 -1.64427801]
[1125.49183137  -98.2132855    48.27633817],[ 0.00981738 -0.00105341 -0.36254212],[  -78.74238319 -1153.62970121   149.19084293],[-0.07500496  0.01576103 -1.64495941]
[1125.49183137  -98.2132855    48.27633817],[ 0.00981738 -0.00105341 -0.36254212],[  -78.74238319 -1153.62970121   149.19084293],[-0.07500496  0.01576103 -1.64495941]
[1125.49183137  -98.2132855    48.27633817],[ 0.00981738 -0.00105341 -0.36254212],[  -78.74238319 -1153.62970121   149.19084293],[-0.07500496  0.01576103 -1.64495941]
[1125.49183137  -98.2132855    48.27633817],[ 0.00981738 -0.00105341 -0.36254212],[  -78.74238319 -1153.62970121   149.19084293],[-0.07500496  0.01576103 -1.64495941]
[1125.49183137  -98.2132855    48.27633817],[ 0.00981738 -0.00105341 -0.36254212],[  -78.74238319 -1153.62970121   149.19084293],[-0.07500496  0.01576103 -1.64495941]
[1125.48172131  -98.23152804   48.28017526],[ 0.00970096 -0.00111194 -0.36215917],[  -78.70886582 -1153.81192884   149.2271304 ],[-0.07578999  0.01577144 -1.64385364]
[1125.48172131  -98.23152804   48.28017526],[ 0.00970096 -0.00111194 -0.36215917],[  -78.70886582 -1153.81192884   149.2271304 ],[-0.07578999  0.01577144 -1.64385364]
[1125.48172131  -98.23152804   48.28017526],[ 0.00970096 -0.00111194 -0.36215917],[  -78.70886582 -1153.81192884   149.2271304 ],[-0.07578999  0.01577144 -1.64385364]
[1125.48218284  -98.22117928   48.26559682],[ 0.00992374 -0.00112136 -0.36240797],[  -78.77359353 -1153.52584736   149.17751721],[-0.07461083  0.0158666  -1.64554529]
[1125.48218284  -98.22117928   48.26559682],[ 0.00992374 -0.00112136 -0.36240797],[  -78.77359353 -1153.52584736   149.17751721],[-0.07461083  0.0158666  -1.64554529]
[1125.48218284  -98.22117928   48.26559682],[ 0.00992374 -0.00112136 -0.36240797],[  -78.77359353 -1153.52584736   149.17751721],[-0.07461083  0.0158666  -1.64554529]
[1125.48218284  -98.22117928   48.26559682],[ 0.00992374 -0.00112136 -0.36240797],[  -78.77359353 -1153.52584736   149.17751721],[-0.07461083  0.0158666  -1.64554529]
[1125.48218284  -98.22117928   48.26559682],[ 0.00992374 -0.00112136 -0.36240797],[  -78.77359353 -1153.52584736   149.17751721],[-0.07461083  0.0158666  -1.64554529]
[1125.49266817  -98.23335914   48.25659028],[ 0.0097132  -0.00099589 -0.36238944],[  -78.73107949 -1153.67934044   149.19533895],[-0.0752563  0.015752  -1.6446685]
[1125.49266817  -98.23335914   48.25659028],[ 0.0097132  -0.00099589 -0.36238944],[  -78.73107949 -1153.67934044   149.19533895],[-0.0752563  0.015752  -1.6446685]
[1125.49266817  -98.23335914   48.25659028],[ 0.0097132  -0.00099589 -0.36238944],[  -78.73107949 -1153.67934044   149.19533895],[-0.0752563  0.015752  -1.6446685]
[1125.50318162  -98.21460934   48.24212688],[ 0.00967458 -0.00178089 -0.36247161],[  -78.74834845 -1153.43865967   149.12111479],[-0.07388492  0.01543384 -1.64557409]
[1125.50318162  -98.21460934   48.24212688],[ 0.00967458 -0.00178089 -0.36247161],[  -78.74834845 -1153.43865967   149.12111479],[-0.07388492  0.01543384 -1.64557409]
[1125.50318162  -98.21460934   48.24212688],[ 0.00967458 -0.00178089 -0.36247161],[  -78.74834845 -1153.43865967   149.12111479],[-0.07388492  0.01543384 -1.64557409]
[1125.50318162  -98.21460934   48.24212688],[ 0.00967458 -0.00178089 -0.36247161],[  -78.74834845 -1153.43865967   149.12111479],[-0.07388492  0.01543384 -1.64557409]
[1125.477222    -98.21992318   48.27417182],[ 0.00968384 -0.00096988 -0.36252592],[  -78.74679801 -1153.67732004   149.20383709],[-0.07514015  0.01583862 -1.64457929]
[1125.477222    -98.21992318   48.27417182],[ 0.00968384 -0.00096988 -0.36252592],[  -78.74679801 -1153.67732004   149.20383709],[-0.07514015  0.01583862 -1.64457929]
[1125.477222    -98.21992318   48.27417182],[ 0.00968384 -0.00096988 -0.36252592],[  -78.74679801 -1153.67732004   149.20383709],[-0.07514015  0.01583862 -1.64457929]
[1125.477222    -98.21992318   48.27417182],[ 0.00968384 -0.00096988 -0.36252592],[  -78.74679801 -1153.67732004   149.20383709],[-0.07514015  0.01583862 -1.64457929]
[1125.48584737  -98.2215817    48.2515017 ],[ 0.00959858 -0.00156338 -0.36224496],[  -78.71360566 -1153.72505917   149.22295933],[-0.07558542  0.01574958 -1.64454032]
[1125.48584737  -98.2215817    48.2515017 ],[ 0.00959858 -0.00156338 -0.36224496],[  -78.71360566 -1153.72505917   149.22295933],[-0.07558542  0.01574958 -1.64454032]
[1125.48584737  -98.2215817    48.2515017 ],[ 0.00959858 -0.00156338 -0.36224496],[  -78.71360566 -1153.72505917   149.22295933],[-0.07558542  0.01574958 -1.64454032]
[1125.48584737  -98.2215817    48.2515017 ],[ 0.00959858 -0.00156338 -0.36224496],[  -78.71360566 -1153.72505917   149.22295933],[-0.07558542  0.01574958 -1.64454032]
[1125.49432003  -98.2103594    48.2767776 ],[ 0.00990114 -0.00130788 -0.36275935],[  -78.75234624 -1153.5165105    149.18273395],[-0.07403038  0.01577212 -1.64493761]
[1125.49432003  -98.2103594    48.2767776 ],[ 0.00990114 -0.00130788 -0.36275935],[  -78.75234624 -1153.5165105    149.18273395],[-0.07403038  0.01577212 -1.64493761]
[1125.49432003  -98.2103594    48.2767776 ],[ 0.00990114 -0.00130788 -0.36275935],[  -78.75234624 -1153.5165105    149.18273395],[-0.07403038  0.01577212 -1.64493761]
[1125.49432003  -98.2103594    48.2767776 ],[ 0.00990114 -0.00130788 -0.36275935],[  -78.75234624 -1153.5165105    149.18273395],[-0.07403038  0.01577212 -1.64493761]
[1125.5082717   -98.24388476   48.2569215 ],[ 0.00954138 -0.00143362 -0.36222862],[  -78.7559086  -1153.68823555   149.22042513],[-0.0750866   0.01600496 -1.64452425]
[1125.5082717   -98.24388476   48.2569215 ],[ 0.00954138 -0.00143362 -0.36222862],[  -78.7559086  -1153.68823555   149.22042513],[-0.0750866   0.01600496 -1.64452425]
[1125.5082717   -98.24388476   48.2569215 ],[ 0.00954138 -0.00143362 -0.36222862],[  -78.7559086  -1153.68823555   149.22042513],[-0.0750866   0.01600496 -1.64452425]
[1125.5082717   -98.24388476   48.2569215 ],[ 0.00954138 -0.00143362 -0.36222862],[  -78.7559086  -1153.68823555   149.22042513],[-0.0750866   0.01600496 -1.64452425]
[1125.4803469   -98.21345997   48.26908324],[ 0.01011882 -0.00122354 -0.36222564],[  -78.75584927 -1153.64113519   149.2145477 ],[-0.07495419  0.01609286 -1.6447648 ]
[1125.4803469   -98.21345997   48.26908324],[ 0.01011882 -0.00122354 -0.36222564],[  -78.75584927 -1153.64113519   149.2145477 ],[-0.07495419  0.01609286 -1.6447648 ]
[1125.4803469   -98.21345997   48.26908324],[ 0.01011882 -0.00122354 -0.36222564],[  -78.75584927 -1153.64113519   149.2145477 ],[-0.07495419  0.01609286 -1.6447648 ]
[1125.4803469   -98.21345997   48.26908324],[ 0.01011882 -0.00122354 -0.36222564],[  -78.75584927 -1153.64113519   149.2145477 ],[-0.07495419  0.01609286 -1.6447648 ]
[1125.49863683  -98.22407176   48.24895622],[ 0.00967394 -0.00121205 -0.36266007],[  -78.79326233 -1153.48785588   149.20624863],[-0.07428203  0.01615197 -1.64553955]
[1125.49863683  -98.22407176   48.24895622],[ 0.00967394 -0.00121205 -0.36266007],[  -78.79326233 -1153.48785588   149.20624863],[-0.07428203  0.01615197 -1.64553955]
[1125.49863683  -98.22407176   48.24895622],[ 0.00967394 -0.00121205 -0.36266007],[  -78.79326233 -1153.48785588   149.20624863],[-0.07428203  0.01615197 -1.64553955]
[1125.49863683  -98.22407176   48.24895622],[ 0.00967394 -0.00121205 -0.36266007],[  -78.79326233 -1153.48785588   149.20624863],[-0.07428203  0.01615197 -1.64553955]
[1125.51039079  -98.2151314    48.25144593],[ 0.0098854  -0.00148411 -0.36244505],[  -78.68036469 -1153.79915252   149.21506091],[-0.07572692  0.01560578 -1.64390015]
[1125.51039079  -98.2151314    48.25144593],[ 0.0098854  -0.00148411 -0.36244505],[  -78.68036469 -1153.79915252   149.21506091],[-0.07572692  0.01560578 -1.64390015]
[1125.51039079  -98.2151314    48.25144593],[ 0.0098854  -0.00148411 -0.36244505],[  -78.68036469 -1153.79915252   149.21506091],[-0.07572692  0.01560578 -1.64390015]
[1125.51039079  -98.2151314    48.25144593],[ 0.0098854  -0.00148411 -0.36244505],[  -78.68036469 -1153.79915252   149.21506091],[-0.07572692  0.01560578 -1.64390015]
[1125.48880216  -98.20323204   48.2729282 ],[ 0.01009521 -0.00112687 -0.36251916],[  -78.83148295 -1153.07696954   149.03832861],[-0.07220117  0.01536772 -1.6478053 ]
[1125.48880216  -98.20323204   48.2729282 ],[ 0.01009521 -0.00112687 -0.36251916],[  -78.83148295 -1153.07696954   149.03832861],[-0.07220117  0.01536772 -1.6478053 ]
[1125.48880216  -98.20323204   48.2729282 ],[ 0.01009521 -0.00112687 -0.36251916],[  -78.83148295 -1153.07696954   149.03832861],[-0.07220117  0.01536772 -1.6478053 ]
[1125.48880216  -98.20323204   48.2729282 ],[ 0.01009521 -0.00112687 -0.36251916],[  -78.83148295 -1153.07696954   149.03832861],[-0.07220117  0.01536772 -1.6478053 ]
[1125.50303711  -98.19168673   48.26891938],[ 0.01016424 -0.00128946 -0.36257555],[  -78.77870131 -1153.20398542   148.9856311 ],[-0.07308175  0.01488903 -1.6474945 ]
[1125.50303711  -98.19168673   48.26891938],[ 0.01016424 -0.00128946 -0.36257555],[  -78.77870131 -1153.20398542   148.9856311 ],[-0.07308175  0.01488903 -1.6474945 ]
[1125.50303711  -98.19168673   48.26891938],[ 0.01016424 -0.00128946 -0.36257555],[  -78.77870131 -1153.20398542   148.9856311 ],[-0.07308175  0.01488903 -1.6474945 ]
[1125.50303711  -98.19168673   48.26891938],[ 0.01016424 -0.00128946 -0.36257555],[  -78.77870131 -1153.20398542   148.9856311 ],[-0.07308175  0.01488903 -1.6474945 ]
[1125.50751076  -98.20611892   48.27884846],[ 0.01005693 -0.00099599 -0.36264744],[  -78.72578647 -1153.75954074   149.20981296],[-0.07546724  0.01585247 -1.64415616]
[1125.50751076  -98.20611892   48.27884846],[ 0.01005693 -0.00099599 -0.36264744],[  -78.72578647 -1153.75954074   149.20981296],[-0.07546724  0.01585247 -1.64415616]
[1125.50751076  -98.20611892   48.27884846],[ 0.01005693 -0.00099599 -0.36264744],[  -78.72578647 -1153.75954074   149.20981296],[-0.07546724  0.01585247 -1.64415616]
[1125.50751076  -98.20611892   48.27884846],[ 0.01005693 -0.00099599 -0.36264744],[  -78.72578647 -1153.75954074   149.20981296],[-0.07546724  0.01585247 -1.64415616]
[1125.5005202   -98.19321251   48.27340075],[ 0.00980187 -0.00160581 -0.36268941],[  -78.76793469 -1153.67215779   149.24423515],[-0.07538228  0.01617278 -1.64483843]
[1125.5005202   -98.19321251   48.27340075],[ 0.00980187 -0.00160581 -0.36268941],[  -78.76793469 -1153.67215779   149.24423515],[-0.07538228  0.01617278 -1.64483843]
[1125.5005202   -98.19321251   48.27340075],[ 0.00980187 -0.00160581 -0.36268941],[  -78.76793469 -1153.67215779   149.24423515],[-0.07538228  0.01617278 -1.64483843]
[1125.5005202   -98.19321251   48.27340075],[ 0.00980187 -0.00160581 -0.36268941],[  -78.76793469 -1153.67215779   149.24423515],[-0.07538228  0.01617278 -1.64483843]
[1125.49514123  -98.19920947   48.26973264],[ 0.01007759 -0.00114362 -0.36267723],[  -78.63331513 -1153.72143048   149.28276032],[-0.07487019  0.01485332 -1.64562056]
[1125.49514123  -98.19920947   48.26973264],[ 0.01007759 -0.00114362 -0.36267723],[  -78.63331513 -1153.72143048   149.28276032],[-0.07487019  0.01485332 -1.64562056]
[1125.49514123  -98.19920947   48.26973264],[ 0.01007759 -0.00114362 -0.36267723],[  -78.63331513 -1153.72143048   149.28276032],[-0.07487019  0.01485332 -1.64562056]
[1125.49514123  -98.19920947   48.26973264],[ 0.01007759 -0.00114362 -0.36267723],[  -78.63331513 -1153.72143048   149.28276032],[-0.07487019  0.01485332 -1.64562056]
[1125.50267371  -98.23061285   48.27287532],[ 0.00972018 -0.0012282  -0.36224931],[  -78.64819084 -1153.72558071   149.30790219],[-0.07487332  0.01502912 -1.64554301]
[1125.50267371  -98.23061285   48.27287532],[ 0.00972018 -0.0012282  -0.36224931],[  -78.64819084 -1153.72558071   149.30790219],[-0.07487332  0.01502912 -1.64554301]
[1125.50267371  -98.23061285   48.27287532],[ 0.00972018 -0.0012282  -0.36224931],[  -78.64819084 -1153.72558071   149.30790219],[-0.07487332  0.01502912 -1.64554301]
[1125.50267371  -98.23061285   48.27287532],[ 0.00972018 -0.0012282  -0.36224931],[  -78.64819084 -1153.72558071   149.30790219],[-0.07487332  0.01502912 -1.64554301]
[1125.49783294  -98.20484209   48.29826806],[ 0.01007409 -0.00079921 -0.36264635],[  -78.7956361  -1153.52600291   149.20300911],[-0.07406096  0.01663835 -1.64477831]
[1125.49783294  -98.20484209   48.29826806],[ 0.01007409 -0.00079921 -0.36264635],[  -78.7956361  -1153.52600291   149.20300911],[-0.07406096  0.01663835 -1.64477831]
[1125.49783294  -98.20484209   48.29826806],[ 0.01007409 -0.00079921 -0.36264635],[  -78.7956361  -1153.52600291   149.20300911],[-0.07406096  0.01663835 -1.64477831]
[1125.49783294  -98.20484209   48.29826806],[ 0.01007409 -0.00079921 -0.36264635],[  -78.7956361  -1153.52600291   149.20300911],[-0.07406096  0.01663835 -1.64477831]
[1125.48745684  -98.20759168   48.2561416 ],[ 0.00998212 -0.00137416 -0.36258773],[  -78.64400049 -1153.70235922   149.28437937],[-0.07467681  0.01505288 -1.64569801]
[1125.48745684  -98.20759168   48.2561416 ],[ 0.00998212 -0.00137416 -0.36258773],[  -78.64400049 -1153.70235922   149.28437937],[-0.07467681  0.01505288 -1.64569801]
[1125.48745684  -98.20759168   48.2561416 ],[ 0.00998212 -0.00137416 -0.36258773],[  -78.64400049 -1153.70235922   149.28437937],[-0.07467681  0.01505288 -1.64569801]
[1125.48745684  -98.20759168   48.2561416 ],[ 0.00998212 -0.00137416 -0.36258773],[  -78.64400049 -1153.70235922   149.28437937],[-0.07467681  0.01505288 -1.64569801]
[1125.50648648  -98.19499596   48.26550306],[ 0.01011056 -0.0012252  -0.36265495],[  -78.66727967 -1153.68882811   149.26601631],[-0.07476397  0.01497055 -1.64595169]
[1125.50648648  -98.19499596   48.26550306],[ 0.01011056 -0.0012252  -0.36265495],[  -78.66727967 -1153.68882811   149.26601631],[-0.07476397  0.01497055 -1.64595169]
[1125.50648648  -98.19499596   48.26550306],[ 0.01011056 -0.0012252  -0.36265495],[  -78.66727967 -1153.68882811   149.26601631],[-0.07476397  0.01497055 -1.64595169]
[1125.50648648  -98.19499596   48.26550306],[ 0.01011056 -0.0012252  -0.36265495],[  -78.66727967 -1153.68882811   149.26601631],[-0.07476397  0.01497055 -1.64595169]
[1125.52049765  -98.22317547   48.26416536],[ 0.00993844 -0.00146317 -0.36240266],[  -78.6424509  -1153.72936787   149.27518166],[-0.07503558  0.01487965 -1.64570345]
[1125.52049765  -98.22317547   48.26416536],[ 0.00993844 -0.00146317 -0.36240266],[  -78.6424509  -1153.72936787   149.27518166],[-0.07503558  0.01487965 -1.64570345]
[1125.52049765  -98.22317547   48.26416536],[ 0.00993844 -0.00146317 -0.36240266],[  -78.6424509  -1153.72936787   149.27518166],[-0.07503558  0.01487965 -1.64570345]
[1125.52049765  -98.22317547   48.26416536],[ 0.00993844 -0.00146317 -0.36240266],[  -78.6424509  -1153.72936787   149.27518166],[-0.07503558  0.01487965 -1.64570345]
[1125.50534809  -98.21167723   48.28479326],[ 0.01013809 -0.00119992 -0.36254181],[  -78.62756091 -1153.83868139   149.33990944],[-0.0755639   0.01509413 -1.6451943 ]
[1125.50534809  -98.21167723   48.28479326],[ 0.01013809 -0.00119992 -0.36254181],[  -78.62756091 -1153.83868139   149.33990944],[-0.0755639   0.01509413 -1.6451943 ]
[1125.50534809  -98.21167723   48.28479326],[ 0.01013809 -0.00119992 -0.36254181],[  -78.62756091 -1153.83868139   149.33990944],[-0.0755639   0.01509413 -1.6451943 ]
[1125.50534809  -98.21167723   48.28479326],[ 0.01013809 -0.00119992 -0.36254181],[  -78.62756091 -1153.83868139   149.33990944],[-0.0755639   0.01509413 -1.6451943 ]
[1125.48550048  -98.20883366   48.25818107],[ 0.00978601 -0.00139246 -0.36266805],[  -78.6961286  -1153.73397275   149.36390375],[-0.07506945  0.01563699 -1.64561749]
[1125.48550048  -98.20883366   48.25818107],[ 0.00978601 -0.00139246 -0.36266805],[  -78.6961286  -1153.73397275   149.36390375],[-0.07506945  0.01563699 -1.64561749]
[1125.48550048  -98.20883366   48.25818107],[ 0.00978601 -0.00139246 -0.36266805],[  -78.6961286  -1153.73397275   149.36390375],[-0.07506945  0.01563699 -1.64561749]
[1125.48550048  -98.20883366   48.25818107],[ 0.00978601 -0.00139246 -0.36266805],[  -78.6961286  -1153.73397275   149.36390375],[-0.07506945  0.01563699 -1.64561749]
[1125.490977    -98.23270631   48.25640436],[ 0.00958649 -0.00140889 -0.3623271 ],[  -78.66950708 -1153.65938995   149.2874318 ],[-0.07470144  0.01513955 -1.64608332]
[1125.490977    -98.23270631   48.25640436],[ 0.00958649 -0.00140889 -0.3623271 ],[  -78.66950708 -1153.65938995   149.2874318 ],[-0.07470144  0.01513955 -1.64608332]
[1125.490977    -98.23270631   48.25640436],[ 0.00958649 -0.00140889 -0.3623271 ],[  -78.66950708 -1153.65938995   149.2874318 ],[-0.07470144  0.01513955 -1.64608332]
[1125.490977    -98.23270631   48.25640436],[ 0.00958649 -0.00140889 -0.3623271 ],[  -78.66950708 -1153.65938995   149.2874318 ],[-0.07470144  0.01513955 -1.64608332]
[1125.50409944  -98.20199719   48.2763429 ],[ 0.01009315 -0.0011089  -0.36263095],[  -78.6769916  -1153.73104677   149.35191312],[-0.07502652  0.01543212 -1.64561539]
[1125.50409944  -98.20199719   48.2763429 ],[ 0.01009315 -0.0011089  -0.36263095],[  -78.6769916  -1153.73104677   149.35191312],[-0.07502652  0.01543212 -1.64561539]
[1125.50409944  -98.20199719   48.2763429 ],[ 0.01009315 -0.0011089  -0.36263095],[  -78.6769916  -1153.73104677   149.35191312],[-0.07502652  0.01543212 -1.64561539]
[1125.50409944  -98.20199719   48.2763429 ],[ 0.01009315 -0.0011089  -0.36263095],[  -78.6769916  -1153.73104677   149.35191312],[-0.07502652  0.01543212 -1.64561539]
[1125.51290265  -98.20448154   48.2761858 ],[ 0.01014905 -0.00142055 -0.36235396],[  -78.67417598 -1153.6806327    149.26689815],[-0.07466268  0.01490795 -1.64582263]
[1125.51290265  -98.20448154   48.2761858 ],[ 0.01014905 -0.00142055 -0.36235396],[  -78.67417598 -1153.6806327    149.26689815],[-0.07466268  0.01490795 -1.64582263]
[1125.51290265  -98.20448154   48.2761858 ],[ 0.01014905 -0.00142055 -0.36235396],[  -78.67417598 -1153.6806327    149.26689815],[-0.07466268  0.01490795 -1.64582263]
[1125.51290265  -98.20448154   48.2761858 ],[ 0.01014905 -0.00142055 -0.36235396],[  -78.67417598 -1153.6806327    149.26689815],[-0.07466268  0.01490795 -1.64582263]
[1125.47972305  -98.21088415   48.27806884],[ 0.00998696 -0.00129346 -0.3623184 ],[  -78.72807976 -1153.17642548   149.10642308],[-0.07246821  0.01439985 -1.64889251]
[1125.47972305  -98.21088415   48.27806884],[ 0.00998696 -0.00129346 -0.3623184 ],[  -78.72807976 -1153.17642548   149.10642308],[-0.07246821  0.01439985 -1.64889251]
[1125.47972305  -98.21088415   48.27806884],[ 0.00998696 -0.00129346 -0.3623184 ],[  -78.72807976 -1153.17642548   149.10642308],[-0.07246821  0.01439985 -1.64889251]
[1125.47972305  -98.21088415   48.27806884],[ 0.00998696 -0.00129346 -0.3623184 ],[  -78.72807976 -1153.17642548   149.10642308],[-0.07246821  0.01439985 -1.64889251]
[1125.50050568  -98.20469488   48.25698647],[ 0.01036573 -0.00143784 -0.36249702],[  -78.6518479  -1153.68067337   149.30166412],[-0.07457936  0.01502977 -1.64583739]
