obs_1_pos,obs_1_rot,obs_2_pos,obs_2_rot
[1042.28789402 -210.95976624   47.06025323],[-0.02346602  0.0206797   0.96512828],[-976.28387639 1823.60156374  875.14675848],[-0.01429008 -0.01291682  1.63325605]
[1042.28789402 -210.95976624   47.06025323],[-0.02346602  0.0206797   0.96512828],[-976.28387639 1823.60156374  875.14675848],[-0.01429008 -0.01291682  1.63325605]
[1042.28938991 -210.97331053   47.07140422],[-0.02344659  0.02070262  0.96528389],[-976.36991484 1823.92348795  875.21139474],[-0.01504667 -0.01298665  1.63281987]
[1042.28938991 -210.97331053   47.07140422],[-0.02344659  0.02070262  0.96528389],[-976.36991484 1823.92348795  875.21139474],[-0.01504667 -0.01298665  1.63281987]
[1042.28938991 -210.97331053   47.07140422],[-0.02344659  0.02070262  0.96528389],[-976.36991484 1823.92348795  875.21139474],[-0.01504667 -0.01298665  1.63281987]
[1042.28938991 -210.97331053   47.07140422],[-0.02344659  0.02070262  0.96528389],[-976.36991484 1823.92348795  875.21139474],[-0.01504667 -0.01298665  1.63281987]
[1042.29588708 -210.95566625   47.05152379],[-0.02364095  0.02046472  0.96516102],[-976.78592115 1824.3985355   875.65475417],[-0.01628611 -0.01296012  1.62974988]
[1042.29588708 -210.95566625   47.05152379],[-0.02364095  0.02046472  0.96516102],[-976.78592115 1824.3985355   875.65475417],[-0.01628611 -0.01296012  1.62974988]
[1042.29588708 -210.95566625   47.05152379],[-0.02364095  0.02046472  0.96516102],[-976.78592115 1824.3985355   875.65475417],[-0.01628611 -0.01296012  1.62974988]
[1042.29588708 -210.95566625   47.05152379],[-0.02364095  0.02046472  0.96516102],[-976.78592115 1824.3985355   875.65475417],[-0.01628611 -0.01296012  1.62974988]
[1042.30038811 -210.95394452   47.04432825],[-0.0234139   0.02066134  0.96522308],[-977.95113759 1824.45968309  876.34252637],[-0.01513892 -0.01559757  1.62601685]
[1042.30038811 -210.95394452   47.04432825],[-0.0234139   0.02066134  0.96522308],[-977.95113759 1824.45968309  876.34252637],[-0.01513892 -0.01559757  1.62601685]
[1042.30038811 -210.95394452   47.04432825],[-0.0234139   0.02066134  0.96522308],[-977.95113759 1824.45968309  876.34252637],[-0.01513892 -0.01559757  1.62601685]
[1042.30038811 -210.95394452   47.04432825],[-0.0234139   0.02066134  0.96522308],[-977.95113759 1824.45968309  876.34252637],[-0.01513892 -0.01559757  1.62601685]
[1042.31521982 -210.94957852   47.05140161],[-0.02370719  0.02052044  0.96528979],[-979.07388149 1823.98008077  876.80572337],[-0.01467139 -0.02038503  1.62420551]
[1042.31521982 -210.94957852   47.05140161],[-0.02370719  0.02052044  0.96528979],[-979.07388149 1823.98008077  876.80572337],[-0.01467139 -0.02038503  1.62420551]
[1042.31521982 -210.94957852   47.05140161],[-0.02370719  0.02052044  0.96528979],[-979.07388149 1823.98008077  876.80572337],[-0.01467139 -0.02038503  1.62420551]
[1042.31521982 -210.94957852   47.05140161],[-0.02370719  0.02052044  0.96528979],[-979.07388149 1823.98008077  876.80572337],[-0.01467139 -0.02038503  1.62420551]
[1042.28346936 -210.94488425   47.0636816 ],[-0.02353447  0.02075575  0.96510134],[-980.01315232 1823.74215988  877.55905179],[-0.01472906 -0.02906101  1.62429943]
[1042.28346936 -210.94488425   47.0636816 ],[-0.02353447  0.02075575  0.96510134],[-980.01315232 1823.74215988  877.55905179],[-0.01472906 -0.02906101  1.62429943]
[1042.28346936 -210.94488425   47.0636816 ],[-0.02353447  0.02075575  0.96510134],[-980.01315232 1823.74215988  877.55905179],[-0.01472906 -0.02906101  1.62429943]
[1042.28346936 -210.94488425   47.0636816 ],[-0.02353447  0.02075575  0.96510134],[-980.01315232 1823.74215988  877.55905179],[-0.01472906 -0.02906101  1.62429943]
[1042.3062145  -210.98677334   47.06517354],[-0.02366086  0.0206566   0.96539403],[-981.03903069 1823.06290428  878.13356857],[-0.01441616 -0.03531857  1.62033951]
[1042.3062145  -210.98677334   47.06517354],[-0.02366086  0.0206566   0.96539403],[-981.03903069 1823.06290428  878.13356857],[-0.01441616 -0.03531857  1.62033951]
[1042.3062145  -210.98677334   47.06517354],[-0.02366086  0.0206566   0.96539403],[-981.03903069 1823.06290428  878.13356857],[-0.01441616 -0.03531857  1.62033951]
[1042.3062145  -210.98677334   47.06517354],[-0.02366086  0.0206566   0.96539403],[-981.03903069 1823.06290428  878.13356857],[-0.01441616 -0.03531857  1.62033951]
[1042.2968186  -210.95085225   47.06343238],[-0.02343727  0.02078381  0.96499801],[-982.31697113 1822.17798354  878.99774342],[-0.01103971 -0.0440822   1.61607755]
[1042.2968186  -210.95085225   47.06343238],[-0.02343727  0.02078381  0.96499801],[-982.31697113 1822.17798354  878.99774342],[-0.01103971 -0.0440822   1.61607755]
[1042.2968186  -210.95085225   47.06343238],[-0.02343727  0.02078381  0.96499801],[-982.31697113 1822.17798354  878.99774342],[-0.01103971 -0.0440822   1.61607755]
[1042.2968186  -210.95085225   47.06343238],[-0.02343727  0.02078381  0.96499801],[-982.31697113 1822.17798354  878.99774342],[-0.01103971 -0.0440822   1.61607755]
[1042.28766122 -210.94115723   47.06452329],[-0.02388767  0.02080122  0.96518021],[-983.64494241 1820.43972233  878.95374395],[-0.01140984 -0.05487364  1.6136252 ]
[1042.28766122 -210.94115723   47.06452329],[-0.02388767  0.02080122  0.96518021],[-983.64494241 1820.43972233  878.95374395],[-0.01140984 -0.05487364  1.6136252 ]
[1042.28766122 -210.94115723   47.06452329],[-0.02388767  0.02080122  0.96518021],[-983.64494241 1820.43972233  878.95374395],[-0.01140984 -0.05487364  1.6136252 ]
[1042.28766122 -210.94115723   47.06452329],[-0.02388767  0.02080122  0.96518021],[-983.64494241 1820.43972233  878.95374395],[-0.01140984 -0.05487364  1.6136252 ]
[1042.28873109 -210.93009957   47.04242324],[-0.02344706  0.02063954  0.96502301],[-985.16248206 1819.54594711  879.97592334],[-0.00747284 -0.06839123  1.60595379]
[1042.28873109 -210.93009957   47.04242324],[-0.02344706  0.02063954  0.96502301],[-985.16248206 1819.54594711  879.97592334],[-0.00747284 -0.06839123  1.60595379]
[1042.28873109 -210.93009957   47.04242324],[-0.02344706  0.02063954  0.96502301],[-985.16248206 1819.54594711  879.97592334],[-0.00747284 -0.06839123  1.60595379]
[1042.28873109 -210.93009957   47.04242324],[-0.02344706  0.02063954  0.96502301],[-985.16248206 1819.54594711  879.97592334],[-0.00747284 -0.06839123  1.60595379]
[1042.30432316 -210.95242466   47.06721625],[-0.02355942  0.02037598  0.96505424],[-986.57463949 1818.03797425  881.04180659],[-0.00428934 -0.07595486  1.59859116]
[1042.30432316 -210.95242466   47.06721625],[-0.02355942  0.02037598  0.96505424],[-986.57463949 1818.03797425  881.04180659],[-0.00428934 -0.07595486  1.59859116]
[1042.30432316 -210.95242466   47.06721625],[-0.02355942  0.02037598  0.96505424],[-986.57463949 1818.03797425  881.04180659],[-0.00428934 -0.07595486  1.59859116]
[1042.30432316 -210.95242466   47.06721625],[-0.02355942  0.02037598  0.96505424],[-986.57463949 1818.03797425  881.04180659],[-0.00428934 -0.07595486  1.59859116]
[1042.28201002 -210.96065463   47.07319176],[-0.02349577  0.02080146  0.96518176],[-988.82875079 1815.10329224  882.37553287],[-0.00740573 -0.08469526  1.58461732]
[1042.28201002 -210.96065463   47.07319176],[-0.02349577  0.02080146  0.96518176],[-988.82875079 1815.10329224  882.37553287],[-0.00740573 -0.08469526  1.58461732]
[1042.28201002 -210.96065463   47.07319176],[-0.02349577  0.02080146  0.96518176],[-988.82875079 1815.10329224  882.37553287],[-0.00740573 -0.08469526  1.58461732]
[1042.28201002 -210.96065463   47.07319176],[-0.02349577  0.02080146  0.96518176],[-988.82875079 1815.10329224  882.37553287],[-0.00740573 -0.08469526  1.58461732]
[1042.30496767 -210.97729993   47.05322203],[-0.02361724  0.02076761  0.96540945],[-990.00033124 1815.58365853  884.19581891],[ 0.00392445 -0.07490189  1.56413342]
[1042.30496767 -210.97729993   47.05322203],[-0.02361724  0.02076761  0.96540945],[-990.00033124 1815.58365853  884.19581891],[ 0.00392445 -0.07490189  1.56413342]
[1042.30496767 -210.97729993   47.05322203],[-0.02361724  0.02076761  0.96540945],[-990.00033124 1815.58365853  884.19581891],[ 0.00392445 -0.07490189  1.56413342]
[1042.30496767 -210.97729993   47.05322203],[-0.02361724  0.02076761  0.96540945],[-990.00033124 1815.58365853  884.19581891],[ 0.00392445 -0.07490189  1.56413342]
[1042.28290372 -210.96643879   47.07127419],[-0.02391863  0.02084738  0.96527876],[-993.11216857 1813.12187717  887.49415583],[ 0.0036187  -0.06135521  1.55329734]
[1042.28290372 -210.96643879   47.07127419],[-0.02391863  0.02084738  0.96527876],[-993.11216857 1813.12187717  887.49415583],[ 0.0036187  -0.06135521  1.55329734]
[1042.28290372 -210.96643879   47.07127419],[-0.02391863  0.02084738  0.96527876],[-993.11216857 1813.12187717  887.49415583],[ 0.0036187  -0.06135521  1.55329734]
[1042.28290372 -210.96643879   47.07127419],[-0.02391863  0.02084738  0.96527876],[-993.11216857 1813.12187717  887.49415583],[ 0.0036187  -0.06135521  1.55329734]
[1042.27920854 -210.93588993   47.07387465],[-0.02375116  0.02105152  0.96490999],[-997.02920764 1810.26960962  891.74092943],[-7.72301219e-04 -3.66780846e-02  1.54271998e+00]
[1042.27920854 -210.93588993   47.07387465],[-0.02375116  0.02105152  0.96490999],[-997.02920764 1810.26960962  891.74092943],[-7.72301219e-04 -3.66780846e-02  1.54271998e+00]
[1042.27920854 -210.93588993   47.07387465],[-0.02375116  0.02105152  0.96490999],[-997.02920764 1810.26960962  891.74092943],[-7.72301219e-04 -3.66780846e-02  1.54271998e+00]
[1042.27920854 -210.93588993   47.07387465],[-0.02375116  0.02105152  0.96490999],[-997.02920764 1810.26960962  891.74092943],[-7.72301219e-04 -3.66780846e-02  1.54271998e+00]
[1042.29036537 -210.95497885   47.02713353],[-0.02358767  0.0206482   0.96502686],[-1002.00442569  1805.8307652    897.58226767],[0.00752802 0.00696849 1.54861957]
[1042.29036537 -210.95497885   47.02713353],[-0.02358767  0.0206482   0.96502686],[-1002.00442569  1805.8307652    897.58226767],[0.00752802 0.00696849 1.54861957]
[1042.29036537 -210.95497885   47.02713353],[-0.02358767  0.0206482   0.96502686],[-1002.00442569  1805.8307652    897.58226767],[0.00752802 0.00696849 1.54861957]
[1042.29036537 -210.95497885   47.02713353],[-0.02358767  0.0206482   0.96502686],[-1002.00442569  1805.8307652    897.58226767],[0.00752802 0.00696849 1.54861957]
[1042.2949481  -210.94473466   47.05197982],[-0.0233435   0.02064479  0.96508139],[-1007.41716882  1803.08307461   903.40946608],[0.00411241 0.04744823 1.53009477]
[1042.2949481  -210.94473466   47.05197982],[-0.0233435   0.02064479  0.96508139],[-1007.41716882  1803.08307461   903.40946608],[0.00411241 0.04744823 1.53009477]
[1042.2949481  -210.94473466   47.05197982],[-0.0233435   0.02064479  0.96508139],[-1007.41716882  1803.08307461   903.40946608],[0.00411241 0.04744823 1.53009477]
[1042.2949481  -210.94473466   47.05197982],[-0.0233435   0.02064479  0.96508139],[-1007.41716882  1803.08307461   903.40946608],[0.00411241 0.04744823 1.53009477]
[1042.28490397 -210.96876026   47.07180423],[-0.02356038  0.02098429  0.96528828],[-1012.75496894  1802.85800398   909.79864865],[0.0281539  0.09875733 1.50750098]
[1042.28490397 -210.96876026   47.07180423],[-0.02356038  0.02098429  0.96528828],[-1012.75496894  1802.85800398   909.79864865],[0.0281539  0.09875733 1.50750098]
[1042.28490397 -210.96876026   47.07180423],[-0.02356038  0.02098429  0.96528828],[-1012.75496894  1802.85800398   909.79864865],[0.0281539  0.09875733 1.50750098]
[1042.28490397 -210.96876026   47.07180423],[-0.02356038  0.02098429  0.96528828],[-1012.75496894  1802.85800398   909.79864865],[0.0281539  0.09875733 1.50750098]
[1042.28851255 -210.9512062    47.05812277],[-0.02369681  0.02063945  0.96494683],[-1018.94363685  1799.69735234   915.62618999],[0.03072398 0.12183194 1.50063702]
[1042.28851255 -210.9512062    47.05812277],[-0.02369681  0.02063945  0.96494683],[-1018.94363685  1799.69735234   915.62618999],[0.03072398 0.12183194 1.50063702]
[1042.28851255 -210.9512062    47.05812277],[-0.02369681  0.02063945  0.96494683],[-1018.94363685  1799.69735234   915.62618999],[0.03072398 0.12183194 1.50063702]
[1042.28851255 -210.9512062    47.05812277],[-0.02369681  0.02063945  0.96494683],[-1018.94363685  1799.69735234   915.62618999],[0.03072398 0.12183194 1.50063702]
[1042.29491652 -210.95368441   47.04388839],[-0.0236681   0.02056386  0.9651562 ],[-1025.47885945  1796.78086043   921.58698309],[0.04685048 0.15993816 1.48410075]
[1042.29491652 -210.95368441   47.04388839],[-0.0236681   0.02056386  0.9651562 ],[-1025.47885945  1796.78086043   921.58698309],[0.04685048 0.15993816 1.48410075]
[1042.29491652 -210.95368441   47.04388839],[-0.0236681   0.02056386  0.9651562 ],[-1025.47885945  1796.78086043   921.58698309],[0.04685048 0.15993816 1.48410075]
[1042.29491652 -210.95368441   47.04388839],[-0.0236681   0.02056386  0.9651562 ],[-1025.47885945  1796.78086043   921.58698309],[0.04685048 0.15993816 1.48410075]
[1042.28580506 -210.95146423   47.04130212],[-0.02366611  0.02086095  0.96496142],[-1032.25520809  1793.4736871    926.80028704],[0.06299023 0.1859075  1.45993982]
[1042.28580506 -210.95146423   47.04130212],[-0.02366611  0.02086095  0.96496142],[-1032.25520809  1793.4736871    926.80028704],[0.06299023 0.1859075  1.45993982]
[1042.28580506 -210.95146423   47.04130212],[-0.02366611  0.02086095  0.96496142],[-1032.25520809  1793.4736871    926.80028704],[0.06299023 0.1859075  1.45993982]
[1042.28580506 -210.95146423   47.04130212],[-0.02366611  0.02086095  0.96496142],[-1032.25520809  1793.4736871    926.80028704],[0.06299023 0.1859075  1.45993982]
[1042.29495295 -210.96194814   47.04203259],[-0.02367889  0.02047302  0.9652472 ],[-1038.80648627  1790.12786506   931.37950987],[0.08628478 0.19934857 1.43153172]
[1042.29495295 -210.96194814   47.04203259],[-0.02367889  0.02047302  0.9652472 ],[-1038.80648627  1790.12786506   931.37950987],[0.08628478 0.19934857 1.43153172]
[1042.29495295 -210.96194814   47.04203259],[-0.02367889  0.02047302  0.9652472 ],[-1038.80648627  1790.12786506   931.37950987],[0.08628478 0.19934857 1.43153172]
[1042.29495295 -210.96194814   47.04203259],[-0.02367889  0.02047302  0.9652472 ],[-1038.80648627  1790.12786506   931.37950987],[0.08628478 0.19934857 1.43153172]
[1042.28593494 -210.94277619   47.06557927],[-0.02352774  0.02096241  0.9653665 ],[-1044.98711564  1785.90988571   935.41234331],[0.10326113 0.21292595 1.40014813]
[1042.28593494 -210.94277619   47.06557927],[-0.02352774  0.02096241  0.9653665 ],[-1044.98711564  1785.90988571   935.41234331],[0.10326113 0.21292595 1.40014813]
[1042.28593494 -210.94277619   47.06557927],[-0.02352774  0.02096241  0.9653665 ],[-1044.98711564  1785.90988571   935.41234331],[0.10326113 0.21292595 1.40014813]
[1042.28593494 -210.94277619   47.06557927],[-0.02352774  0.02096241  0.9653665 ],[-1044.98711564  1785.90988571   935.41234331],[0.10326113 0.21292595 1.40014813]
[1042.28045995 -210.96127986   47.08450486],[-0.02344268  0.02112815  0.96529978],[-1051.71495065  1782.14507683   939.54951869],[0.12853041 0.22033001 1.37576631]
[1042.28045995 -210.96127986   47.08450486],[-0.02344268  0.02112815  0.96529978],[-1051.71495065  1782.14507683   939.54951869],[0.12853041 0.22033001 1.37576631]
[1042.28045995 -210.96127986   47.08450486],[-0.02344268  0.02112815  0.96529978],[-1051.71495065  1782.14507683   939.54951869],[0.12853041 0.22033001 1.37576631]
[1042.28045995 -210.96127986   47.08450486],[-0.02344268  0.02112815  0.96529978],[-1051.71495065  1782.14507683   939.54951869],[0.12853041 0.22033001 1.37576631]
[1042.2979086  -210.9496551    47.07065853],[-0.02363459  0.02058799  0.96496014],[-1058.39423019  1777.85149736   942.89883146],[0.1509221  0.22378633 1.35146163]
[1042.2979086  -210.9496551    47.07065853],[-0.02363459  0.02058799  0.96496014],[-1058.39423019  1777.85149736   942.89883146],[0.1509221  0.22378633 1.35146163]
[1042.2979086  -210.9496551    47.07065853],[-0.02363459  0.02058799  0.96496014],[-1058.39423019  1777.85149736   942.89883146],[0.1509221  0.22378633 1.35146163]
[1042.2979086  -210.9496551    47.07065853],[-0.02363459  0.02058799  0.96496014],[-1058.39423019  1777.85149736   942.89883146],[0.1509221  0.22378633 1.35146163]
[1042.28196979 -211.00740447   47.11706537],[-0.0237726   0.021625    0.96578384],[-1064.65592899  1772.8909488    946.15447644],[0.16749514 0.22202068 1.33056546]
[1042.28196979 -211.00740447   47.11706537],[-0.0237726   0.021625    0.96578384],[-1064.65592899  1772.8909488    946.15447644],[0.16749514 0.22202068 1.33056546]
[1042.28196979 -211.00740447   47.11706537],[-0.0237726   0.021625    0.96578384],[-1064.65592899  1772.8909488    946.15447644],[0.16749514 0.22202068 1.33056546]
[1042.28196979 -211.00740447   47.11706537],[-0.0237726   0.021625    0.96578384],[-1064.65592899  1772.8909488    946.15447644],[0.16749514 0.22202068 1.33056546]
[1042.38492467 -210.58872106   46.99290681],[-0.02071144  0.01879791  0.96142573],[-1071.03626541  1767.77462383   949.1855176 ],[0.18469339 0.22108645 1.31067039]
[1042.38492467 -210.58872106   46.99290681],[-0.02071144  0.01879791  0.96142573],[-1071.03626541  1767.77462383   949.1855176 ],[0.18469339 0.22108645 1.31067039]
[1042.38492467 -210.58872106   46.99290681],[-0.02071144  0.01879791  0.96142573],[-1071.03626541  1767.77462383   949.1855176 ],[0.18469339 0.22108645 1.31067039]
[1042.38492467 -210.58872106   46.99290681],[-0.02071144  0.01879791  0.96142573],[-1071.03626541  1767.77462383   949.1855176 ],[0.18469339 0.22108645 1.31067039]
[1042.35705116 -210.59880447   47.00838459],[-0.02097145  0.01926618  0.96103997],[-1077.2830973   1761.92515985   951.86603048],[0.19744107 0.22191972 1.29184028]
[1042.35705116 -210.59880447   47.00838459],[-0.02097145  0.01926618  0.96103997],[-1077.2830973   1761.92515985   951.86603048],[0.19744107 0.22191972 1.29184028]
[1042.35705116 -210.59880447   47.00838459],[-0.02097145  0.01926618  0.96103997],[-1077.2830973   1761.92515985   951.86603048],[0.19744107 0.22191972 1.29184028]
[1042.35705116 -210.59880447   47.00838459],[-0.02097145  0.01926618  0.96103997],[-1077.2830973   1761.92515985   951.86603048],[0.19744107 0.22191972 1.29184028]
[1042.38774315 -210.59965507   47.02198233],[-0.02117365  0.0192228   0.96140506],[-1083.03729456  1751.99415426   954.05137127],[0.18086098 0.21001318 1.27494836]
[1042.38774315 -210.59965507   47.02198233],[-0.02117365  0.0192228   0.96140506],[-1083.03729456  1751.99415426   954.05137127],[0.18086098 0.21001318 1.27494836]
[1042.38774315 -210.59965507   47.02198233],[-0.02117365  0.0192228   0.96140506],[-1083.03729456  1751.99415426   954.05137127],[0.18086098 0.21001318 1.27494836]
[1042.38774315 -210.59965507   47.02198233],[-0.02117365  0.0192228   0.96140506],[-1083.03729456  1751.99415426   954.05137127],[0.18086098 0.21001318 1.27494836]
[1042.37540745 -210.60954947   47.00402718],[-0.02109138  0.01912613  0.961274  ],[-1089.49154928  1745.24901462   956.94975211],[0.19413296 0.21434432 1.25537558]
[1042.37540745 -210.60954947   47.00402718],[-0.02109138  0.01912613  0.961274  ],[-1089.49154928  1745.24901462   956.94975211],[0.19413296 0.21434432 1.25537558]
[1042.37540745 -210.60954947   47.00402718],[-0.02109138  0.01912613  0.961274  ],[-1089.49154928  1745.24901462   956.94975211],[0.19413296 0.21434432 1.25537558]
[1042.37540745 -210.60954947   47.00402718],[-0.02109138  0.01912613  0.961274  ],[-1089.49154928  1745.24901462   956.94975211],[0.19413296 0.21434432 1.25537558]
[1042.36856553 -210.61568742   46.99615726],[-0.02094098  0.01889887  0.96132528],[-1095.23303006  1737.23763205   959.38258985],[0.20313826 0.21531451 1.23839176]
[1042.36856553 -210.61568742   46.99615726],[-0.02094098  0.01889887  0.96132528],[-1095.23303006  1737.23763205   959.38258985],[0.20313826 0.21531451 1.23839176]
[1042.36856553 -210.61568742   46.99615726],[-0.02094098  0.01889887  0.96132528],[-1095.23303006  1737.23763205   959.38258985],[0.20313826 0.21531451 1.23839176]
[1042.36856553 -210.61568742   46.99615726],[-0.02094098  0.01889887  0.96132528],[-1095.23303006  1737.23763205   959.38258985],[0.20313826 0.21531451 1.23839176]
[1042.37081538 -210.59640084   46.99317935],[-0.02088149  0.01912847  0.96130798],[-1101.84906037  1730.87465959   962.85880997],[0.2406206  0.21850042 1.22067193]
[1042.37081538 -210.59640084   46.99317935],[-0.02088149  0.01912847  0.96130798],[-1101.84906037  1730.87465959   962.85880997],[0.2406206  0.21850042 1.22067193]
[1042.37081538 -210.59640084   46.99317935],[-0.02088149  0.01912847  0.96130798],[-1101.84906037  1730.87465959   962.85880997],[0.2406206  0.21850042 1.22067193]
[1042.37081538 -210.59640084   46.99317935],[-0.02088149  0.01912847  0.96130798],[-1101.84906037  1730.87465959   962.85880997],[0.2406206  0.21850042 1.22067193]
[1042.37993057 -210.59846737   47.01169623],[-0.02083612  0.01924646  0.96143321],[-1107.77624736  1721.10319946   965.36124057],[0.24810159 0.21991582 1.20295363]
[1042.37993057 -210.59846737   47.01169623],[-0.02083612  0.01924646  0.96143321],[-1107.77624736  1721.10319946   965.36124057],[0.24810159 0.21991582 1.20295363]
[1042.37993057 -210.59846737   47.01169623],[-0.02083612  0.01924646  0.96143321],[-1107.77624736  1721.10319946   965.36124057],[0.24810159 0.21991582 1.20295363]
[1042.37993057 -210.59846737   47.01169623],[-0.02083612  0.01924646  0.96143321],[-1107.77624736  1721.10319946   965.36124057],[0.24810159 0.21991582 1.20295363]
[1042.3711008  -210.58820857   47.0223091 ],[-0.02114147  0.01934188  0.96124264],[-1113.3215622   1710.30419359   967.84451705],[0.25715189 0.22538612 1.18469001]
[1042.3711008  -210.58820857   47.0223091 ],[-0.02114147  0.01934188  0.96124264],[-1113.3215622   1710.30419359   967.84451705],[0.25715189 0.22538612 1.18469001]
[1042.3711008  -210.58820857   47.0223091 ],[-0.02114147  0.01934188  0.96124264],[-1113.3215622   1710.30419359   967.84451705],[0.25715189 0.22538612 1.18469001]
[1042.3711008  -210.58820857   47.0223091 ],[-0.02114147  0.01934188  0.96124264],[-1113.3215622   1710.30419359   967.84451705],[0.25715189 0.22538612 1.18469001]
[1042.37965172 -210.58160754   47.01967681],[-0.02063598  0.01896602  0.96124743],[-1118.79445356  1699.07273938   970.25825878],[0.2661811  0.22990628 1.16527744]
[1042.37965172 -210.58160754   47.01967681],[-0.02063598  0.01896602  0.96124743],[-1118.79445356  1699.07273938   970.25825878],[0.2661811  0.22990628 1.16527744]
[1042.37965172 -210.58160754   47.01967681],[-0.02063598  0.01896602  0.96124743],[-1118.79445356  1699.07273938   970.25825878],[0.2661811  0.22990628 1.16527744]
[1042.37965172 -210.58160754   47.01967681],[-0.02063598  0.01896602  0.96124743],[-1118.79445356  1699.07273938   970.25825878],[0.2661811  0.22990628 1.16527744]
[1042.37879954 -210.59108303   47.00619532],[-0.02083083  0.01906584  0.96111743],[-1127.46622527  1686.3968286    974.60664261],[0.29289391 0.25467086 1.16678719]
[1042.37879954 -210.59108303   47.00619532],[-0.02083083  0.01906584  0.96111743],[-1127.46622527  1686.3968286    974.60664261],[0.29289391 0.25467086 1.16678719]
[1042.37879954 -210.59108303   47.00619532],[-0.02083083  0.01906584  0.96111743],[-1127.46622527  1686.3968286    974.60664261],[0.29289391 0.25467086 1.16678719]
[1042.37879954 -210.59108303   47.00619532],[-0.02083083  0.01906584  0.96111743],[-1127.46622527  1686.3968286    974.60664261],[0.29289391 0.25467086 1.16678719]
[1042.37626224 -210.57011005   47.01327891],[-0.02052479  0.01926427  0.96120172],[-1131.86041083  1672.21685245   976.12810911],[0.2898086  0.25443648 1.14983884]
[1042.37626224 -210.57011005   47.01327891],[-0.02052479  0.01926427  0.96120172],[-1131.86041083  1672.21685245   976.12810911],[0.2898086  0.25443648 1.14983884]
[1042.37626224 -210.57011005   47.01327891],[-0.02052479  0.01926427  0.96120172],[-1131.86041083  1672.21685245   976.12810911],[0.2898086  0.25443648 1.14983884]
[1042.37626224 -210.57011005   47.01327891],[-0.02052479  0.01926427  0.96120172],[-1131.86041083  1672.21685245   976.12810911],[0.2898086  0.25443648 1.14983884]
[1042.25324607 -211.06476381   47.14337225],[-0.02418593  0.02259489  0.96654699],[-1137.29304559  1658.46916852   977.54957196],[0.293885   0.25441167 1.13330394]
[1042.25324607 -211.06476381   47.14337225],[-0.02418593  0.02259489  0.96654699],[-1137.29304559  1658.46916852   977.54957196],[0.293885   0.25441167 1.13330394]
[1042.25324607 -211.06476381   47.14337225],[-0.02418593  0.02259489  0.96654699],[-1137.29304559  1658.46916852   977.54957196],[0.293885   0.25441167 1.13330394]
[1042.25324607 -211.06476381   47.14337225],[-0.02418593  0.02259489  0.96654699],[-1137.29304559  1658.46916852   977.54957196],[0.293885   0.25441167 1.13330394]
[1042.27296657 -210.97153262   47.07843432],[-0.02351213  0.02144246  0.96545383],[-1142.23904334  1643.72252802   978.18919471],[0.29455161 0.2528344  1.11993982]
[1042.27296657 -210.97153262   47.07843432],[-0.02351213  0.02144246  0.96545383],[-1142.23904334  1643.72252802   978.18919471],[0.29455161 0.2528344  1.11993982]
[1042.27296657 -210.97153262   47.07843432],[-0.02351213  0.02144246  0.96545383],[-1142.23904334  1643.72252802   978.18919471],[0.29455161 0.2528344  1.11993982]
[1042.27296657 -210.97153262   47.07843432],[-0.02351213  0.02144246  0.96545383],[-1142.23904334  1643.72252802   978.18919471],[0.29455161 0.2528344  1.11993982]
[1042.28726207 -210.96891237   47.07419853],[-0.02403274  0.02071646  0.96523563],[-1144.48750264  1629.01703492   975.69728414],[0.27683769 0.22798393 1.08628189]
[1042.28726207 -210.96891237   47.07419853],[-0.02403274  0.02071646  0.96523563],[-1144.48750264  1629.01703492   975.69728414],[0.27683769 0.22798393 1.08628189]
[1042.28726207 -210.96891237   47.07419853],[-0.02403274  0.02071646  0.96523563],[-1144.48750264  1629.01703492   975.69728414],[0.27683769 0.22798393 1.08628189]
[1042.28726207 -210.96891237   47.07419853],[-0.02403274  0.02071646  0.96523563],[-1144.48750264  1629.01703492   975.69728414],[0.27683769 0.22798393 1.08628189]
[1042.29868212 -210.9763376    47.06148068],[-0.02364404  0.0204529   0.96546395],[-1149.12774667  1613.14265708   974.69449909],[0.27123967 0.22467642 1.07527949]
[1042.29868212 -210.9763376    47.06148068],[-0.02364404  0.0204529   0.96546395],[-1149.12774667  1613.14265708   974.69449909],[0.27123967 0.22467642 1.07527949]
[1042.29868212 -210.9763376    47.06148068],[-0.02364404  0.0204529   0.96546395],[-1149.12774667  1613.14265708   974.69449909],[0.27123967 0.22467642 1.07527949]
[1042.29868212 -210.9763376    47.06148068],[-0.02364404  0.0204529   0.96546395],[-1149.12774667  1613.14265708   974.69449909],[0.27123967 0.22467642 1.07527949]
[1042.30065302 -210.95347836   47.05241903],[-0.02342362  0.02043178  0.96526068],[-1153.58657508  1596.86532193   972.82748132],[0.26066075 0.21981042 1.06577579]
[1042.30065302 -210.95347836   47.05241903],[-0.02342362  0.02043178  0.96526068],[-1153.58657508  1596.86532193   972.82748132],[0.26066075 0.21981042 1.06577579]
[1042.30065302 -210.95347836   47.05241903],[-0.02342362  0.02043178  0.96526068],[-1153.58657508  1596.86532193   972.82748132],[0.26066075 0.21981042 1.06577579]
[1042.30065302 -210.95347836   47.05241903],[-0.02342362  0.02043178  0.96526068],[-1153.58657508  1596.86532193   972.82748132],[0.26066075 0.21981042 1.06577579]
