obs_1_pos,obs_1_rot,obs_2_pos,obs_2_rot
[ -495.73089523 -1050.59248848    16.59570635],[-0.11219112  0.04180374 -0.38462018],[-1958.86880821  1850.07801354   823.97764207],[ 0.02858646 -0.01428166  0.60316871]
[ -495.73089523 -1050.59248848    16.59570635],[-0.11219112  0.04180374 -0.38462018],[-1958.86880821  1850.07801354   823.97764207],[ 0.02858646 -0.01428166  0.60316871]
[ -495.73089523 -1050.59248848    16.59570635],[-0.11219112  0.04180374 -0.38462018],[-1958.86880821  1850.07801354   823.97764207],[ 0.02858646 -0.01428166  0.60316871]
[ -495.71495131 -1050.57804482    16.63789707],[-0.11175966  0.04098708 -0.38488815],[-1958.89608641  1850.1425929    823.97706545],[ 0.02889575 -0.01426562  0.60295327]
[ -495.71495131 -1050.57804482    16.63789707],[-0.11175966  0.04098708 -0.38488815],[-1958.89608641  1850.1425929    823.97706545],[ 0.02889575 -0.01426562  0.60295327]
[ -495.71495131 -1050.57804482    16.63789707],[-0.11175966  0.04098708 -0.38488815],[-1958.89608641  1850.1425929    823.97706545],[ 0.02889575 -0.01426562  0.60295327]
[ -495.71495131 -1050.57804482    16.63789707],[-0.11175966  0.04098708 -0.38488815],[-1958.89608641  1850.1425929    823.97706545],[ 0.02889575 -0.01426562  0.60295327]
[ -495.71062697 -1050.58868064    16.62900926],[-0.11166796  0.04141403 -0.38511975],[-1958.86738628  1850.10466194   823.93507175],[ 0.02872182 -0.0141981   0.60286813]
[ -495.71062697 -1050.58868064    16.62900926],[-0.11166796  0.04141403 -0.38511975],[-1958.86738628  1850.10466194   823.93507175],[ 0.02872182 -0.0141981   0.60286813]
[ -495.71062697 -1050.58868064    16.62900926],[-0.11166796  0.04141403 -0.38511975],[-1958.86738628  1850.10466194   823.93507175],[ 0.02872182 -0.0141981   0.60286813]
[ -495.71062697 -1050.58868064    16.62900926],[-0.11166796  0.04141403 -0.38511975],[-1958.86738628  1850.10466194   823.93507175],[ 0.02872182 -0.0141981   0.60286813]
[ -495.72872296 -1050.59097224    16.62487023],[-0.11183309  0.04104349 -0.38473919],[-1958.903374    1850.11695384   823.99229501],[ 0.02867581 -0.01426044  0.60286475]
[ -495.72872296 -1050.59097224    16.62487023],[-0.11183309  0.04104349 -0.38473919],[-1958.903374    1850.11695384   823.99229501],[ 0.02867581 -0.01426044  0.60286475]
[ -495.72872296 -1050.59097224    16.62487023],[-0.11183309  0.04104349 -0.38473919],[-1958.903374    1850.11695384   823.99229501],[ 0.02867581 -0.01426044  0.60286475]
[ -495.72872296 -1050.59097224    16.62487023],[-0.11183309  0.04104349 -0.38473919],[-1958.903374    1850.11695384   823.99229501],[ 0.02867581 -0.01426044  0.60286475]
[ -495.72921507 -1050.5757635     16.62907184],[-0.11196099  0.04106224 -0.38477082],[-1958.88970164  1850.11329082   823.98534227],[ 0.02871255 -0.01421939  0.60316217]
[ -495.72921507 -1050.5757635     16.62907184],[-0.11196099  0.04106224 -0.38477082],[-1958.88970164  1850.11329082   823.98534227],[ 0.02871255 -0.01421939  0.60316217]
[ -495.72921507 -1050.5757635     16.62907184],[-0.11196099  0.04106224 -0.38477082],[-1958.88970164  1850.11329082   823.98534227],[ 0.02871255 -0.01421939  0.60316217]
[ -495.72921507 -1050.5757635     16.62907184],[-0.11196099  0.04106224 -0.38477082],[-1958.88970164  1850.11329082   823.98534227],[ 0.02871255 -0.01421939  0.60316217]
[ -495.71796137 -1050.57876672    16.6321079 ],[-0.11208511  0.04152902 -0.38488592],[-1958.91416175  1850.15041163   823.99222231],[ 0.0286669  -0.01431069  0.60250891]
[ -495.71796137 -1050.57876672    16.6321079 ],[-0.11208511  0.04152902 -0.38488592],[-1958.91416175  1850.15041163   823.99222231],[ 0.0286669  -0.01431069  0.60250891]
[ -495.71796137 -1050.57876672    16.6321079 ],[-0.11208511  0.04152902 -0.38488592],[-1958.91416175  1850.15041163   823.99222231],[ 0.0286669  -0.01431069  0.60250891]
[ -495.71796137 -1050.57876672    16.6321079 ],[-0.11208511  0.04152902 -0.38488592],[-1958.91416175  1850.15041163   823.99222231],[ 0.0286669  -0.01431069  0.60250891]
[ -495.72982764 -1050.57102512    16.62230203],[-0.11209837  0.04113135 -0.38431123],[-1958.80941913  1850.07770759   823.93507237],[ 0.02850781 -0.01423366  0.60367085]
[ -495.72982764 -1050.57102512    16.62230203],[-0.11209837  0.04113135 -0.38431123],[-1958.80941913  1850.07770759   823.93507237],[ 0.02850781 -0.01423366  0.60367085]
[ -495.72982764 -1050.57102512    16.62230203],[-0.11209837  0.04113135 -0.38431123],[-1958.80941913  1850.07770759   823.93507237],[ 0.02850781 -0.01423366  0.60367085]
[ -495.72982764 -1050.57102512    16.62230203],[-0.11209837  0.04113135 -0.38431123],[-1958.80941913  1850.07770759   823.93507237],[ 0.02850781 -0.01423366  0.60367085]
[ -495.72652072 -1050.58442712    16.60865529],[-0.1118522   0.04108161 -0.38508762],[-1958.83120803  1850.02330859   823.89045459],[ 0.02847926 -0.01391183  0.60334365]
[ -495.72652072 -1050.58442712    16.60865529],[-0.1118522   0.04108161 -0.38508762],[-1958.83120803  1850.02330859   823.89045459],[ 0.02847926 -0.01391183  0.60334365]
[ -495.72652072 -1050.58442712    16.60865529],[-0.1118522   0.04108161 -0.38508762],[-1958.83120803  1850.02330859   823.89045459],[ 0.02847926 -0.01391183  0.60334365]
[ -495.72652072 -1050.58442712    16.60865529],[-0.1118522   0.04108161 -0.38508762],[-1958.83120803  1850.02330859   823.89045459],[ 0.02847926 -0.01391183  0.60334365]
[ -495.7081353  -1050.59185055    16.60978221],[-0.11173161  0.04127131 -0.38480411],[-1958.81522159  1850.07133281   823.98139186],[ 0.02855169 -0.01430223  0.6039617 ]
[ -495.7081353  -1050.59185055    16.60978221],[-0.11173161  0.04127131 -0.38480411],[-1958.81522159  1850.07133281   823.98139186],[ 0.02855169 -0.01430223  0.6039617 ]
[ -495.7081353  -1050.59185055    16.60978221],[-0.11173161  0.04127131 -0.38480411],[-1958.81522159  1850.07133281   823.98139186],[ 0.02855169 -0.01430223  0.6039617 ]
[ -495.7081353  -1050.59185055    16.60978221],[-0.11173161  0.04127131 -0.38480411],[-1958.81522159  1850.07133281   823.98139186],[ 0.02855169 -0.01430223  0.6039617 ]
[ -495.71824215 -1050.59179143    16.64952478],[-0.11177368  0.04099763 -0.38498986],[-1958.85830279  1850.0806826    823.97492502],[ 0.02847418 -0.01435085  0.60329432]
[ -495.71824215 -1050.59179143    16.64952478],[-0.11177368  0.04099763 -0.38498986],[-1958.85830279  1850.0806826    823.97492502],[ 0.02847418 -0.01435085  0.60329432]
[ -495.71824215 -1050.59179143    16.64952478],[-0.11177368  0.04099763 -0.38498986],[-1958.85830279  1850.0806826    823.97492502],[ 0.02847418 -0.01435085  0.60329432]
[ -495.71824215 -1050.59179143    16.64952478],[-0.11177368  0.04099763 -0.38498986],[-1958.85830279  1850.0806826    823.97492502],[ 0.02847418 -0.01435085  0.60329432]
[ -495.69948107 -1050.58474435    16.62679859],[-0.1116229   0.04125857 -0.38539585],[-1958.87749357  1850.11427206   823.93312817],[ 0.02902807 -0.01416288  0.60309106]
[ -495.69948107 -1050.58474435    16.62679859],[-0.1116229   0.04125857 -0.38539585],[-1958.87749357  1850.11427206   823.93312817],[ 0.02902807 -0.01416288  0.60309106]
[ -495.69948107 -1050.58474435    16.62679859],[-0.1116229   0.04125857 -0.38539585],[-1958.87749357  1850.11427206   823.93312817],[ 0.02902807 -0.01416288  0.60309106]
[ -495.69948107 -1050.58474435    16.62679859],[-0.1116229   0.04125857 -0.38539585],[-1958.87749357  1850.11427206   823.93312817],[ 0.02902807 -0.01416288  0.60309106]
[ -495.71889851 -1050.58063446    16.62451796],[-0.11184242  0.04093034 -0.38510199],[-1958.8575003   1850.11448651   824.01326316],[ 0.02861006 -0.01433768  0.60350824]
[ -495.71889851 -1050.58063446    16.62451796],[-0.11184242  0.04093034 -0.38510199],[-1958.8575003   1850.11448651   824.01326316],[ 0.02861006 -0.01433768  0.60350824]
[ -495.71889851 -1050.58063446    16.62451796],[-0.11184242  0.04093034 -0.38510199],[-1958.8575003   1850.11448651   824.01326316],[ 0.02861006 -0.01433768  0.60350824]
[ -495.71889851 -1050.58063446    16.62451796],[-0.11184242  0.04093034 -0.38510199],[-1958.8575003   1850.11448651   824.01326316],[ 0.02861006 -0.01433768  0.60350824]
[ -495.70872288 -1050.57076328    16.62154584],[-0.11215533  0.04123233 -0.3846206 ],[-1958.81310999  1850.00016058   823.90996235],[ 0.02811077 -0.01389133  0.60360509]
[ -495.70872288 -1050.57076328    16.62154584],[-0.11215533  0.04123233 -0.3846206 ],[-1958.81310999  1850.00016058   823.90996235],[ 0.02811077 -0.01389133  0.60360509]
[ -495.70872288 -1050.57076328    16.62154584],[-0.11215533  0.04123233 -0.3846206 ],[-1958.81310999  1850.00016058   823.90996235],[ 0.02811077 -0.01389133  0.60360509]
[ -495.70872288 -1050.57076328    16.62154584],[-0.11215533  0.04123233 -0.3846206 ],[-1958.81310999  1850.00016058   823.90996235],[ 0.02811077 -0.01389133  0.60360509]
[ -495.7107061  -1050.56752878    16.60993827],[-0.11201359  0.04125865 -0.38469773],[-1958.88265926  1850.12046368   823.97657279],[ 0.02855789 -0.01407001  0.60300277]
[ -495.7107061  -1050.56752878    16.60993827],[-0.11201359  0.04125865 -0.38469773],[-1958.88265926  1850.12046368   823.97657279],[ 0.02855789 -0.01407001  0.60300277]
[ -495.7107061  -1050.56752878    16.60993827],[-0.11201359  0.04125865 -0.38469773],[-1958.88265926  1850.12046368   823.97657279],[ 0.02855789 -0.01407001  0.60300277]
[ -495.7107061  -1050.56752878    16.60993827],[-0.11201359  0.04125865 -0.38469773],[-1958.88265926  1850.12046368   823.97657279],[ 0.02855789 -0.01407001  0.60300277]
[ -495.72932168 -1050.59053094    16.61920811],[-0.11181873  0.04101573 -0.38483465],[-1958.87768485  1850.10219486   823.99593915],[ 0.02871401 -0.01412635  0.60350259]
[ -495.72932168 -1050.59053094    16.61920811],[-0.11181873  0.04101573 -0.38483465],[-1958.87768485  1850.10219486   823.99593915],[ 0.02871401 -0.01412635  0.60350259]
[ -495.72932168 -1050.59053094    16.61920811],[-0.11181873  0.04101573 -0.38483465],[-1958.87768485  1850.10219486   823.99593915],[ 0.02871401 -0.01412635  0.60350259]
[ -495.72932168 -1050.59053094    16.61920811],[-0.11181873  0.04101573 -0.38483465],[-1958.87768485  1850.10219486   823.99593915],[ 0.02871401 -0.01412635  0.60350259]
[ -495.71738623 -1050.59897336    16.62730235],[-0.11189359  0.0409207  -0.38495642],[-1958.85281884  1850.10957756   823.97947632],[ 0.02848825 -0.0142351   0.60338771]
[ -495.71738623 -1050.59897336    16.62730235],[-0.11189359  0.0409207  -0.38495642],[-1958.85281884  1850.10957756   823.97947632],[ 0.02848825 -0.0142351   0.60338771]
[ -495.71738623 -1050.59897336    16.62730235],[-0.11189359  0.0409207  -0.38495642],[-1958.85281884  1850.10957756   823.97947632],[ 0.02848825 -0.0142351   0.60338771]
[ -495.71738623 -1050.59897336    16.62730235],[-0.11189359  0.0409207  -0.38495642],[-1958.85281884  1850.10957756   823.97947632],[ 0.02848825 -0.0142351   0.60338771]
[ -495.7044468  -1050.58761202    16.63545213],[-0.1116622   0.04087174 -0.3849075 ],[-1958.89211598  1850.10944936   823.98752035],[ 0.02864133 -0.01413976  0.60309721]
[ -495.7044468  -1050.58761202    16.63545213],[-0.1116622   0.04087174 -0.3849075 ],[-1958.89211598  1850.10944936   823.98752035],[ 0.02864133 -0.01413976  0.60309721]
[ -495.7044468  -1050.58761202    16.63545213],[-0.1116622   0.04087174 -0.3849075 ],[-1958.89211598  1850.10944936   823.98752035],[ 0.02864133 -0.01413976  0.60309721]
[ -495.7044468  -1050.58761202    16.63545213],[-0.1116622   0.04087174 -0.3849075 ],[-1958.89211598  1850.10944936   823.98752035],[ 0.02864133 -0.01413976  0.60309721]
[ -495.70113755 -1050.58686328    16.63501226],[-0.11186292  0.04060267 -0.38471521],[-1958.87805268  1850.13690354   824.05599959],[ 0.02847201 -0.014324    0.60357917]
[ -495.70113755 -1050.58686328    16.63501226],[-0.11186292  0.04060267 -0.38471521],[-1958.87805268  1850.13690354   824.05599959],[ 0.02847201 -0.014324    0.60357917]
[ -495.70113755 -1050.58686328    16.63501226],[-0.11186292  0.04060267 -0.38471521],[-1958.87805268  1850.13690354   824.05599959],[ 0.02847201 -0.014324    0.60357917]
[ -495.70113755 -1050.58686328    16.63501226],[-0.11186292  0.04060267 -0.38471521],[-1958.87805268  1850.13690354   824.05599959],[ 0.02847201 -0.014324    0.60357917]
[ -495.70636315 -1050.58612731    16.61512675],[-0.11156357  0.04118995 -0.38454054],[-1958.86165621  1850.09601835   823.96122672],[ 0.02840993 -0.01422149  0.60304973]
[ -495.70636315 -1050.58612731    16.61512675],[-0.11156357  0.04118995 -0.38454054],[-1958.86165621  1850.09601835   823.96122672],[ 0.02840993 -0.01422149  0.60304973]
[ -495.70636315 -1050.58612731    16.61512675],[-0.11156357  0.04118995 -0.38454054],[-1958.86165621  1850.09601835   823.96122672],[ 0.02840993 -0.01422149  0.60304973]
[ -495.70636315 -1050.58612731    16.61512675],[-0.11156357  0.04118995 -0.38454054],[-1958.86165621  1850.09601835   823.96122672],[ 0.02840993 -0.01422149  0.60304973]
[ -495.70335706 -1050.60150012    16.63507152],[-0.11205536  0.04034347 -0.38468041],[-1958.88736311  1850.11894927   823.97123096],[ 0.02882883 -0.01433633  0.60293331]
[ -495.70335706 -1050.60150012    16.63507152],[-0.11205536  0.04034347 -0.38468041],[-1958.88736311  1850.11894927   823.97123096],[ 0.02882883 -0.01433633  0.60293331]
[ -495.70335706 -1050.60150012    16.63507152],[-0.11205536  0.04034347 -0.38468041],[-1958.88736311  1850.11894927   823.97123096],[ 0.02882883 -0.01433633  0.60293331]
[ -495.70335706 -1050.60150012    16.63507152],[-0.11205536  0.04034347 -0.38468041],[-1958.88736311  1850.11894927   823.97123096],[ 0.02882883 -0.01433633  0.60293331]
[ -495.70156668 -1050.56201767    16.64127296],[-0.1118527   0.04083615 -0.38439247],[-1958.87684097  1850.0965489    823.94264118],[ 0.028686   -0.01422306  0.60286279]
[ -495.70156668 -1050.56201767    16.64127296],[-0.1118527   0.04083615 -0.38439247],[-1958.87684097  1850.0965489    823.94264118],[ 0.028686   -0.01422306  0.60286279]
[ -495.70998758 -1050.58300271    16.6226277 ],[-0.11194478  0.04076112 -0.38472491],[-1958.84637857  1850.09114539   823.97171444],[ 0.02859918 -0.01417873  0.60353177]
[ -495.72412658 -1050.60241635    16.61699601],[-0.11169345  0.0410055  -0.38478441],[-1958.85354921  1850.0896831    823.96898793],[ 0.02884356 -0.01424824  0.60358042]
[ -495.72412658 -1050.60241635    16.61699601],[-0.11169345  0.0410055  -0.38478441],[-1958.85354921  1850.0896831    823.96898793],[ 0.02884356 -0.01424824  0.60358042]
[ -495.70544255 -1050.58222053    16.62710995],[-0.11186859  0.04036187 -0.38462895],[-1958.89831136  1850.12553467   824.01448134],[ 0.02842234 -0.01406337  0.60302164]
[ -495.70544255 -1050.58222053    16.62710995],[-0.11186859  0.04036187 -0.38462895],[-1958.89831136  1850.12553467   824.01448134],[ 0.02842234 -0.01406337  0.60302164]
[ -495.70544255 -1050.58222053    16.62710995],[-0.11186859  0.04036187 -0.38462895],[-1958.89831136  1850.12553467   824.01448134],[ 0.02842234 -0.01406337  0.60302164]
[ -495.70544255 -1050.58222053    16.62710995],[-0.11186859  0.04036187 -0.38462895],[-1958.89831136  1850.12553467   824.01448134],[ 0.02842234 -0.01406337  0.60302164]
[ -495.70775039 -1050.56789982    16.63360725],[-0.11196754  0.04041239 -0.38449937],[-1958.85740949  1850.10363884   824.01351193],[ 0.02853508 -0.01430414  0.60352797]
[ -495.70775039 -1050.56789982    16.63360725],[-0.11196754  0.04041239 -0.38449937],[-1958.85740949  1850.10363884   824.01351193],[ 0.02853508 -0.01430414  0.60352797]
[ -495.70775039 -1050.56789982    16.63360725],[-0.11196754  0.04041239 -0.38449937],[-1958.85740949  1850.10363884   824.01351193],[ 0.02853508 -0.01430414  0.60352797]
[ -495.70775039 -1050.56789982    16.63360725],[-0.11196754  0.04041239 -0.38449937],[-1958.85740949  1850.10363884   824.01351193],[ 0.02853508 -0.01430414  0.60352797]
[ -495.68813665 -1050.57760547    16.6621092 ],[-0.11169912  0.04078513 -0.38472961],[-1958.87777385  1850.1030184    823.98532394],[ 0.02867883 -0.01421618  0.60322025]
[ -495.68813665 -1050.57760547    16.6621092 ],[-0.11169912  0.04078513 -0.38472961],[-1958.87777385  1850.1030184    823.98532394],[ 0.02867883 -0.01421618  0.60322025]
[ -495.68813665 -1050.57760547    16.6621092 ],[-0.11169912  0.04078513 -0.38472961],[-1958.87777385  1850.1030184    823.98532394],[ 0.02867883 -0.01421618  0.60322025]
[ -495.68813665 -1050.57760547    16.6621092 ],[-0.11169912  0.04078513 -0.38472961],[-1958.87777385  1850.1030184    823.98532394],[ 0.02867883 -0.01421618  0.60322025]
[ -495.69408837 -1050.57449128    16.61714064],[-0.11183456  0.04150178 -0.38486754],[-1958.87631173  1850.12913053   823.99344524],[ 0.02878667 -0.01420367  0.60314367]
[ -495.69408837 -1050.57449128    16.61714064],[-0.11183456  0.04150178 -0.38486754],[-1958.87631173  1850.12913053   823.99344524],[ 0.02878667 -0.01420367  0.60314367]
[ -495.69408837 -1050.57449128    16.61714064],[-0.11183456  0.04150178 -0.38486754],[-1958.87631173  1850.12913053   823.99344524],[ 0.02878667 -0.01420367  0.60314367]
[ -495.69408837 -1050.57449128    16.61714064],[-0.11183456  0.04150178 -0.38486754],[-1958.87631173  1850.12913053   823.99344524],[ 0.02878667 -0.01420367  0.60314367]
[ -495.69901498 -1050.5871133     16.62568899],[-0.11183133  0.04095611 -0.38508863],[-1958.85535894  1850.08662425   823.9418333 ],[ 0.02861144 -0.01414058  0.60316145]
[ -495.69901498 -1050.5871133     16.62568899],[-0.11183133  0.04095611 -0.38508863],[-1958.85535894  1850.08662425   823.9418333 ],[ 0.02861144 -0.01414058  0.60316145]
[ -495.69901498 -1050.5871133     16.62568899],[-0.11183133  0.04095611 -0.38508863],[-1958.85535894  1850.08662425   823.9418333 ],[ 0.02861144 -0.01414058  0.60316145]
[ -495.69901498 -1050.5871133     16.62568899],[-0.11183133  0.04095611 -0.38508863],[-1958.85535894  1850.08662425   823.9418333 ],[ 0.02861144 -0.01414058  0.60316145]
[ -495.71645317 -1050.57012455    16.63424021],[-0.11165258  0.04091072 -0.38464831],[-1958.83330927  1850.06675253   823.89594481],[ 0.02877319 -0.0142493   0.60332174]
[ -495.71645317 -1050.57012455    16.63424021],[-0.11165258  0.04091072 -0.38464831],[-1958.83330927  1850.06675253   823.89594481],[ 0.02877319 -0.0142493   0.60332174]
[ -495.71645317 -1050.57012455    16.63424021],[-0.11165258  0.04091072 -0.38464831],[-1958.83330927  1850.06675253   823.89594481],[ 0.02877319 -0.0142493   0.60332174]
[ -495.71645317 -1050.57012455    16.63424021],[-0.11165258  0.04091072 -0.38464831],[-1958.83330927  1850.06675253   823.89594481],[ 0.02877319 -0.0142493   0.60332174]
[ -495.69113803 -1050.57158098    16.63492063],[-0.11205985  0.0412825  -0.384901  ],[-1958.85560048  1850.07128297   823.95474118],[ 0.02856256 -0.01420768  0.60342284]
