obs_1_pos,obs_1_rot,obs_2_pos,obs_2_rot
[ -326.42753992 -1079.09755327    50.41968383],[-0.03500888  0.01246327  0.75600664],[  -7.91973479 1189.92857236  153.38148273],[-0.02772989 -0.0070413  -1.88878307]
[ -326.14036584 -1079.16777977    50.53146116],[-0.03768789  0.00886771  0.75817401],[  -7.90820311 1189.96594225  153.3539639 ],[-0.02715052 -0.00685063 -1.88873087]
[ -326.14036584 -1079.16777977    50.53146116],[-0.03768789  0.00886771  0.75817401],[  -7.90820311 1189.96594225  153.3539639 ],[-0.02715052 -0.00685063 -1.88873087]
[ -326.14036584 -1079.16777977    50.53146116],[-0.03768789  0.00886771  0.75817401],[  -7.90820311 1189.96594225  153.3539639 ],[-0.02715052 -0.00685063 -1.88873087]
[ -326.14036584 -1079.16777977    50.53146116],[-0.03768789  0.00886771  0.75817401],[  -7.90820311 1189.96594225  153.3539639 ],[-0.02715052 -0.00685063 -1.88873087]
[ -326.15426844 -1079.13720411    50.59644915],[-0.03704811  0.00953909  0.7582155 ],[  -7.93344192 1189.94155651  153.39305131],[-0.02732992 -0.00666641 -1.8887442 ]
[ -326.15426844 -1079.13720411    50.59644915],[-0.03704811  0.00953909  0.7582155 ],[  -7.93344192 1189.94155651  153.39305131],[-0.02732992 -0.00666641 -1.8887442 ]
[ -326.15426844 -1079.13720411    50.59644915],[-0.03704811  0.00953909  0.7582155 ],[  -7.93344192 1189.94155651  153.39305131],[-0.02732992 -0.00666641 -1.8887442 ]
[ -326.15426844 -1079.13720411    50.59644915],[-0.03704811  0.00953909  0.7582155 ],[  -7.93344192 1189.94155651  153.39305131],[-0.02732992 -0.00666641 -1.8887442 ]
[ -326.14394345 -1079.24421783    50.59906184],[-0.03893273  0.00885389  0.75829054],[  -7.90215593 1189.88343159  153.43277633],[-0.02751495 -0.00666527 -1.88876182]
[ -326.14394345 -1079.24421783    50.59906184],[-0.03893273  0.00885389  0.75829054],[  -7.90215593 1189.88343159  153.43277633],[-0.02751495 -0.00666527 -1.88876182]
[ -326.14394345 -1079.24421783    50.59906184],[-0.03893273  0.00885389  0.75829054],[  -7.90215593 1189.88343159  153.43277633],[-0.02751495 -0.00666527 -1.88876182]
[ -326.14394345 -1079.24421783    50.59906184],[-0.03893273  0.00885389  0.75829054],[  -7.90215593 1189.88343159  153.43277633],[-0.02751495 -0.00666527 -1.88876182]
[ -326.46365578 -1079.13219006    50.44216965],[-0.03579343  0.01259883  0.75576975],[  -7.97733866 1189.90730508  153.43687722],[-0.02791258 -0.00694078 -1.88864134]
[ -326.46365578 -1079.13219006    50.44216965],[-0.03579343  0.01259883  0.75576975],[  -7.97733866 1189.90730508  153.43687722],[-0.02791258 -0.00694078 -1.88864134]
[ -326.46365578 -1079.13219006    50.44216965],[-0.03579343  0.01259883  0.75576975],[  -7.97733866 1189.90730508  153.43687722],[-0.02791258 -0.00694078 -1.88864134]
[ -326.46365578 -1079.13219006    50.44216965],[-0.03579343  0.01259883  0.75576975],[  -7.97733866 1189.90730508  153.43687722],[-0.02791258 -0.00694078 -1.88864134]
[ -326.45784027 -1079.11304638    50.41534312],[-0.03571665  0.01267654  0.75554123],[  -8.07224426 1190.23967677  153.27188483],[-0.02316911 -0.00618523 -1.88913928]
[ -326.45784027 -1079.11304638    50.41534312],[-0.03571665  0.01267654  0.75554123],[  -8.07224426 1190.23967677  153.27188483],[-0.02316911 -0.00618523 -1.88913928]
[ -326.45784027 -1079.11304638    50.41534312],[-0.03571665  0.01267654  0.75554123],[  -8.07224426 1190.23967677  153.27188483],[-0.02316911 -0.00618523 -1.88913928]
[ -326.45784027 -1079.11304638    50.41534312],[-0.03571665  0.01267654  0.75554123],[  -8.07224426 1190.23967677  153.27188483],[-0.02316911 -0.00618523 -1.88913928]
[ -326.15302174 -1079.27603907    50.48513889],[-0.03901476  0.00835575  0.7584663 ],[  -7.92974828 1189.92644434  153.35841116],[-0.02786135 -0.0065827  -1.8885183 ]
[ -326.15302174 -1079.27603907    50.48513889],[-0.03901476  0.00835575  0.7584663 ],[  -7.92974828 1189.92644434  153.35841116],[-0.02786135 -0.0065827  -1.8885183 ]
[ -326.15302174 -1079.27603907    50.48513889],[-0.03901476  0.00835575  0.7584663 ],[  -7.92974828 1189.92644434  153.35841116],[-0.02786135 -0.0065827  -1.8885183 ]
[ -326.15302174 -1079.27603907    50.48513889],[-0.03901476  0.00835575  0.7584663 ],[  -7.92974828 1189.92644434  153.35841116],[-0.02786135 -0.0065827  -1.8885183 ]
[ -326.1047151  -1079.18608952    50.57438615],[-0.03796519  0.00858709  0.75874527],[  -7.92439198 1189.9391653   153.38701119],[-0.02750976 -0.00657273 -1.88884009]
[ -326.1047151  -1079.18608952    50.57438615],[-0.03796519  0.00858709  0.75874527],[  -7.92439198 1189.9391653   153.38701119],[-0.02750976 -0.00657273 -1.88884009]
[ -326.1047151  -1079.18608952    50.57438615],[-0.03796519  0.00858709  0.75874527],[  -7.92439198 1189.9391653   153.38701119],[-0.02750976 -0.00657273 -1.88884009]
[ -326.1047151  -1079.18608952    50.57438615],[-0.03796519  0.00858709  0.75874527],[  -7.92439198 1189.9391653   153.38701119],[-0.02750976 -0.00657273 -1.88884009]
[ -325.69001213 -1079.62588228    50.34760419],[-0.040378    0.00177728  0.76323922],[  -7.97166456 1189.98339071  153.38030459],[-0.02745283 -0.00657102 -1.88859932]
[ -325.69001213 -1079.62588228    50.34760419],[-0.040378    0.00177728  0.76323922],[  -7.97166456 1189.98339071  153.38030459],[-0.02745283 -0.00657102 -1.88859932]
[ -325.69001213 -1079.62588228    50.34760419],[-0.040378    0.00177728  0.76323922],[  -7.97166456 1189.98339071  153.38030459],[-0.02745283 -0.00657102 -1.88859932]
[ -325.69001213 -1079.62588228    50.34760419],[-0.040378    0.00177728  0.76323922],[  -7.97166456 1189.98339071  153.38030459],[-0.02745283 -0.00657102 -1.88859932]
[ -326.1663867  -1079.16774599    50.59703195],[-0.03783464  0.00921041  0.75786091],[  -8.07204354 1190.26145361  153.31253425],[-0.02313902 -0.00612307 -1.88922719]
[ -326.1663867  -1079.16774599    50.59703195],[-0.03783464  0.00921041  0.75786091],[  -8.07204354 1190.26145361  153.31253425],[-0.02313902 -0.00612307 -1.88922719]
[ -326.1663867  -1079.16774599    50.59703195],[-0.03783464  0.00921041  0.75786091],[  -8.07204354 1190.26145361  153.31253425],[-0.02313902 -0.00612307 -1.88922719]
[ -326.1663867  -1079.16774599    50.59703195],[-0.03783464  0.00921041  0.75786091],[  -8.07204354 1190.26145361  153.31253425],[-0.02313902 -0.00612307 -1.88922719]
[ -326.18683535 -1079.19337593    50.59408851],[-0.03854194  0.00933956  0.75796664],[  -8.11318565 1190.29986748  153.32753059],[-0.02299982 -0.00608787 -1.88928719]
[ -326.18683535 -1079.19337593    50.59408851],[-0.03854194  0.00933956  0.75796664],[  -8.11318565 1190.29986748  153.32753059],[-0.02299982 -0.00608787 -1.88928719]
[ -326.18683535 -1079.19337593    50.59408851],[-0.03854194  0.00933956  0.75796664],[  -8.11318565 1190.29986748  153.32753059],[-0.02299982 -0.00608787 -1.88928719]
[ -326.18683535 -1079.19337593    50.59408851],[-0.03854194  0.00933956  0.75796664],[  -8.11318565 1190.29986748  153.32753059],[-0.02299982 -0.00608787 -1.88928719]
[ -326.19920276 -1079.15815759    50.59595867],[-0.03729903  0.00944264  0.75759696],[  -7.95163832 1189.94299301  153.36581786],[-0.02758574 -0.00693133 -1.88928133]
[ -326.19920276 -1079.15815759    50.59595867],[-0.03729903  0.00944264  0.75759696],[  -7.95163832 1189.94299301  153.36581786],[-0.02758574 -0.00693133 -1.88928133]
[ -326.19920276 -1079.15815759    50.59595867],[-0.03729903  0.00944264  0.75759696],[  -7.95163832 1189.94299301  153.36581786],[-0.02758574 -0.00693133 -1.88928133]
[ -326.19920276 -1079.15815759    50.59595867],[-0.03729903  0.00944264  0.75759696],[  -7.95163832 1189.94299301  153.36581786],[-0.02758574 -0.00693133 -1.88928133]
[ -326.16264719 -1079.21757607    50.503019  ],[-0.03819377  0.00878472  0.7581103 ],[  -8.05666067 1190.23082474  153.29669424],[-0.02312944 -0.00597442 -1.88896224]
[ -326.16264719 -1079.21757607    50.503019  ],[-0.03819377  0.00878472  0.7581103 ],[  -8.05666067 1190.23082474  153.29669424],[-0.02312944 -0.00597442 -1.88896224]
[ -326.16264719 -1079.21757607    50.503019  ],[-0.03819377  0.00878472  0.7581103 ],[  -8.05666067 1190.23082474  153.29669424],[-0.02312944 -0.00597442 -1.88896224]
[ -326.16264719 -1079.21757607    50.503019  ],[-0.03819377  0.00878472  0.7581103 ],[  -8.05666067 1190.23082474  153.29669424],[-0.02312944 -0.00597442 -1.88896224]
[ -326.14461467 -1079.24065449    50.54541348],[-0.03886813  0.00865151  0.75841728],[  -8.0645086  1190.30026072  153.23760541],[-0.02296428 -0.00610617 -1.88911962]
[ -326.14461467 -1079.24065449    50.54541348],[-0.03886813  0.00865151  0.75841728],[  -8.0645086  1190.30026072  153.23760541],[-0.02296428 -0.00610617 -1.88911962]
[ -326.14461467 -1079.24065449    50.54541348],[-0.03886813  0.00865151  0.75841728],[  -8.0645086  1190.30026072  153.23760541],[-0.02296428 -0.00610617 -1.88911962]
[ -326.14461467 -1079.24065449    50.54541348],[-0.03886813  0.00865151  0.75841728],[  -8.0645086  1190.30026072  153.23760541],[-0.02296428 -0.00610617 -1.88911962]
[ -326.1522319  -1079.19690437    50.57597049],[-0.03827657  0.00895527  0.75789147],[  -7.92007594 1189.87588981  153.42037618],[-0.02785376 -0.0066666  -1.88874724]
[ -326.1522319  -1079.19690437    50.57597049],[-0.03827657  0.00895527  0.75789147],[  -7.92007594 1189.87588981  153.42037618],[-0.02785376 -0.0066666  -1.88874724]
[ -326.1522319  -1079.19690437    50.57597049],[-0.03827657  0.00895527  0.75789147],[  -7.92007594 1189.87588981  153.42037618],[-0.02785376 -0.0066666  -1.88874724]
[ -326.1522319  -1079.19690437    50.57597049],[-0.03827657  0.00895527  0.75789147],[  -7.92007594 1189.87588981  153.42037618],[-0.02785376 -0.0066666  -1.88874724]
[ -326.42032864 -1079.12905138    50.44163276],[-0.03556875  0.01227767  0.75574088],[  -8.05897522 1190.2425983   153.31513394],[-0.02327607 -0.00605616 -1.88895982]
[ -326.42032864 -1079.12905138    50.44163276],[-0.03556875  0.01227767  0.75574088],[  -8.05897522 1190.2425983   153.31513394],[-0.02327607 -0.00605616 -1.88895982]
[ -326.42032864 -1079.12905138    50.44163276],[-0.03556875  0.01227767  0.75574088],[  -8.05897522 1190.2425983   153.31513394],[-0.02327607 -0.00605616 -1.88895982]
[ -326.42032864 -1079.12905138    50.44163276],[-0.03556875  0.01227767  0.75574088],[  -8.05897522 1190.2425983   153.31513394],[-0.02327607 -0.00605616 -1.88895982]
[ -326.47452096 -1079.10270588    50.44470638],[-0.03522803  0.01263512  0.75562764],[  -8.06728778 1190.22159715  153.30663554],[-0.02301872 -0.00613577 -1.88897644]
[ -326.47452096 -1079.10270588    50.44470638],[-0.03522803  0.01263512  0.75562764],[  -8.06728778 1190.22159715  153.30663554],[-0.02301872 -0.00613577 -1.88897644]
[ -326.47452096 -1079.10270588    50.44470638],[-0.03522803  0.01263512  0.75562764],[  -8.06728778 1190.22159715  153.30663554],[-0.02301872 -0.00613577 -1.88897644]
[ -326.47452096 -1079.10270588    50.44470638],[-0.03522803  0.01263512  0.75562764],[  -8.06728778 1190.22159715  153.30663554],[-0.02301872 -0.00613577 -1.88897644]
[ -326.41281831 -1079.15518694    50.35086307],[-0.03602752  0.01157652  0.75587368],[  -7.96718634 1189.95102845  153.35393177],[-0.02756964 -0.00681639 -1.88890292]
[ -326.41281831 -1079.15518694    50.35086307],[-0.03602752  0.01157652  0.75587368],[  -7.96718634 1189.95102845  153.35393177],[-0.02756964 -0.00681639 -1.88890292]
[ -326.41281831 -1079.15518694    50.35086307],[-0.03602752  0.01157652  0.75587368],[  -7.96718634 1189.95102845  153.35393177],[-0.02756964 -0.00681639 -1.88890292]
[ -326.41281831 -1079.15518694    50.35086307],[-0.03602752  0.01157652  0.75587368],[  -7.96718634 1189.95102845  153.35393177],[-0.02756964 -0.00681639 -1.88890292]
[ -326.41620577 -1079.15426809    50.34791722],[-0.03538913  0.01142503  0.75600165],[  -7.94157076 1189.90819736  153.38051749],[-0.02761128 -0.00689105 -1.88890703]
[ -326.41620577 -1079.15426809    50.34791722],[-0.03538913  0.01142503  0.75600165],[  -7.94157076 1189.90819736  153.38051749],[-0.02761128 -0.00689105 -1.88890703]
[ -326.41620577 -1079.15426809    50.34791722],[-0.03538913  0.01142503  0.75600165],[  -7.94157076 1189.90819736  153.38051749],[-0.02761128 -0.00689105 -1.88890703]
[ -326.41620577 -1079.15426809    50.34791722],[-0.03538913  0.01142503  0.75600165],[  -7.94157076 1189.90819736  153.38051749],[-0.02761128 -0.00689105 -1.88890703]
[ -326.43055159 -1079.08092038    50.40030976],[-0.03473425  0.01208275  0.75551775],[  -7.94470103 1189.96179103  153.39279518],[-0.02757085 -0.00696089 -1.8889539 ]
[ -326.43055159 -1079.08092038    50.40030976],[-0.03473425  0.01208275  0.75551775],[  -7.94470103 1189.96179103  153.39279518],[-0.02757085 -0.00696089 -1.8889539 ]
[ -326.43055159 -1079.08092038    50.40030976],[-0.03473425  0.01208275  0.75551775],[  -7.94470103 1189.96179103  153.39279518],[-0.02757085 -0.00696089 -1.8889539 ]
[ -326.43055159 -1079.08092038    50.40030976],[-0.03473425  0.01208275  0.75551775],[  -7.94470103 1189.96179103  153.39279518],[-0.02757085 -0.00696089 -1.8889539 ]
[ -326.43786442 -1079.14378449    50.40802389],[-0.03588226  0.0122129   0.75589586],[  -7.93608951 1189.95638014  153.40882824],[-0.02760033 -0.00664821 -1.8889442 ]
[ -326.43786442 -1079.14378449    50.40802389],[-0.03588226  0.0122129   0.75589586],[  -7.93608951 1189.95638014  153.40882824],[-0.02760033 -0.00664821 -1.8889442 ]
[ -326.43786442 -1079.14378449    50.40802389],[-0.03588226  0.0122129   0.75589586],[  -7.93608951 1189.95638014  153.40882824],[-0.02760033 -0.00664821 -1.8889442 ]
[ -326.43786442 -1079.14378449    50.40802389],[-0.03588226  0.0122129   0.75589586],[  -7.93608951 1189.95638014  153.40882824],[-0.02760033 -0.00664821 -1.8889442 ]
[ -326.44016817 -1079.16071793    50.42985003],[-0.03584486  0.01232185  0.75590908],[  -8.08253665 1190.24490314  153.33268166],[-0.02298716 -0.00590631 -1.88911931]
[ -326.44016817 -1079.16071793    50.42985003],[-0.03584486  0.01232185  0.75590908],[  -8.08253665 1190.24490314  153.33268166],[-0.02298716 -0.00590631 -1.88911931]
[ -326.44016817 -1079.16071793    50.42985003],[-0.03584486  0.01232185  0.75590908],[  -8.08253665 1190.24490314  153.33268166],[-0.02298716 -0.00590631 -1.88911931]
[ -326.44016817 -1079.16071793    50.42985003],[-0.03584486  0.01232185  0.75590908],[  -8.08253665 1190.24490314  153.33268166],[-0.02298716 -0.00590631 -1.88911931]
[ -326.43908749 -1079.09020975    50.40910548],[-0.03511346  0.01216107  0.75580799],[  -8.47570233 1190.29272247  153.25403151],[-0.02270392 -0.00464266 -1.88536489]
[ -326.43908749 -1079.09020975    50.40910548],[-0.03511346  0.01216107  0.75580799],[  -8.47570233 1190.29272247  153.25403151],[-0.02270392 -0.00464266 -1.88536489]
[ -326.43908749 -1079.09020975    50.40910548],[-0.03511346  0.01216107  0.75580799],[  -8.47570233 1190.29272247  153.25403151],[-0.02270392 -0.00464266 -1.88536489]
[ -326.43908749 -1079.09020975    50.40910548],[-0.03511346  0.01216107  0.75580799],[  -8.47570233 1190.29272247  153.25403151],[-0.02270392 -0.00464266 -1.88536489]
[ -326.41163606 -1079.14385278    50.34711583],[-0.03536714  0.01154681  0.75640658],[  -8.04736334 1190.25410904  153.2626869 ],[-0.0231833  -0.00578597 -1.88915547]
[ -326.41163606 -1079.14385278    50.34711583],[-0.03536714  0.01154681  0.75640658],[  -8.04736334 1190.25410904  153.2626869 ],[-0.0231833  -0.00578597 -1.88915547]
[ -326.41163606 -1079.14385278    50.34711583],[-0.03536714  0.01154681  0.75640658],[  -8.04736334 1190.25410904  153.2626869 ],[-0.0231833  -0.00578597 -1.88915547]
[ -326.41163606 -1079.14385278    50.34711583],[-0.03536714  0.01154681  0.75640658],[  -8.04736334 1190.25410904  153.2626869 ],[-0.0231833  -0.00578597 -1.88915547]
[ -326.14652098 -1079.23349339    50.55456639],[-0.03865286  0.00875935  0.75853063],[  -7.87558337 1189.88331214  153.40616485],[-0.02831223 -0.00702569 -1.88918227]
[ -326.14652098 -1079.23349339    50.55456639],[-0.03865286  0.00875935  0.75853063],[  -7.87558337 1189.88331214  153.40616485],[-0.02831223 -0.00702569 -1.88918227]
[ -326.14652098 -1079.23349339    50.55456639],[-0.03865286  0.00875935  0.75853063],[  -7.87558337 1189.88331214  153.40616485],[-0.02831223 -0.00702569 -1.88918227]
[ -326.14652098 -1079.23349339    50.55456639],[-0.03865286  0.00875935  0.75853063],[  -7.87558337 1189.88331214  153.40616485],[-0.02831223 -0.00702569 -1.88918227]
[ -326.40156794 -1079.1927389     50.38617579],[-0.03624387  0.01175147  0.75630935],[  -7.96578274 1189.96189197  153.37594211],[-0.02741942 -0.00660362 -1.88882512]
[ -326.40156794 -1079.1927389     50.38617579],[-0.03624387  0.01175147  0.75630935],[  -7.96578274 1189.96189197  153.37594211],[-0.02741942 -0.00660362 -1.88882512]
[ -326.40156794 -1079.1927389     50.38617579],[-0.03624387  0.01175147  0.75630935],[  -7.96578274 1189.96189197  153.37594211],[-0.02741942 -0.00660362 -1.88882512]
[ -326.40156794 -1079.1927389     50.38617579],[-0.03624387  0.01175147  0.75630935],[  -7.96578274 1189.96189197  153.37594211],[-0.02741942 -0.00660362 -1.88882512]
[ -326.45661497 -1079.17339708    50.42773684],[-0.0360058   0.01246414  0.75583067],[  -8.0897159  1190.24397954  153.32888662],[-0.02301297 -0.005721   -1.88897415]
[ -326.45661497 -1079.17339708    50.42773684],[-0.0360058   0.01246414  0.75583067],[  -8.0897159  1190.24397954  153.32888662],[-0.02301297 -0.005721   -1.88897415]
[ -326.45661497 -1079.17339708    50.42773684],[-0.0360058   0.01246414  0.75583067],[  -8.0897159  1190.24397954  153.32888662],[-0.02301297 -0.005721   -1.88897415]
[ -326.45661497 -1079.17339708    50.42773684],[-0.0360058   0.01246414  0.75583067],[  -8.0897159  1190.24397954  153.32888662],[-0.02301297 -0.005721   -1.88897415]
[ -325.95935458 -1079.56555       50.22006195],[-0.03829349  0.00480451  0.76107696],[  -7.92331692 1189.91733415  153.42168745],[-0.02752378 -0.00664447 -1.88866673]
[ -325.95935458 -1079.56555       50.22006195],[-0.03829349  0.00480451  0.76107696],[  -7.92331692 1189.91733415  153.42168745],[-0.02752378 -0.00664447 -1.88866673]
[ -325.95935458 -1079.56555       50.22006195],[-0.03829349  0.00480451  0.76107696],[  -7.92331692 1189.91733415  153.42168745],[-0.02752378 -0.00664447 -1.88866673]
[ -325.95935458 -1079.56555       50.22006195],[-0.03829349  0.00480451  0.76107696],[  -7.92331692 1189.91733415  153.42168745],[-0.02752378 -0.00664447 -1.88866673]
[ -326.39990479 -1079.14215113    50.37513105],[-0.03561689  0.01171454  0.75595291],[  -7.91751881 1189.95010992  153.37432107],[-0.02752397 -0.00665174 -1.88876132]
[ -326.39990479 -1079.14215113    50.37513105],[-0.03561689  0.01171454  0.75595291],[  -7.91751881 1189.95010992  153.37432107],[-0.02752397 -0.00665174 -1.88876132]
[ -326.39990479 -1079.14215113    50.37513105],[-0.03561689  0.01171454  0.75595291],[  -7.91751881 1189.95010992  153.37432107],[-0.02752397 -0.00665174 -1.88876132]
[ -326.39990479 -1079.14215113    50.37513105],[-0.03561689  0.01171454  0.75595291],[  -7.91751881 1189.95010992  153.37432107],[-0.02752397 -0.00665174 -1.88876132]
[ -325.71658267 -1079.57441111    50.30998474],[-0.03945986  0.00216854  0.76309194],[  -7.94534767 1189.91743312  153.38842812],[-0.02795816 -0.0067403  -1.88871221]
[ -325.71658267 -1079.57441111    50.30998474],[-0.03945986  0.00216854  0.76309194],[  -7.94534767 1189.91743312  153.38842812],[-0.02795816 -0.0067403  -1.88871221]
[ -325.71658267 -1079.57441111    50.30998474],[-0.03945986  0.00216854  0.76309194],[  -7.94534767 1189.91743312  153.38842812],[-0.02795816 -0.0067403  -1.88871221]
[ -325.71658267 -1079.57441111    50.30998474],[-0.03945986  0.00216854  0.76309194],[  -7.94534767 1189.91743312  153.38842812],[-0.02795816 -0.0067403  -1.88871221]
[ -326.1583133  -1079.20212728    50.57526404],[-0.03803795  0.00899414  0.75807836],[  -8.07220205 1190.24700142  153.27620411],[-0.02371859 -0.0057227  -1.88929942]
[ -326.1583133  -1079.20212728    50.57526404],[-0.03803795  0.00899414  0.75807836],[  -8.07220205 1190.24700142  153.27620411],[-0.02371859 -0.0057227  -1.88929942]
[ -326.1583133  -1079.20212728    50.57526404],[-0.03803795  0.00899414  0.75807836],[  -8.07220205 1190.24700142  153.27620411],[-0.02371859 -0.0057227  -1.88929942]
[ -326.1583133  -1079.20212728    50.57526404],[-0.03803795  0.00899414  0.75807836],[  -8.07220205 1190.24700142  153.27620411],[-0.02371859 -0.0057227  -1.88929942]
[ -326.46722372 -1079.10608003    50.43142811],[-0.03495102  0.01300016  0.7556018 ],[  -7.92959586 1189.88554878  153.43900604],[-0.0272195  -0.00650334 -1.88852574]
[ -326.46722372 -1079.10608003    50.43142811],[-0.03495102  0.01300016  0.7556018 ],[  -7.92959586 1189.88554878  153.43900604],[-0.0272195  -0.00650334 -1.88852574]
[ -326.46722372 -1079.10608003    50.43142811],[-0.03495102  0.01300016  0.7556018 ],[  -7.92959586 1189.88554878  153.43900604],[-0.0272195  -0.00650334 -1.88852574]
[ -326.46722372 -1079.10608003    50.43142811],[-0.03495102  0.01300016  0.7556018 ],[  -7.92959586 1189.88554878  153.43900604],[-0.0272195  -0.00650334 -1.88852574]
[ -326.17085875 -1079.24861693    50.58514843],[-0.0390845   0.00908463  0.75822166],[  -7.97893459 1189.97871038  153.40276937],[-0.02734869 -0.00666654 -1.88892104]
[ -326.17085875 -1079.24861693    50.58514843],[-0.0390845   0.00908463  0.75822166],[  -7.97893459 1189.97871038  153.40276937],[-0.02734869 -0.00666654 -1.88892104]
[ -326.17085875 -1079.24861693    50.58514843],[-0.0390845   0.00908463  0.75822166],[  -7.97893459 1189.97871038  153.40276937],[-0.02734869 -0.00666654 -1.88892104]
[ -326.17085875 -1079.24861693    50.58514843],[-0.0390845   0.00908463  0.75822166],[  -7.97893459 1189.97871038  153.40276937],[-0.02734869 -0.00666654 -1.88892104]
[ -326.17085875 -1079.24861693    50.58514843],[-0.0390845   0.00908463  0.75822166],[  -7.97893459 1189.97871038  153.40276937],[-0.02734869 -0.00666654 -1.88892104]
[ -326.13806679 -1079.18636699    50.58832735],[-0.03807821  0.00848747  0.75804415],[  -7.93117291 1189.90909968  153.39038314],[-0.02792268 -0.00689294 -1.88878749]
[ -326.13806679 -1079.18636699    50.58832735],[-0.03807821  0.00848747  0.75804415],[  -7.93117291 1189.90909968  153.39038314],[-0.02792268 -0.00689294 -1.88878749]
[ -326.13806679 -1079.18636699    50.58832735],[-0.03807821  0.00848747  0.75804415],[  -7.93117291 1189.90909968  153.39038314],[-0.02792268 -0.00689294 -1.88878749]
[ -326.1379325  -1079.22826035    50.52842   ],[-0.03842512  0.00854205  0.75834223],[  -8.05000284 1190.26447074  153.29309566],[-0.02270931 -0.00594912 -1.88932249]
[ -326.1379325  -1079.22826035    50.52842   ],[-0.03842512  0.00854205  0.75834223],[  -8.05000284 1190.26447074  153.29309566],[-0.02270931 -0.00594912 -1.88932249]
[ -326.1379325  -1079.22826035    50.52842   ],[-0.03842512  0.00854205  0.75834223],[  -8.05000284 1190.26447074  153.29309566],[-0.02270931 -0.00594912 -1.88932249]
[ -326.1379325  -1079.22826035    50.52842   ],[-0.03842512  0.00854205  0.75834223],[  -8.05000284 1190.26447074  153.29309566],[-0.02270931 -0.00594912 -1.88932249]
[ -325.9299351  -1079.54978708    50.19373035],[-0.03799068  0.00472652  0.76125817],[  -7.94669433 1189.90607706  153.37173676],[-0.02760215 -0.00625412 -1.88853645]
[ -325.9299351  -1079.54978708    50.19373035],[-0.03799068  0.00472652  0.76125817],[  -7.94669433 1189.90607706  153.37173676],[-0.02760215 -0.00625412 -1.88853645]
[ -325.9299351  -1079.54978708    50.19373035],[-0.03799068  0.00472652  0.76125817],[  -7.94669433 1189.90607706  153.37173676],[-0.02760215 -0.00625412 -1.88853645]
[ -325.9299351  -1079.54978708    50.19373035],[-0.03799068  0.00472652  0.76125817],[  -7.94669433 1189.90607706  153.37173676],[-0.02760215 -0.00625412 -1.88853645]
[ -326.13656278 -1079.2016116     50.55725303],[-0.03808172  0.00874838  0.75821621],[  -7.94668238 1189.95688632  153.39453347],[-0.02706661 -0.00637385 -1.88831563]
[ -326.13656278 -1079.2016116     50.55725303],[-0.03808172  0.00874838  0.75821621],[  -7.94668238 1189.95688632  153.39453347],[-0.02706661 -0.00637385 -1.88831563]
[ -326.13656278 -1079.2016116     50.55725303],[-0.03808172  0.00874838  0.75821621],[  -7.94668238 1189.95688632  153.39453347],[-0.02706661 -0.00637385 -1.88831563]
[ -326.13656278 -1079.2016116     50.55725303],[-0.03808172  0.00874838  0.75821621],[  -7.94668238 1189.95688632  153.39453347],[-0.02706661 -0.00637385 -1.88831563]
[ -326.42566519 -1079.1875052     50.39273684],[-0.03636543  0.01183254  0.75602547],[  -7.92356198 1189.8908947   153.44958115],[-0.02749681 -0.00655855 -1.88876751]
[ -326.42566519 -1079.1875052     50.39273684],[-0.03636543  0.01183254  0.75602547],[  -7.92356198 1189.8908947   153.44958115],[-0.02749681 -0.00655855 -1.88876751]
[ -326.42566519 -1079.1875052     50.39273684],[-0.03636543  0.01183254  0.75602547],[  -7.92356198 1189.8908947   153.44958115],[-0.02749681 -0.00655855 -1.88876751]
[ -326.42566519 -1079.1875052     50.39273684],[-0.03636543  0.01183254  0.75602547],[  -7.92356198 1189.8908947   153.44958115],[-0.02749681 -0.00655855 -1.88876751]
[ -326.18864316 -1079.19918951    50.59110443],[-0.03864087  0.00914333  0.75779832],[  -7.95836553 1189.91964984  153.40856811],[-0.02754289 -0.00659787 -1.88857302]
[ -326.18864316 -1079.19918951    50.59110443],[-0.03864087  0.00914333  0.75779832],[  -7.95836553 1189.91964984  153.40856811],[-0.02754289 -0.00659787 -1.88857302]
[ -326.18864316 -1079.19918951    50.59110443],[-0.03864087  0.00914333  0.75779832],[  -7.95836553 1189.91964984  153.40856811],[-0.02754289 -0.00659787 -1.88857302]
[ -326.18864316 -1079.19918951    50.59110443],[-0.03864087  0.00914333  0.75779832],[  -7.95836553 1189.91964984  153.40856811],[-0.02754289 -0.00659787 -1.88857302]
[ -326.4264572  -1079.14354327    50.38317342],[-0.0354329   0.01212829  0.75594151],[  -8.00718626 1190.25689756  153.2958971 ],[-0.02303062 -0.00618474 -1.88920189]
[ -326.4264572  -1079.14354327    50.38317342],[-0.0354329   0.01212829  0.75594151],[  -8.00718626 1190.25689756  153.2958971 ],[-0.02303062 -0.00618474 -1.88920189]
[ -326.4264572  -1079.14354327    50.38317342],[-0.0354329   0.01212829  0.75594151],[  -8.00718626 1190.25689756  153.2958971 ],[-0.02303062 -0.00618474 -1.88920189]
[ -326.4264572  -1079.14354327    50.38317342],[-0.0354329   0.01212829  0.75594151],[  -8.00718626 1190.25689756  153.2958971 ],[-0.02303062 -0.00618474 -1.88920189]
