obs_1_pos,obs_1_rot,obs_2_pos,obs_2_rot
[-1862.37137937  2493.36612403   783.27152531],[-0.00957218 -0.01360034 -1.88391412],[-536.43320829 1057.45217126  152.63036224],[-0.03649315  0.0344338  -2.78813587]
[-1862.71813291  2493.78109407   783.52373889],[-0.00902965 -0.00312194 -1.88404842],[-536.42726501 1057.60635776  152.61882928],[-0.03370729  0.03417476 -2.786713  ]
[-1862.71813291  2493.78109407   783.52373889],[-0.00902965 -0.00312194 -1.88404842],[-536.42726501 1057.60635776  152.61882928],[-0.03370729  0.03417476 -2.786713  ]
[-1862.71813291  2493.78109407   783.52373889],[-0.00902965 -0.00312194 -1.88404842],[-536.42726501 1057.60635776  152.61882928],[-0.03370729  0.03417476 -2.786713  ]
[-1862.71813291  2493.78109407   783.52373889],[-0.00902965 -0.00312194 -1.88404842],[-536.42726501 1057.60635776  152.61882928],[-0.03370729  0.03417476 -2.786713  ]
[-1862.21025372  2493.74426844   783.73172628],[-0.00825612 -0.02147566 -1.87849988],[-536.44425562 1057.53913613  152.77289967],[-0.03519983  0.03308819 -2.78758294]
[-1862.21025372  2493.74426844   783.73172628],[-0.00825612 -0.02147566 -1.87849988],[-536.44425562 1057.53913613  152.77289967],[-0.03519983  0.03308819 -2.78758294]
[-1862.21025372  2493.74426844   783.73172628],[-0.00825612 -0.02147566 -1.87849988],[-536.44425562 1057.53913613  152.77289967],[-0.03519983  0.03308819 -2.78758294]
[-1862.21025372  2493.74426844   783.73172628],[-0.00825612 -0.02147566 -1.87849988],[-536.44425562 1057.53913613  152.77289967],[-0.03519983  0.03308819 -2.78758294]
[-1862.36030689  2493.39870328   783.41253418],[-0.01052665 -0.01537799 -1.88392384],[-536.4979062  1057.45397379  152.70073834],[-0.03584773  0.03454803 -2.78809473]
[-1862.36030689  2493.39870328   783.41253418],[-0.01052665 -0.01537799 -1.88392384],[-536.4979062  1057.45397379  152.70073834],[-0.03584773  0.03454803 -2.78809473]
[-1862.36030689  2493.39870328   783.41253418],[-0.01052665 -0.01537799 -1.88392384],[-536.4979062  1057.45397379  152.70073834],[-0.03584773  0.03454803 -2.78809473]
[-1862.36030689  2493.39870328   783.41253418],[-0.01052665 -0.01537799 -1.88392384],[-536.4979062  1057.45397379  152.70073834],[-0.03584773  0.03454803 -2.78809473]
[-1861.35515927  2492.82983737   783.46576166],[-0.02016413 -0.0277578  -1.87685882],[-536.45393747 1057.24164627  152.6361086 ],[-0.03707209  0.03469568 -2.78959365]
[-1861.35515927  2492.82983737   783.46576166],[-0.02016413 -0.0277578  -1.87685882],[-536.45393747 1057.24164627  152.6361086 ],[-0.03707209  0.03469568 -2.78959365]
[-1861.35515927  2492.82983737   783.46576166],[-0.02016413 -0.0277578  -1.87685882],[-536.45393747 1057.24164627  152.6361086 ],[-0.03707209  0.03469568 -2.78959365]
[-1861.35515927  2492.82983737   783.46576166],[-0.02016413 -0.0277578  -1.87685882],[-536.45393747 1057.24164627  152.6361086 ],[-0.03707209  0.03469568 -2.78959365]
[-1862.56440703  2493.7800153    783.55449404],[-0.00979145 -0.00601069 -1.88216773],[-536.44980045 1057.41368558  152.49001408],[-0.03445251  0.0351566  -2.78827555]
[-1862.56440703  2493.7800153    783.55449404],[-0.00979145 -0.00601069 -1.88216773],[-536.44980045 1057.41368558  152.49001408],[-0.03445251  0.0351566  -2.78827555]
[-1862.56440703  2493.7800153    783.55449404],[-0.00979145 -0.00601069 -1.88216773],[-536.44980045 1057.41368558  152.49001408],[-0.03445251  0.0351566  -2.78827555]
[-1862.56440703  2493.7800153    783.55449404],[-0.00979145 -0.00601069 -1.88216773],[-536.44980045 1057.41368558  152.49001408],[-0.03445251  0.0351566  -2.78827555]
[-1862.65439784  2493.70841719   783.57675471],[-0.01082471 -0.00546591 -1.88416449],[-536.48393588 1057.22488159  152.48375558],[-0.03802143  0.03659214 -2.78980358]
[-1862.65439784  2493.70841719   783.57675471],[-0.01082471 -0.00546591 -1.88416449],[-536.48393588 1057.22488159  152.48375558],[-0.03802143  0.03659214 -2.78980358]
[-1862.65439784  2493.70841719   783.57675471],[-0.01082471 -0.00546591 -1.88416449],[-536.48393588 1057.22488159  152.48375558],[-0.03802143  0.03659214 -2.78980358]
[-1862.65439784  2493.70841719   783.57675471],[-0.01082471 -0.00546591 -1.88416449],[-536.48393588 1057.22488159  152.48375558],[-0.03802143  0.03659214 -2.78980358]
[-1862.62502304  2493.72086852   783.30348815],[-7.19899731e-03 -1.09757025e-03 -1.88357067e+00],[-536.48527681 1057.34093088  152.33346724],[-0.03545023  0.03693446 -2.78890922]
[-1862.62502304  2493.72086852   783.30348815],[-7.19899731e-03 -1.09757025e-03 -1.88357067e+00],[-536.48527681 1057.34093088  152.33346724],[-0.03545023  0.03693446 -2.78890922]
[-1862.62502304  2493.72086852   783.30348815],[-7.19899731e-03 -1.09757025e-03 -1.88357067e+00],[-536.48527681 1057.34093088  152.33346724],[-0.03545023  0.03693446 -2.78890922]
[-1862.62502304  2493.72086852   783.30348815],[-7.19899731e-03 -1.09757025e-03 -1.88357067e+00],[-536.48527681 1057.34093088  152.33346724],[-0.03545023  0.03693446 -2.78890922]
[-1862.61367876  2493.74909325   783.6123469 ],[-0.01094797 -0.0055211  -1.88341554],[-536.45141619 1057.053803    152.39376409],[-0.03891052  0.03716247 -2.79101246]
[-1862.61367876  2493.74909325   783.6123469 ],[-0.01094797 -0.0055211  -1.88341554],[-536.45141619 1057.053803    152.39376409],[-0.03891052  0.03716247 -2.79101246]
[-1862.61367876  2493.74909325   783.6123469 ],[-0.01094797 -0.0055211  -1.88341554],[-536.45141619 1057.053803    152.39376409],[-0.03891052  0.03716247 -2.79101246]
[-1862.61367876  2493.74909325   783.6123469 ],[-0.01094797 -0.0055211  -1.88341554],[-536.45141619 1057.053803    152.39376409],[-0.03891052  0.03716247 -2.79101246]
[-1862.73825428  2493.8873215    783.77476139],[-0.00899922 -0.00676779 -1.88328029],[-536.47304657 1057.11432925  152.33525807],[-0.03737195  0.03750499 -2.79070382]
[-1862.73825428  2493.8873215    783.77476139],[-0.00899922 -0.00676779 -1.88328029],[-536.47304657 1057.11432925  152.33525807],[-0.03737195  0.03750499 -2.79070382]
[-1862.73825428  2493.8873215    783.77476139],[-0.00899922 -0.00676779 -1.88328029],[-536.47304657 1057.11432925  152.33525807],[-0.03737195  0.03750499 -2.79070382]
[-1862.73825428  2493.8873215    783.77476139],[-0.00899922 -0.00676779 -1.88328029],[-536.47304657 1057.11432925  152.33525807],[-0.03737195  0.03750499 -2.79070382]
[-1863.610221    2494.29350858   783.18337143],[ 0.00230644  0.0112271  -1.88988145],[-536.46053782 1057.09408618  152.37745324],[-0.03875165  0.03753934 -2.79059399]
[-1863.610221    2494.29350858   783.18337143],[ 0.00230644  0.0112271  -1.88988145],[-536.46053782 1057.09408618  152.37745324],[-0.03875165  0.03753934 -2.79059399]
[-1863.610221    2494.29350858   783.18337143],[ 0.00230644  0.0112271  -1.88988145],[-536.46053782 1057.09408618  152.37745324],[-0.03875165  0.03753934 -2.79059399]
[-1863.610221    2494.29350858   783.18337143],[ 0.00230644  0.0112271  -1.88988145],[-536.46053782 1057.09408618  152.37745324],[-0.03875165  0.03753934 -2.79059399]
[-1863.50336244  2494.66714573   783.46028428],[ 1.04982539e-03 -5.95515015e-04 -1.89236338e+00],[-536.44148951 1057.13693402  152.35611488],[-0.03824337  0.03711196 -2.79023999]
[-1863.50336244  2494.66714573   783.46028428],[ 1.04982539e-03 -5.95515015e-04 -1.89236338e+00],[-536.44148951 1057.13693402  152.35611488],[-0.03824337  0.03711196 -2.79023999]
[-1863.50336244  2494.66714573   783.46028428],[ 1.04982539e-03 -5.95515015e-04 -1.89236338e+00],[-536.44148951 1057.13693402  152.35611488],[-0.03824337  0.03711196 -2.79023999]
[-1863.50336244  2494.66714573   783.46028428],[ 1.04982539e-03 -5.95515015e-04 -1.89236338e+00],[-536.44148951 1057.13693402  152.35611488],[-0.03824337  0.03711196 -2.79023999]
[-1862.18111427  2493.71546561   783.62373974],[-0.00785608 -0.0202375  -1.87835609],[-536.47133729 1057.15268538  152.36586546],[-0.03816584  0.03735329 -2.79031092]
[-1862.18111427  2493.71546561   783.62373974],[-0.00785608 -0.0202375  -1.87835609],[-536.47133729 1057.15268538  152.36586546],[-0.03816584  0.03735329 -2.79031092]
[-1862.18111427  2493.71546561   783.62373974],[-0.00785608 -0.0202375  -1.87835609],[-536.47133729 1057.15268538  152.36586546],[-0.03816584  0.03735329 -2.79031092]
[-1862.18111427  2493.71546561   783.62373974],[-0.00785608 -0.0202375  -1.87835609],[-536.47133729 1057.15268538  152.36586546],[-0.03816584  0.03735329 -2.79031092]
[-1862.64791021  2493.7465974    783.5957401 ],[-0.01089543 -0.00472813 -1.88376339],[-536.50281596 1057.20399343  152.34839199],[-0.03736201  0.0374578  -2.79010742]
[-1862.64791021  2493.7465974    783.5957401 ],[-0.01089543 -0.00472813 -1.88376339],[-536.50281596 1057.20399343  152.34839199],[-0.03736201  0.0374578  -2.79010742]
[-1862.64791021  2493.7465974    783.5957401 ],[-0.01089543 -0.00472813 -1.88376339],[-536.50281596 1057.20399343  152.34839199],[-0.03736201  0.0374578  -2.79010742]
[-1862.64791021  2493.7465974    783.5957401 ],[-0.01089543 -0.00472813 -1.88376339],[-536.50281596 1057.20399343  152.34839199],[-0.03736201  0.0374578  -2.79010742]
[-1862.62399711  2493.66839455   783.55508349],[-0.01052016 -0.00563214 -1.88435881],[-536.48969092 1057.13673373  152.34865065],[-0.03800801  0.03782508 -2.7902713 ]
[-1862.62399711  2493.66839455   783.55508349],[-0.01052016 -0.00563214 -1.88435881],[-536.48969092 1057.13673373  152.34865065],[-0.03800801  0.03782508 -2.7902713 ]
[-1862.62399711  2493.66839455   783.55508349],[-0.01052016 -0.00563214 -1.88435881],[-536.48969092 1057.13673373  152.34865065],[-0.03800801  0.03782508 -2.7902713 ]
[-1862.62399711  2493.66839455   783.55508349],[-0.01052016 -0.00563214 -1.88435881],[-536.48969092 1057.13673373  152.34865065],[-0.03800801  0.03782508 -2.7902713 ]
[-1862.68008261  2493.82224629   783.4206574 ],[-6.38508627e-03 -1.69341902e-03 -1.88306432e+00],[-536.50007354 1057.03179902  152.466343  ],[-0.03932856  0.03911855 -2.78996128]
[-1862.68008261  2493.82224629   783.4206574 ],[-6.38508627e-03 -1.69341902e-03 -1.88306432e+00],[-536.50007354 1057.03179902  152.466343  ],[-0.03932856  0.03911855 -2.78996128]
[-1862.68008261  2493.82224629   783.4206574 ],[-6.38508627e-03 -1.69341902e-03 -1.88306432e+00],[-536.50007354 1057.03179902  152.466343  ],[-0.03932856  0.03911855 -2.78996128]
[-1862.68008261  2493.82224629   783.4206574 ],[-6.38508627e-03 -1.69341902e-03 -1.88306432e+00],[-536.50007354 1057.03179902  152.466343  ],[-0.03932856  0.03911855 -2.78996128]
[-1859.31728852  2491.31441236   784.58762032],[-0.03741759 -0.04347831 -1.87239734],[-536.46423415 1057.15186233  152.34892718],[-0.03731911  0.03705418 -2.79048334]
[-1859.31728852  2491.31441236   784.58762032],[-0.03741759 -0.04347831 -1.87239734],[-536.46423415 1057.15186233  152.34892718],[-0.03731911  0.03705418 -2.79048334]
[-1859.31728852  2491.31441236   784.58762032],[-0.03741759 -0.04347831 -1.87239734],[-536.46423415 1057.15186233  152.34892718],[-0.03731911  0.03705418 -2.79048334]
[-1859.31728852  2491.31441236   784.58762032],[-0.03741759 -0.04347831 -1.87239734],[-536.46423415 1057.15186233  152.34892718],[-0.03731911  0.03705418 -2.79048334]
[-1862.53097994  2493.67034849   783.57576501],[-0.01155371 -0.00549158 -1.88274232],[-536.45889856 1057.13812593  152.33088393],[-0.03792999  0.0373717  -2.79062269]
[-1862.53097994  2493.67034849   783.57576501],[-0.01155371 -0.00549158 -1.88274232],[-536.45889856 1057.13812593  152.33088393],[-0.03792999  0.0373717  -2.79062269]
[-1862.53097994  2493.67034849   783.57576501],[-0.01155371 -0.00549158 -1.88274232],[-536.45889856 1057.13812593  152.33088393],[-0.03792999  0.0373717  -2.79062269]
[-1862.53097994  2493.67034849   783.57576501],[-0.01155371 -0.00549158 -1.88274232],[-536.45889856 1057.13812593  152.33088393],[-0.03792999  0.0373717  -2.79062269]
[-1862.16875168  2493.38672945   783.47328896],[-0.01154284 -0.018521   -1.88151002],[-536.4961377  1057.18464299  152.33786302],[-0.03767199  0.03783841 -2.79014381]
[-1862.16875168  2493.38672945   783.47328896],[-0.01154284 -0.018521   -1.88151002],[-536.4961377  1057.18464299  152.33786302],[-0.03767199  0.03783841 -2.79014381]
[-1862.16875168  2493.38672945   783.47328896],[-0.01154284 -0.018521   -1.88151002],[-536.4961377  1057.18464299  152.33786302],[-0.03767199  0.03783841 -2.79014381]
[-1862.16875168  2493.38672945   783.47328896],[-0.01154284 -0.018521   -1.88151002],[-536.4961377  1057.18464299  152.33786302],[-0.03767199  0.03783841 -2.79014381]
[-1862.64173685  2493.73791602   783.61691126],[-0.0107434  -0.00458425 -1.88379584],[-536.44687017 1057.13840246  152.36779897],[-0.03772351  0.03687309 -2.79054628]
[-1862.64173685  2493.73791602   783.61691126],[-0.0107434  -0.00458425 -1.88379584],[-536.44687017 1057.13840246  152.36779897],[-0.03772351  0.03687309 -2.79054628]
[-1862.64173685  2493.73791602   783.61691126],[-0.0107434  -0.00458425 -1.88379584],[-536.44687017 1057.13840246  152.36779897],[-0.03772351  0.03687309 -2.79054628]
[-1862.64173685  2493.73791602   783.61691126],[-0.0107434  -0.00458425 -1.88379584],[-536.44687017 1057.13840246  152.36779897],[-0.03772351  0.03687309 -2.79054628]
[-1862.62311759  2493.80390146   783.64081466],[-0.00992202 -0.00714928 -1.8828429 ],[-536.49435844 1057.15402422  152.34599483],[-0.03770578  0.03751016 -2.79016391]
[-1862.62311759  2493.80390146   783.64081466],[-0.00992202 -0.00714928 -1.8828429 ],[-536.49435844 1057.15402422  152.34599483],[-0.03770578  0.03751016 -2.79016391]
[-1862.62311759  2493.80390146   783.64081466],[-0.00992202 -0.00714928 -1.8828429 ],[-536.49435844 1057.15402422  152.34599483],[-0.03770578  0.03751016 -2.79016391]
[-1862.62311759  2493.80390146   783.64081466],[-0.00992202 -0.00714928 -1.8828429 ],[-536.49435844 1057.15402422  152.34599483],[-0.03770578  0.03751016 -2.79016391]
[-1862.47903984  2493.62205801   783.48142298],[-0.01021749 -0.00675846 -1.88271984],[-536.47307202 1057.08664202  152.33893078],[-0.03846734  0.03755207 -2.79049042]
[-1862.47903984  2493.62205801   783.48142298],[-0.01021749 -0.00675846 -1.88271984],[-536.47307202 1057.08664202  152.33893078],[-0.03846734  0.03755207 -2.79049042]
[-1862.47903984  2493.62205801   783.48142298],[-0.01021749 -0.00675846 -1.88271984],[-536.47307202 1057.08664202  152.33893078],[-0.03846734  0.03755207 -2.79049042]
[-1862.47903984  2493.62205801   783.48142298],[-0.01021749 -0.00675846 -1.88271984],[-536.47307202 1057.08664202  152.33893078],[-0.03846734  0.03755207 -2.79049042]
[-1862.70939867  2493.66211443   783.51816305],[-0.01134412 -0.00355895 -1.88547441],[-536.49018581 1057.15165441  152.37276154],[-0.03846245  0.03772502 -2.79030886]
[-1862.70939867  2493.66211443   783.51816305],[-0.01134412 -0.00355895 -1.88547441],[-536.49018581 1057.15165441  152.37276154],[-0.03846245  0.03772502 -2.79030886]
[-1862.31840736  2493.42149688   783.30867615],[-0.00933237 -0.01524772 -1.88296014],[-536.47911572 1057.16933685  152.35298561],[-0.03791383  0.03746151 -2.79017306]
[-1862.49265669  2493.62075998   783.50106099],[-0.01147063 -0.00547514 -1.88320666],[-536.47149947 1057.29028147  152.27496977],[-0.03535457  0.0373571  -2.78918098]
[-1862.49265669  2493.62075998   783.50106099],[-0.01147063 -0.00547514 -1.88320666],[-536.47149947 1057.29028147  152.27496977],[-0.03535457  0.0373571  -2.78918098]
[-1862.49265669  2493.62075998   783.50106099],[-0.01147063 -0.00547514 -1.88320666],[-536.47149947 1057.29028147  152.27496977],[-0.03535457  0.0373571  -2.78918098]
[-1862.49265669  2493.62075998   783.50106099],[-0.01147063 -0.00547514 -1.88320666],[-536.47149947 1057.29028147  152.27496977],[-0.03535457  0.0373571  -2.78918098]
[-1862.49265669  2493.62075998   783.50106099],[-0.01147063 -0.00547514 -1.88320666],[-536.47149947 1057.29028147  152.27496977],[-0.03535457  0.0373571  -2.78918098]
[-1862.55604698  2493.60933039   783.62647713],[-0.01220848 -0.00674219 -1.88449592],[-536.46603637 1057.20343151  152.36496829],[-0.03699179  0.03709736 -2.78991497]
[-1862.55604698  2493.60933039   783.62647713],[-0.01220848 -0.00674219 -1.88449592],[-536.46603637 1057.20343151  152.36496829],[-0.03699179  0.03709736 -2.78991497]
[-1862.55604698  2493.60933039   783.62647713],[-0.01220848 -0.00674219 -1.88449592],[-536.46603637 1057.20343151  152.36496829],[-0.03699179  0.03709736 -2.78991497]
[-1863.59902765  2494.37567564   783.3058361 ],[ 0.00247942  0.00955512 -1.88908592],[-536.56765747 1057.09494894  152.16517077],[-0.0351496   0.03826625 -2.79206814]
[-1863.59902765  2494.37567564   783.3058361 ],[ 0.00247942  0.00955512 -1.88908592],[-536.56765747 1057.09494894  152.16517077],[-0.0351496   0.03826625 -2.79206814]
[-1863.59902765  2494.37567564   783.3058361 ],[ 0.00247942  0.00955512 -1.88908592],[-536.56765747 1057.09494894  152.16517077],[-0.0351496   0.03826625 -2.79206814]
[-1863.59902765  2494.37567564   783.3058361 ],[ 0.00247942  0.00955512 -1.88908592],[-536.56765747 1057.09494894  152.16517077],[-0.0351496   0.03826625 -2.79206814]
[-1862.58448688  2493.72175374   783.26756259],[-7.22709166e-03 -1.30146751e-03 -1.88269896e+00],[-536.59478488 1056.99957813  152.2180901 ],[-0.03712718  0.03857654 -2.79300273]
[-1862.58448688  2493.72175374   783.26756259],[-7.22709166e-03 -1.30146751e-03 -1.88269896e+00],[-536.59478488 1056.99957813  152.2180901 ],[-0.03712718  0.03857654 -2.79300273]
[-1862.58448688  2493.72175374   783.26756259],[-7.22709166e-03 -1.30146751e-03 -1.88269896e+00],[-536.59478488 1056.99957813  152.2180901 ],[-0.03712718  0.03857654 -2.79300273]
[-1862.58448688  2493.72175374   783.26756259],[-7.22709166e-03 -1.30146751e-03 -1.88269896e+00],[-536.59478488 1056.99957813  152.2180901 ],[-0.03712718  0.03857654 -2.79300273]
[-1862.58448688  2493.72175374   783.26756259],[-7.22709166e-03 -1.30146751e-03 -1.88269896e+00],[-536.59478488 1056.99957813  152.2180901 ],[-0.03712718  0.03857654 -2.79300273]
[-1862.60394613  2493.7721473    783.57720631],[-0.01046479 -0.0054219  -1.88293652],[-536.59339084 1056.95203832  152.23375082],[-0.0375476   0.03866095 -2.79363596]
[-1862.60394613  2493.7721473    783.57720631],[-0.01046479 -0.0054219  -1.88293652],[-536.59339084 1056.95203832  152.23375082],[-0.0375476   0.03866095 -2.79363596]
[-1862.60394613  2493.7721473    783.57720631],[-0.01046479 -0.0054219  -1.88293652],[-536.59339084 1056.95203832  152.23375082],[-0.0375476   0.03866095 -2.79363596]
[-1862.60394613  2493.7721473    783.57720631],[-0.01046479 -0.0054219  -1.88293652],[-536.59339084 1056.95203832  152.23375082],[-0.0375476   0.03866095 -2.79363596]
[-1862.42933795  2493.66514965   783.68863756],[-0.01259428 -0.00953291 -1.88168492],[-536.61701594 1057.00245718  152.24430608],[-0.03744391  0.03903421 -2.79296698]
[-1862.42933795  2493.66514965   783.68863756],[-0.01259428 -0.00953291 -1.88168492],[-536.61701594 1057.00245718  152.24430608],[-0.03744391  0.03903421 -2.79296698]
[-1862.42933795  2493.66514965   783.68863756],[-0.01259428 -0.00953291 -1.88168492],[-536.61701594 1057.00245718  152.24430608],[-0.03744391  0.03903421 -2.79296698]
[-1862.46790457  2493.68778348   783.59753208],[-0.01197535 -0.00687816 -1.88214284],[-536.62823846 1056.95704309  152.23252127],[-0.03804124  0.03912327 -2.79328411]
[-1862.46790457  2493.68778348   783.59753208],[-0.01197535 -0.00687816 -1.88214284],[-536.62823846 1056.95704309  152.23252127],[-0.03804124  0.03912327 -2.79328411]
[-1862.46790457  2493.68778348   783.59753208],[-0.01197535 -0.00687816 -1.88214284],[-536.62823846 1056.95704309  152.23252127],[-0.03804124  0.03912327 -2.79328411]
[-1862.46790457  2493.68778348   783.59753208],[-0.01197535 -0.00687816 -1.88214284],[-536.62823846 1056.95704309  152.23252127],[-0.03804124  0.03912327 -2.79328411]
[-1862.62445118  2493.77729009   783.64996299],[-0.01070017 -0.00606982 -1.88320765],[-536.59551227 1057.11192444  152.18120381],[-0.03491333  0.03870734 -2.79203888]
[-1862.62445118  2493.77729009   783.64996299],[-0.01070017 -0.00606982 -1.88320765],[-536.59551227 1057.11192444  152.18120381],[-0.03491333  0.03870734 -2.79203888]
[-1862.62445118  2493.77729009   783.64996299],[-0.01070017 -0.00606982 -1.88320765],[-536.59551227 1057.11192444  152.18120381],[-0.03491333  0.03870734 -2.79203888]
[-1862.62445118  2493.77729009   783.64996299],[-0.01070017 -0.00606982 -1.88320765],[-536.59551227 1057.11192444  152.18120381],[-0.03491333  0.03870734 -2.79203888]
[-1862.62445118  2493.77729009   783.64996299],[-0.01070017 -0.00606982 -1.88320765],[-536.59551227 1057.11192444  152.18120381],[-0.03491333  0.03870734 -2.79203888]
[-1862.59788127  2493.83720858   783.62090663],[-0.00933919 -0.00587146 -1.88193624],[-536.564932   1056.92822455  152.23361417],[-0.03795819  0.03867698 -2.79357422]
[-1862.59788127  2493.83720858   783.62090663],[-0.00933919 -0.00587146 -1.88193624],[-536.564932   1056.92822455  152.23361417],[-0.03795819  0.03867698 -2.79357422]
[-1862.59788127  2493.83720858   783.62090663],[-0.00933919 -0.00587146 -1.88193624],[-536.564932   1056.92822455  152.23361417],[-0.03795819  0.03867698 -2.79357422]
[-1862.50602506  2493.69776301   783.62632358],[-0.01260805 -0.0061798  -1.8823341 ],[-536.62471424 1056.91159373  152.24396024],[-0.03892546  0.03952104 -2.79366507]
[-1862.50602506  2493.69776301   783.62632358],[-0.01260805 -0.0061798  -1.8823341 ],[-536.62471424 1056.91159373  152.24396024],[-0.03892546  0.03952104 -2.79366507]
[-1862.50602506  2493.69776301   783.62632358],[-0.01260805 -0.0061798  -1.8823341 ],[-536.62471424 1056.91159373  152.24396024],[-0.03892546  0.03952104 -2.79366507]
[-1862.50602506  2493.69776301   783.62632358],[-0.01260805 -0.0061798  -1.8823341 ],[-536.62471424 1056.91159373  152.24396024],[-0.03892546  0.03952104 -2.79366507]
[-1862.5206955   2493.65792934   783.69453449],[-0.01269666 -0.00846674 -1.88320287],[-536.59927827 1056.909401    152.23966733],[-0.03848914  0.03895872 -2.79382957]
[-1862.5206955   2493.65792934   783.69453449],[-0.01269666 -0.00846674 -1.88320287],[-536.59927827 1056.909401    152.23966733],[-0.03848914  0.03895872 -2.79382957]
[-1862.5206955   2493.65792934   783.69453449],[-0.01269666 -0.00846674 -1.88320287],[-536.59927827 1056.909401    152.23966733],[-0.03848914  0.03895872 -2.79382957]
[-1862.5206955   2493.65792934   783.69453449],[-0.01269666 -0.00846674 -1.88320287],[-536.59927827 1056.909401    152.23966733],[-0.03848914  0.03895872 -2.79382957]
[-1862.30191897  2493.43315302   783.38631081],[-0.01008901 -0.01566868 -1.88244346],[-536.60410831 1056.93488487  152.25385355],[-0.03830582  0.0389994  -2.79352375]
[-1862.30191897  2493.43315302   783.38631081],[-0.01008901 -0.01566868 -1.88244346],[-536.60410831 1056.93488487  152.25385355],[-0.03830582  0.0389994  -2.79352375]
[-1862.30191897  2493.43315302   783.38631081],[-0.01008901 -0.01566868 -1.88244346],[-536.60410831 1056.93488487  152.25385355],[-0.03830582  0.0389994  -2.79352375]
[-1862.30191897  2493.43315302   783.38631081],[-0.01008901 -0.01566868 -1.88244346],[-536.60410831 1056.93488487  152.25385355],[-0.03830582  0.0389994  -2.79352375]
[-1862.56105365  2493.7975309    783.55975055],[-0.00923113 -0.00471443 -1.88206814],[-536.59240314 1056.94153367  152.25020505],[-0.03814937  0.03874149 -2.79363409]
[-1862.56105365  2493.7975309    783.55975055],[-0.00923113 -0.00471443 -1.88206814],[-536.59240314 1056.94153367  152.25020505],[-0.03814937  0.03874149 -2.79363409]
[-1862.56105365  2493.7975309    783.55975055],[-0.00923113 -0.00471443 -1.88206814],[-536.59240314 1056.94153367  152.25020505],[-0.03814937  0.03874149 -2.79363409]
[-1862.56105365  2493.7975309    783.55975055],[-0.00923113 -0.00471443 -1.88206814],[-536.59240314 1056.94153367  152.25020505],[-0.03814937  0.03874149 -2.79363409]
[-1862.67181531  2493.73415567   783.68959615],[-0.011505   -0.00593193 -1.88387528],[-536.573646   1056.93948548  152.23046394],[-0.03778447  0.03833556 -2.79376939]
[-1862.67181531  2493.73415567   783.68959615],[-0.011505   -0.00593193 -1.88387528],[-536.573646   1056.93948548  152.23046394],[-0.03778447  0.03833556 -2.79376939]
[-1862.67181531  2493.73415567   783.68959615],[-0.011505   -0.00593193 -1.88387528],[-536.573646   1056.93948548  152.23046394],[-0.03778447  0.03833556 -2.79376939]
[-1862.67181531  2493.73415567   783.68959615],[-0.011505   -0.00593193 -1.88387528],[-536.573646   1056.93948548  152.23046394],[-0.03778447  0.03833556 -2.79376939]
[-1862.14783919  2493.44732433   783.32285202],[-0.00924072 -0.01698315 -1.88030642],[-536.60691226 1056.92908784  152.24146316],[-0.03874341  0.03910621 -2.79342173]
[-1862.14783919  2493.44732433   783.32285202],[-0.00924072 -0.01698315 -1.88030642],[-536.60691226 1056.92908784  152.24146316],[-0.03874341  0.03910621 -2.79342173]
[-1862.14783919  2493.44732433   783.32285202],[-0.00924072 -0.01698315 -1.88030642],[-536.60691226 1056.92908784  152.24146316],[-0.03874341  0.03910621 -2.79342173]
[-1862.14783919  2493.44732433   783.32285202],[-0.00924072 -0.01698315 -1.88030642],[-536.60691226 1056.92908784  152.24146316],[-0.03874341  0.03910621 -2.79342173]
[-1863.5951274   2494.16927285   783.20909946],[ 0.00273306  0.010112   -1.88913428],[-536.6218717  1056.9460524   152.24775041],[-0.03870947  0.03937654 -2.79353292]
[-1863.5951274   2494.16927285   783.20909946],[ 0.00273306  0.010112   -1.88913428],[-536.6218717  1056.9460524   152.24775041],[-0.03870947  0.03937654 -2.79353292]
[-1863.5951274   2494.16927285   783.20909946],[ 0.00273306  0.010112   -1.88913428],[-536.6218717  1056.9460524   152.24775041],[-0.03870947  0.03937654 -2.79353292]
[-1863.5951274   2494.16927285   783.20909946],[ 0.00273306  0.010112   -1.88913428],[-536.6218717  1056.9460524   152.24775041],[-0.03870947  0.03937654 -2.79353292]
[-1863.53297821  2494.26877571   783.72627629],[-0.00430545  0.00320011 -1.88961725],[-536.61548612 1057.12555906  152.15627801],[-0.03499035  0.03901034 -2.79223372]
[-1863.53297821  2494.26877571   783.72627629],[-0.00430545  0.00320011 -1.88961725],[-536.61548612 1057.12555906  152.15627801],[-0.03499035  0.03901034 -2.79223372]
[-1863.53297821  2494.26877571   783.72627629],[-0.00430545  0.00320011 -1.88961725],[-536.61548612 1057.12555906  152.15627801],[-0.03499035  0.03901034 -2.79223372]
[-1863.53297821  2494.26877571   783.72627629],[-0.00430545  0.00320011 -1.88961725],[-536.61548612 1057.12555906  152.15627801],[-0.03499035  0.03901034 -2.79223372]
[-1861.9396446   2493.79010851   783.33915804],[-0.00862022 -0.02528646 -1.88187281],[-536.62033783 1056.9533145   152.23996869],[-0.03807903  0.03894734 -2.79346773]
[-1861.9396446   2493.79010851   783.33915804],[-0.00862022 -0.02528646 -1.88187281],[-536.62033783 1056.9533145   152.23996869],[-0.03807903  0.03894734 -2.79346773]
